HUC12,VALUE_0,VALUE_1,VALUE_2,VALUE_3,VALUE_4
031300011203,17720000.0,62880000.0,13840000.0,1600000.0,0.0
031300020206,0.0,40000.0,80000.0,160000.0,0.0
030701010902,2840000.0,2480000.0,21000000.0,16000000.0,0.0
030601050403,4960000.0,1000000.0,19880000.0,13760000.0,0.0
030601050404,440000.0,40000.0,3080000.0,1160000.0,0.0
030701010901,6200000.0,6160000.0,35320000.0,20320000.0,0.0
030701030704,1080000.0,11400000.0,41880000.0,27880000.0,0.0
030701030401,16600000.0,27760000.0,10440000.0,600000.0,0.0
030701010804,320000.0,8360000.0,31280000.0,16400000.0,0.0
030601040502,19480000.0,1320000.0,27320000.0,11880000.0,0.0
030701030405,9400000.0,43960000.0,21040000.0,400000.0,0.0
030701010305,7280000.0,5480000.0,24160000.0,10320000.0,0.0
030701010805,2360000.0,5920000.0,36680000.0,16960000.0,0.0
030701010603,14240000.0,1480000.0,17320000.0,35080000.0,0.0
030701030702,1120000.0,14520000.0,27200000.0,11760000.0,0.0
031300011103,8880000.0,56200000.0,15360000.0,2000000.0,0.0
031501040807,0.0,80000.0,0.0,0.0,0.0
030601040501,24480000.0,2360000.0,33320000.0,47480000.0,0.0
030701010306,7360000.0,4480000.0,16440000.0,7400000.0,0.0
031300011101,6680000.0,39840000.0,12240000.0,4440000.0,0.0
030701030402,12960000.0,30760000.0,16960000.0,40000.0,0.0
031300010907,17200000.0,64960000.0,20000000.0,7800000.0,0.0
030701010304,1320000.0,8880000.0,30920000.0,10200000.0,0.0
031300011102,3040000.0,27520000.0,10760000.0,1600000.0,0.0
030701010803,3280000.0,12840000.0,37640000.0,8960000.0,0.0
030701010802,200000.0,9160000.0,30280000.0,10720000.0,0.0
030601040504,45760000.0,4520000.0,62520000.0,28360000.0,0.0
030701010602,10440000.0,2000000.0,28960000.0,31000000.0,0.0
030701030701,5640000.0,24280000.0,30440000.0,8120000.0,0.0
030601040503,15120000.0,1280000.0,24040000.0,18840000.0,0.0
031300010905,8760000.0,27760000.0,15920000.0,2480000.0,0.0
030701030404,8920000.0,31720000.0,19160000.0,1880000.0,0.0
030701010303,1800000.0,5280000.0,22560000.0,17440000.0,0.0
030701010801,1080000.0,11120000.0,22040000.0,19800000.0,0.0
031300011003,7760000.0,22800000.0,7440000.0,920000.0,0.0
030701010601,12800000.0,2920000.0,36600000.0,39000000.0,0.0
030701010307,27600000.0,7440000.0,37320000.0,27200000.0,0.0
031300011004,10200000.0,25640000.0,11360000.0,1440000.0,0.0
031501040806,2000000.0,22360000.0,10120000.0,1040000.0,0.0
030601040505,13200000.0,1440000.0,19480000.0,15960000.0,0.0
030601040506,29400000.0,3680000.0,59920000.0,27240000.0,0.0
031300010906,5680000.0,17920000.0,7680000.0,880000.0,0.0
030701010302,1440000.0,7360000.0,27840000.0,19240000.0,0.0
031501040804,2560000.0,24200000.0,19800000.0,10400000.0,0.0
031501040808,1160000.0,9840000.0,3800000.0,1600000.0,0.0
030701010203,800000.0,11760000.0,37440000.0,23360000.0,0.0
030701010505,26880000.0,6800000.0,24200000.0,11440000.0,0.0
030601040507,25320000.0,2920000.0,30880000.0,8080000.0,0.0
030601030709,2880000.0,640000.0,9360000.0,2120000.0,0.0
031501040803,760000.0,12400000.0,27200000.0,7720000.0,0.0
031300010902,4560000.0,26440000.0,34120000.0,11080000.0,0.0
030601040404,20720000.0,1000000.0,45720000.0,44640000.0,0.0
030701010301,1880000.0,4800000.0,24400000.0,31320000.0,0.0
031501041004,0.0,40000.0,240000.0,0.0,0.0
030701010205,2280000.0,3240000.0,25280000.0,20240000.0,0.0
031300010903,2840000.0,14120000.0,30840000.0,6520000.0,0.0
030601040403,12800000.0,2240000.0,35960000.0,34840000.0,0.0
031501040809,1440000.0,16920000.0,17640000.0,10840000.0,0.0
030701010204,2160000.0,12480000.0,45600000.0,25960000.0,0.0
031300010904,6600000.0,25600000.0,25480000.0,13000000.0,0.0
031300011002,8760000.0,26280000.0,28640000.0,12160000.0,0.0
030701010501,5880000.0,4280000.0,28080000.0,29880000.0,0.0
030701010202,760000.0,11080000.0,26520000.0,20640000.0,0.0
030601040601,13880000.0,880000.0,25360000.0,34000000.0,0.0
030701010504,3600000.0,4280000.0,23600000.0,20360000.0,0.0
031300010901,2000000.0,20080000.0,30040000.0,31640000.0,0.0
031501040802,880000.0,18240000.0,27280000.0,13960000.0,0.0
031501041001,1480000.0,7160000.0,8120000.0,28880000.0,0.0
030701010106,2360000.0,3400000.0,26760000.0,29040000.0,0.0
030601040406,24640000.0,2000000.0,59840000.0,46520000.0,0.0
030601040604,23240000.0,3400000.0,33400000.0,22920000.0,0.0
030601040402,8200000.0,7240000.0,45320000.0,27320000.0,0.0
030701010503,1480000.0,4000000.0,24840000.0,20240000.0,0.0
031501040801,80000.0,3920000.0,21360000.0,27920000.0,0.0
031501040805,680000.0,15280000.0,49240000.0,28160000.0,0.0
030601040405,11280000.0,480000.0,17000000.0,14240000.0,0.0
030601040606,19360000.0,4080000.0,51680000.0,14600000.0,0.0
030601070107,12200000.0,1480000.0,17600000.0,1040000.0,0.0
031501040604,520000.0,5720000.0,19000000.0,28040000.0,0.0
030701010105,960000.0,4920000.0,30080000.0,37480000.0,0.0
031300011001,2600000.0,18120000.0,44880000.0,21600000.0,0.0
030601040605,26440000.0,2320000.0,56360000.0,21560000.0,0.0
030601070103,4400000.0,760000.0,3480000.0,1640000.0,0.0
030701010201,480000.0,7600000.0,42320000.0,56040000.0,0.0
030701010405,1920000.0,8240000.0,35280000.0,37800000.0,0.0
031501040605,1360000.0,5280000.0,8520000.0,22280000.0,0.0
030601040603,21480000.0,3720000.0,47560000.0,33320000.0,0.0
031300010804,840000.0,10280000.0,23000000.0,6040000.0,0.0
030601030609,12280000.0,1600000.0,15560000.0,1800000.0,0.0
030601030509,12760000.0,1840000.0,12200000.0,7160000.0,0.0
030701010406,2440000.0,6680000.0,31800000.0,46720000.0,0.0
030701010502,720000.0,5720000.0,26480000.0,18400000.0,0.0
031501040602,1000000.0,3640000.0,7800000.0,22480000.0,0.0
030601040401,6640000.0,12400000.0,61920000.0,37360000.0,0.0
031501040603,1720000.0,5480000.0,9640000.0,36080000.0,0.0
031501040305,440000.0,7240000.0,32200000.0,34480000.0,0.0
030601040602,14720000.0,1640000.0,30320000.0,31840000.0,0.0
030701010102,560000.0,4160000.0,14560000.0,21920000.0,0.0
030701010104,840000.0,5480000.0,23240000.0,34720000.0,0.0
031300010806,320000.0,2600000.0,8560000.0,9520000.0,0.0
030601070104,200000.0,80000.0,760000.0,800000.0,0.0
031501040601,240000.0,5240000.0,20040000.0,40880000.0,0.0
030701010404,880000.0,7480000.0,22480000.0,26200000.0,0.0
030701010101,40000.0,4400000.0,19800000.0,17360000.0,0.0
030601030508,30520000.0,4640000.0,17800000.0,7920000.0,0.0
031300010805,280000.0,2280000.0,13160000.0,10560000.0,0.0
030601040302,8920000.0,1400000.0,28720000.0,35040000.0,0.0
030601040304,20040000.0,1640000.0,52280000.0,56760000.0,0.0
031300010803,5520000.0,15880000.0,20240000.0,5080000.0,0.0
030601030510,42120000.0,6920000.0,30920000.0,29000000.0,0.0
030701010103,4160000.0,7480000.0,20360000.0,40640000.0,0.0
031300010802,640000.0,3280000.0,12840000.0,15520000.0,0.0
030601070102,15080000.0,2760000.0,18240000.0,10520000.0,0.0
031501040304,280000.0,5920000.0,26960000.0,19400000.0,0.0
031501040303,240000.0,1360000.0,7320000.0,27760000.0,0.0
031300010705,240000.0,1400000.0,3560000.0,7360000.0,0.0
030601070105,3280000.0,560000.0,4640000.0,2960000.0,0.0
031300010704,480000.0,1360000.0,5920000.0,17240000.0,0.0
030601040211,2800000.0,1960000.0,26160000.0,37760000.0,0.0
030601040207,4200000.0,7320000.0,32120000.0,37600000.0,0.0
031501040306,1040000.0,4880000.0,19080000.0,47120000.0,0.0
030601040208,3400000.0,3480000.0,23920000.0,30720000.0,0.0
031501040301,560000.0,1400000.0,7240000.0,27000000.0,0.0
030601040303,5720000.0,5400000.0,31360000.0,22720000.0,0.0
030701010402,160000.0,4360000.0,19360000.0,32200000.0,0.0
030501091201,680000.0,200000.0,80000.0,40000.0,0.0
030601040301,4720000.0,4440000.0,37160000.0,54040000.0,0.0
030601040204,1400000.0,400000.0,11400000.0,24800000.0,0.0
030501091103,5560000.0,1840000.0,13400000.0,160000.0,0.0
031300010801,3720000.0,13520000.0,19960000.0,9560000.0,0.0
030601030505,9360000.0,1280000.0,18760000.0,15840000.0,0.0
030501090703,11840000.0,2040000.0,30480000.0,9640000.0,0.0
031300010703,280000.0,1560000.0,7360000.0,15480000.0,0.0
030501091105,5680000.0,520000.0,13040000.0,400000.0,0.0
031501040107,160000.0,4480000.0,16360000.0,48640000.0,0.0
030701010403,160000.0,6480000.0,18280000.0,18960000.0,0.0
030601070101,25520000.0,3760000.0,44480000.0,19040000.0,0.0
030501090704,7920000.0,480000.0,9640000.0,4800000.0,0.0
030601030607,6600000.0,680000.0,21800000.0,7200000.0,0.0
031300010702,1280000.0,5320000.0,14800000.0,29080000.0,0.0
030601040206,1120000.0,3920000.0,10160000.0,26040000.0,0.0
030601030507,18960000.0,3440000.0,35040000.0,22920000.0,0.0
030601030504,2960000.0,600000.0,10360000.0,10320000.0,0.0
030601040210,1880000.0,2160000.0,19800000.0,19200000.0,0.0
030601030608,22480000.0,1800000.0,46960000.0,16200000.0,0.0
030701010401,400000.0,4840000.0,17400000.0,67480000.0,0.0
030601030207,20120000.0,6160000.0,31880000.0,38440000.0,0.0
031300010305,3040000.0,10120000.0,19320000.0,28560000.0,0.0
030601040205,2520000.0,5320000.0,31440000.0,56040000.0,0.0
031300010404,440000.0,5160000.0,18480000.0,24960000.0,0.0
030501090702,27400000.0,4400000.0,39280000.0,13720000.0,0.0
030601030503,4080000.0,280000.0,11400000.0,20680000.0,0.0
030601030606,6920000.0,680000.0,20720000.0,11840000.0,0.0
030501091202,30400000.0,5640000.0,40960000.0,33840000.0,0.0
030601040202,440000.0,3600000.0,19560000.0,44600000.0,0.0
030601040203,120000.0,2240000.0,12560000.0,28760000.0,0.0
030501091207,19320000.0,3720000.0,29560000.0,13000000.0,0.0
031501040105,80000.0,1360000.0,6840000.0,69880000.0,0.0
030601040209,3440000.0,5400000.0,39720000.0,42160000.0,0.0
030601030502,4840000.0,200000.0,18440000.0,12280000.0,0.0
030601030506,11480000.0,1000000.0,21520000.0,29640000.0,0.0
031300010701,960000.0,2800000.0,15360000.0,49560000.0,0.0
030501091306,360000.0,0.0,240000.0,0.0,0.0
030501090701,25040000.0,3320000.0,40280000.0,32840000.0,0.0
030501091308,600000.0,120000.0,1560000.0,2880000.0,0.0
030601030405,8640000.0,1520000.0,12680000.0,25800000.0,0.0
030501091305,2480000.0,800000.0,5800000.0,1640000.0,0.0
030601040109,9440000.0,6240000.0,59480000.0,44800000.0,0.0
030501060708,160000.0,0.0,320000.0,0.0,0.0
030601040108,5640000.0,5080000.0,35800000.0,27080000.0,0.0
030601030404,20240000.0,960000.0,48440000.0,15560000.0,0.0
030501090808,24120000.0,6360000.0,45240000.0,13400000.0,0.0
030501060702,5840000.0,1440000.0,10120000.0,11720000.0,0.0
030601030604,8960000.0,1040000.0,25600000.0,19280000.0,0.0
031300010604,120000.0,640000.0,2120000.0,36880000.0,0.0
030601040102,1480000.0,1120000.0,17160000.0,33360000.0,0.0
030601030605,7280000.0,1240000.0,23400000.0,19520000.0,0.0
030501091205,11040000.0,2200000.0,22920000.0,6120000.0,0.0
031300010304,1360000.0,12560000.0,32360000.0,45600000.0,0.0
030601040201,440000.0,4000000.0,18800000.0,74760000.0,0.0
031300010403,0.0,4200000.0,24240000.0,18600000.0,0.0
031300010402,0.0,2880000.0,29960000.0,20720000.0,0.0
030601040104,4440000.0,3080000.0,34720000.0,36360000.0,0.0
030601040107,4160000.0,9040000.0,50760000.0,17120000.0,0.0
031501040104,1280000.0,5360000.0,11360000.0,54080000.0,0.0
030501091203,19200000.0,2120000.0,39040000.0,9640000.0,0.0
030501060603,280000.0,80000.0,640000.0,1680000.0,0.0
030601030501,10600000.0,600000.0,33800000.0,20200000.0,0.0
030601030402,9160000.0,520000.0,33840000.0,12880000.0,0.0
031300010401,0.0,1640000.0,18040000.0,44200000.0,0.0
030501090807,15320000.0,4800000.0,32200000.0,21920000.0,0.0
030601030603,2920000.0,200000.0,9680000.0,11600000.0,0.0
030501090908,27840000.0,4080000.0,42560000.0,14320000.0,0.0
030501060701,16160000.0,4600000.0,34960000.0,29680000.0,0.0
030601030206,14080000.0,2280000.0,50800000.0,28280000.0,0.0
031300010601,240000.0,1600000.0,8000000.0,44880000.0,0.0
030501090907,45520000.0,5280000.0,49920000.0,23640000.0,0.0
031300010303,1640000.0,13480000.0,38320000.0,45760000.0,0.0
