HUC12,VALUE_0,VALUE_1,VALUE_2,VALUE_3
031102010503,44280000.0,13400000.0,0.0,0.0
030801031606,30200000.0,1160000.0,0.0,0.0
031101030202,0.0,52240000.0,13160000.0,0.0
031102010601,4000000.0,31240000.0,16680000.0,0.0
031200030203,5080000.0,28000000.0,2040000.0,0.0
031102030902,22600000.0,43320000.0,5160000.0,0.0
031300120305,0.0,103200000.0,4560000.0,0.0
031101030301,0.0,60440000.0,4040000.0,0.0
031300120303,0.0,44280000.0,80000.0,0.0
031101030201,0.0,28000000.0,38800000.0,11560000.0
031102010504,35760000.0,47240000.0,0.0,0.0
031101030104,0.0,32920000.0,11920000.0,5040000.0
031300040804,0.0,88680000.0,4360000.0,0.0
030801031603,38360000.0,5720000.0,0.0,0.0
031402030704,28600000.0,85760000.0,920000.0,0.0
030801031601,86960000.0,6560000.0,0.0,0.0
031200010101,0.0,4120000.0,18720000.0,42160000.0
031200020703,0.0,13400000.0,10960000.0,800000.0
031200030202,22600000.0,17760000.0,920000.0,0.0
031300080802,25840000.0,5760000.0,600000.0,0.0
031300080804,12360000.0,66480000.0,21280000.0,3200000.0
031300100703,3920000.0,42080000.0,7440000.0,1240000.0
031300120301,0.0,50880000.0,640000.0,0.0
031200010102,0.0,9680000.0,26520000.0,32960000.0
031102030804,32160000.0,27040000.0,14160000.0,0.0
030702050202,44200000.0,11880000.0,0.0,0.0
031102010401,21560000.0,22760000.0,0.0,0.0
030702040601,43080000.0,30880000.0,0.0,0.0
031102030803,27680000.0,1560000.0,0.0,0.0
031102021201,14800000.0,22320000.0,5440000.0,0.0
031402030702,51440000.0,39240000.0,240000.0,0.0
031200030204,1920000.0,42680000.0,0.0,0.0
