HUC12,VALUE_0,VALUE_1,VALUE_2,VALUE_3,VALUE_4
030702030502,1480000.0,0.0,0.0,4960000.0,0.0
030702030302,1760000.0,16520000.0,0.0,4120000.0,16520000.0
030702030301,80000.0,4360000.0,0.0,0.0,0.0
030702030102,3960000.0,0.0,0.0,0.0,0.0
030702030201,24560000.0,8880000.0,0.0,45520000.0,64680000.0
030702030101,3280000.0,0.0,0.0,0.0,0.0
030701060502,10720000.0,9640000.0,28880000.0,0.0,70000000.0
030602040501,1480000.0,0.0,17040000.0,0.0,67440000.0
030602040502,4000000.0,19400000.0,17800000.0,17840000.0,8440000.0
030602040401,1080000.0,0.0,14440000.0,39480000.0,27760000.0
030602040301,3200000.0,19880000.0,10200000.0,0.0,42400000.0
030602040201,3280000.0,16280000.0,51000000.0,37960000.0,29160000.0
030602040602,5240000.0,13600000.0,0.0,44720000.0,0.0
030602040601,14120000.0,28840000.0,60640000.0,0.0,0.0
030601100303,2080000.0,0.0,0.0,22560000.0,0.0
030602040101,9440000.0,39280000.0,80000.0,82320000.0,0.0
030601100202,3360000.0,3760000.0,0.0,1920000.0,26040000.0
030601100302,7840000.0,0.0,0.0,0.0,0.0
030601100301,6640000.0,5280000.0,0.0,10880000.0,0.0
030601100304,8280000.0,1240000.0,5200000.0,4640000.0,0.0
030502080606,12440000.0,11600000.0,1000000.0,0.0,0.0
030502080607,8040000.0,16240000.0,8520000.0,0.0,0.0
030502080608,4680000.0,9440000.0,12720000.0,360000.0,0.0
030502100102,2360000.0,0.0,0.0,67120000.0,0.0
030502080503,9480000.0,11400000.0,720000.0,10200000.0,0.0
030502080501,3200000.0,4320000.0,4480000.0,0.0,0.0
030502100101,920000.0,0.0,0.0,18520000.0,0.0
030502080604,3720000.0,13760000.0,0.0,0.0,0.0
030502080502,12400000.0,3920000.0,0.0,0.0,0.0
030502071103,7640000.0,20360000.0,18480000.0,0.0,0.0
030502080605,6040000.0,9200000.0,9520000.0,0.0,0.0
030502080603,5000000.0,2600000.0,0.0,0.0,0.0
030502071104,0.0,5520000.0,11960000.0,5040000.0,0.0
030502080406,120000.0,0.0,1280000.0,0.0,0.0
030502071102,10320000.0,5120000.0,14240000.0,0.0,0.0
030502080407,1640000.0,2240000.0,10360000.0,0.0,0.0
030502060406,400000.0,0.0,0.0,0.0,0.0
030502080602,4280000.0,0.0,0.0,0.0,0.0
030502060307,4560000.0,0.0,7960000.0,0.0,0.0
030502071101,5640000.0,7480000.0,7640000.0,23160000.0,0.0
030502071003,3240000.0,10760000.0,23440000.0,18640000.0,0.0
030502060308,4760000.0,0.0,50520000.0,5920000.0,0.0
030502080601,6320000.0,1240000.0,0.0,0.0,0.0
030502070706,6080000.0,3240000.0,0.0,24800000.0,0.0
030502070704,2400000.0,2200000.0,0.0,0.0,0.0
030502020207,200000.0,0.0,0.0,0.0,0.0
030502070705,0.0,0.0,0.0,15880000.0,0.0
030502020203,2280000.0,13360000.0,0.0,0.0,0.0
030502060405,6120000.0,8960000.0,8760000.0,31440000.0,0.0
030502060403,2400000.0,3480000.0,0.0,0.0,0.0
030502060306,1960000.0,0.0,0.0,360000.0,0.0
030502020204,1600000.0,0.0,16640000.0,0.0,0.0
030502060401,4080000.0,2960000.0,0.0,1600000.0,0.0
030502070703,1600000.0,0.0,0.0,0.0,0.0
030502020205,1000000.0,8760000.0,6280000.0,0.0,0.0
030502060404,7000000.0,7560000.0,0.0,0.0,0.0
030502060402,11520000.0,8760000.0,0.0,0.0,0.0
030502020201,360000.0,0.0,0.0,0.0,0.0
030502020104,0.0,4000000.0,0.0,0.0,0.0
030502020202,7920000.0,15920000.0,0.0,0.0,0.0
030502090204,240000.0,3600000.0,0.0,11760000.0,0.0
030502010605,9480000.0,13520000.0,0.0,0.0,0.0
030502020105,720000.0,2400000.0,0.0,0.0,0.0
030502010707,11800000.0,1600000.0,21000000.0,2160000.0,0.0
030502010604,1600000.0,6480000.0,0.0,0.0,0.0
030502090206,40000.0,0.0,0.0,40000.0,0.0
030502010402,5280000.0,16040000.0,0.0,0.0,0.0
030502090203,6200000.0,3920000.0,0.0,48200000.0,0.0
030502010706,280000.0,5280000.0,0.0,0.0,0.0
030502010705,3560000.0,0.0,0.0,0.0,0.0
030502010401,3960000.0,9920000.0,0.0,0.0,0.0
030502010305,40000.0,0.0,0.0,0.0,0.0
030502090205,1040000.0,0.0,0.0,2520000.0,240000.0
030502010704,280000.0,0.0,0.0,0.0,0.0
030502010702,440000.0,0.0,0.0,0.0,0.0
030502010306,1080000.0,0.0,0.0,0.0,0.0
030502090201,1400000.0,0.0,0.0,0.0,0.0
030502090102,40000.0,40000.0,0.0,0.0,80000.0
030502090101,6240000.0,3600000.0,0.0,0.0,64680000.0
030502090202,4120000.0,3320000.0,0.0,36640000.0,25560000.0
030501120404,80000.0,0.0,0.0,0.0,0.0
030502010701,2440000.0,0.0,0.0,0.0,0.0
030501120303,9680000.0,2520000.0,10120000.0,0.0,0.0
030501120403,4560000.0,20120000.0,12120000.0,0.0,0.0
030402070208,8200000.0,0.0,22640000.0,15040000.0,0.0
030402080402,400000.0,0.0,0.0,18760000.0,0.0
030402080401,0.0,3800000.0,0.0,0.0,0.0
030402080310,9000000.0,0.0,0.0,0.0,0.0
