HUC12,VALUE_0,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,InundationTotal_0,InundationTotal_1,InundationTotal_2,InundationTotal_3,InundationTotal_4,InundationTotal_5,InundationTotal_6
030602020605,11430375.0,1705600.0,1410825.0,2182350.0,1551925.0,1523550.0,1791800.0,11430375.0,13135975.0,14546800.0,16729150.0,18281075.0,19804625.0,21596425.0
030601100306,52029675.0,10650.0,9350.0,5950.0,4600.0,300.0,0.0,52029675.0,52040325.0,52049675.0,52055625.0,52060225.0,52060525.0,52060525.0
030601100303,34107975.0,1295925.0,1130150.0,1238750.0,987375.0,859075.0,895350.0,34107975.0,35403900.0,36534050.0,37772800.0,38760175.0,39619250.0,40514600.0
030602040101,150739925.0,21936025.0,10220950.0,7946500.0,8427625.0,10488625.0,8360975.0,150739925.0,172675950.0,182896900.0,190843400.0,199271025.0,209759650.0,218120625.0
030601100202,54262825.0,10464575.0,4730975.0,3628750.0,2946600.0,2381950.0,2446150.0,54262825.0,64727400.0,69458375.0,73087125.0,76033725.0,78415675.0,80861825.0
030601100302,13716825.0,766125.0,1075650.0,2447025.0,12004125.0,7324125.0,6143125.0,13716825.0,14482950.0,15558600.0,18005625.0,30009750.0,37333875.0,43477000.0
030601100305,96672850.0,86875.0,79825.0,91900.0,111800.0,134775.0,77625.0,96672850.0,96759725.0,96839550.0,96931450.0,97043250.0,97178025.0,97255650.0
030601100301,38415100.0,895400.0,1571475.0,1695725.0,1508550.0,1533525.0,1463325.0,38415100.0,39310500.0,40881975.0,42577700.0,44086250.0,45619775.0,47083100.0
030502080609,53965975.0,30550.0,0.0,0.0,0.0,0.0,0.0,53965975.0,53996525.0,53996525.0,53996525.0,53996525.0,53996525.0,53996525.0
030601100304,48411275.0,1176800.0,1665650.0,2220200.0,4733450.0,4263950.0,3688775.0,48411275.0,49588075.0,51253725.0,53473925.0,58207375.0,62471325.0,66160100.0
030601100201,3935525.0,2066100.0,3520875.0,4671275.0,4145325.0,5593175.0,6065900.0,3935525.0,6001625.0,9522500.0,14193775.0,18339100.0,23932275.0,29998175.0
030601090301,3873000.0,577175.0,531750.0,403025.0,502700.0,418625.0,323375.0,3873000.0,4450175.0,4981925.0,5384950.0,5887650.0,6306275.0,6629650.0
030502080606,42623200.0,915700.0,1269850.0,1733200.0,1854825.0,2071750.0,1945900.0,42623200.0,43538900.0,44808750.0,46541950.0,48396775.0,50468525.0,52414425.0
030601090303,200.0,25.0,25.0,25.0,0.0,0.0,25.0,200.0,225.0,250.0,275.0,275.0,275.0,300.0
030502080607,74465775.0,1798300.0,2036400.0,4563275.0,4480525.0,6520850.0,7103675.0,74465775.0,76264075.0,78300475.0,82863750.0,87344275.0,93865125.0,100968800.0
030502100104,133684850.0,56650.0,35500.0,117625.0,73125.0,118600.0,18350.0,133684850.0,133741500.0,133777000.0,133894625.0,133967750.0,134086350.0,134104700.0
030502080608,94580650.0,3654175.0,1857525.0,1903800.0,1934675.0,1549575.0,1448650.0,94580650.0,98234825.0,100092350.0,101996150.0,103930825.0,105480400.0,106929050.0
030601100103,0.0,0.0,0.0,0.0,0.0,0.0,376475.0,0.0,0.0,0.0,0.0,0.0,0.0,376475.0
030502100102,101322775.0,4496425.0,3754775.0,5025025.0,4789400.0,4448025.0,3162575.0,101322775.0,105819200.0,109573975.0,114599000.0,119388400.0,123836425.0,126999000.0
030502080503,52800625.0,9997925.0,3843550.0,5959875.0,6412350.0,6489375.0,5381225.0,52800625.0,62798550.0,66642100.0,72601975.0,79014325.0,85503700.0,90884925.0
030502080501,10071600.0,6412250.0,1980875.0,739500.0,954050.0,951150.0,868650.0,10071600.0,16483850.0,18464725.0,19204225.0,20158275.0,21109425.0,21978075.0
030502100103,57371300.0,39150.0,32375.0,32725.0,61625.0,45025.0,13125.0,57371300.0,57410450.0,57442825.0,57475550.0,57537175.0,57582200.0,57595325.0
030502100101,30952500.0,2197200.0,932250.0,1443500.0,1850350.0,2085700.0,1937775.0,30952500.0,33149700.0,34081950.0,35525450.0,37375800.0,39461500.0,41399275.0
030502080604,23470875.0,797700.0,935375.0,1440800.0,2369050.0,2643950.0,2579550.0,23470875.0,24268575.0,25203950.0,26644750.0,29013800.0,31657750.0,34237300.0
030502080502,33340700.0,745225.0,781225.0,1117500.0,2756025.0,2023875.0,2232725.0,33340700.0,34085925.0,34867150.0,35984650.0,38740675.0,40764550.0,42997275.0
030502071106,51017525.0,10025.0,13350.0,203400.0,79600.0,34150.0,7150.0,51017525.0,51027550.0,51040900.0,51244300.0,51323900.0,51358050.0,51365200.0
030502071103,71155400.0,4423250.0,2806725.0,6415950.0,4983475.0,4339225.0,3763325.0,71155400.0,75578650.0,78385375.0,84801325.0,89784800.0,94124025.0,97887350.0
030502080605,58248775.0,2273400.0,1889700.0,2738950.0,2627825.0,2561400.0,2428400.0,58248775.0,60522175.0,62411875.0,65150825.0,67778650.0,70340050.0,72768450.0
030502080603,18844750.0,2338300.0,1120600.0,1279200.0,1180225.0,1141600.0,1082425.0,18844750.0,21183050.0,22303650.0,23582850.0,24763075.0,25904675.0,26987100.0
030502071104,67195675.0,3367225.0,471525.0,294400.0,83425.0,40375.0,43400.0,67195675.0,70562900.0,71034425.0,71328825.0,71412250.0,71452625.0,71496025.0
030502080406,932800.0,876825.0,1391200.0,823800.0,946250.0,707425.0,489900.0,932800.0,1809625.0,3200825.0,4024625.0,4970875.0,5678300.0,6168200.0
030502071102,61089925.0,2816475.0,3408025.0,4258575.0,4315025.0,4311200.0,4075575.0,61089925.0,63906400.0,67314425.0,71573000.0,75888025.0,80199225.0,84274800.0
030601090305,6681225.0,4550325.0,1073350.0,827375.0,1015950.0,662775.0,696550.0,6681225.0,11231550.0,12304900.0,13132275.0,14148225.0,14811000.0,15507550.0
030502060309,96774275.0,13425.0,16600.0,12725.0,11800.0,14250.0,17075.0,96774275.0,96787700.0,96804300.0,96817025.0,96828825.0,96843075.0,96860150.0
030502080407,16471350.0,5836150.0,4271600.0,3580000.0,3144050.0,2864800.0,3752500.0,16471350.0,22307500.0,26579100.0,30159100.0,33303150.0,36167950.0,39920450.0
030502060406,39759350.0,23725.0,43425.0,58225.0,36050.0,14700.0,2850.0,39759350.0,39783075.0,39826500.0,39884725.0,39920775.0,39935475.0,39938325.0
030502080602,11948900.0,1193000.0,958000.0,2547375.0,1861375.0,1846850.0,2003875.0,11948900.0,13141900.0,14099900.0,16647275.0,18508650.0,20355500.0,22359375.0
030502060307,21943475.0,2091800.0,5102300.0,3532000.0,4488900.0,4425325.0,4252175.0,21943475.0,24035275.0,29137575.0,32669575.0,37158475.0,41583800.0,45835975.0
030502071101,58916350.0,5958225.0,8287825.0,7180550.0,6579225.0,5518950.0,5249650.0,58916350.0,64874575.0,73162400.0,80342950.0,86922175.0,92441125.0,97690775.0
030601090105,13575.0,325.0,175.0,300.0,150.0,200.0,175.0,13575.0,13900.0,14075.0,14375.0,14525.0,14725.0,14900.0
030502071003,87928100.0,18657350.0,9040650.0,5867600.0,3594475.0,1768325.0,986875.0,87928100.0,106585450.0,115626100.0,121493700.0,125088175.0,126856500.0,127843375.0
030502060308,89303525.0,15816675.0,8566325.0,4965550.0,4749825.0,4397250.0,3548575.0,89303525.0,105120200.0,113686525.0,118652075.0,123401900.0,127799150.0,131347725.0
030502080601,11829425.0,3342800.0,1814725.0,7793075.0,3568650.0,3462275.0,6674500.0,11829425.0,15172225.0,16986950.0,24780025.0,28348675.0,31810950.0,38485450.0
030502070706,56218100.0,6922700.0,4202475.0,3711350.0,3790675.0,4640625.0,2884875.0,56218100.0,63140800.0,67343275.0,71054625.0,74845300.0,79485925.0,82370800.0
030502070704,44235300.0,13672075.0,6141050.0,4798400.0,6039225.0,7550375.0,8450625.0,44235300.0,57907375.0,64048425.0,68846825.0,74886050.0,82436425.0,90887050.0
030502020207,93026975.0,353525.0,340725.0,285050.0,302600.0,143550.0,217550.0,93026975.0,93380500.0,93721225.0,94006275.0,94308875.0,94452425.0,94669975.0
030502070705,26532550.0,5819850.0,4799675.0,2869950.0,4213975.0,4047200.0,4030900.0,26532550.0,32352400.0,37152075.0,40022025.0,44236000.0,48283200.0,52314100.0
030502020203,25381750.0,2181725.0,2980975.0,8929375.0,7404075.0,3462025.0,2248350.0,25381750.0,27563475.0,30544450.0,39473825.0,46877900.0,50339925.0,52588275.0
030502060405,80818700.0,8328800.0,10481625.0,9310950.0,9796975.0,7625250.0,6319325.0,80818700.0,89147500.0,99629125.0,108940075.0,118737050.0,126362300.0,132681625.0
030502060403,10785875.0,607400.0,1112800.0,1579425.0,1484175.0,2149125.0,1954525.0,10785875.0,11393275.0,12506075.0,14085500.0,15569675.0,17718800.0,19673325.0
030601090201,1879025.0,15800.0,15700.0,13400.0,12125.0,11900.0,10475.0,1879025.0,1894825.0,1910525.0,1923925.0,1936050.0,1947950.0,1958425.0
030502020206,49742550.0,73575.0,47850.0,53725.0,63450.0,25375.0,28575.0,49742550.0,49816125.0,49863975.0,49917700.0,49981150.0,50006525.0,50035100.0
030502060306,44665425.0,5734225.0,2721325.0,2553775.0,2312950.0,1840200.0,1530125.0,44665425.0,50399650.0,53120975.0,55674750.0,57987700.0,59827900.0,61358025.0
030502020204,27638850.0,1128075.0,1430900.0,1341925.0,1140125.0,1029275.0,587725.0,27638850.0,28766925.0,30197825.0,31539750.0,32679875.0,33709150.0,34296875.0
030502070702,767675.0,248450.0,406100.0,796050.0,1033675.0,3336900.0,3350400.0,767675.0,1016125.0,1422225.0,2218275.0,3251950.0,6588850.0,9939250.0
030502060401,13386475.0,1384300.0,3200150.0,3626875.0,3561900.0,3151800.0,2870425.0,13386475.0,14770775.0,17970925.0,21597800.0,25159700.0,28311500.0,31181925.0
030502070703,14972225.0,2471200.0,7345375.0,5150950.0,2697000.0,4330375.0,4237075.0,14972225.0,17443425.0,24788800.0,29939750.0,32636750.0,36967125.0,41204200.0
030502020205,27344050.0,3247725.0,3094325.0,7199750.0,4688675.0,3693725.0,3135525.0,27344050.0,30591775.0,33686100.0,40885850.0,45574525.0,49268250.0,52403775.0
030502060404,22612875.0,1230100.0,1602375.0,2013875.0,2533800.0,2974950.0,4056925.0,22612875.0,23842975.0,25445350.0,27459225.0,29993025.0,32967975.0,37024900.0
030502060402,36812750.0,2526175.0,2946350.0,3759350.0,4054725.0,4182075.0,4108600.0,36812750.0,39338925.0,42285275.0,46044625.0,50099350.0,54281425.0,58390025.0
030502071002,38393500.0,3802250.0,8657800.0,7638475.0,5823475.0,6044950.0,6255900.0,38393500.0,42195750.0,50853550.0,58492025.0,64315500.0,70360450.0,76616350.0
030502060305,5731125.0,1670700.0,2406400.0,1692050.0,1640500.0,1710625.0,1458350.0,5731125.0,7401825.0,9808225.0,11500275.0,13140775.0,14851400.0,16309750.0
030502071001,6674675.0,1419125.0,1545800.0,2964575.0,2566225.0,3188900.0,3216600.0,6674675.0,8093800.0,9639600.0,12604175.0,15170400.0,18359300.0,21575900.0
030502020201,2283750.0,724925.0,482825.0,506875.0,940700.0,2258475.0,1141900.0,2283750.0,3008675.0,3491500.0,3998375.0,4939075.0,7197550.0,8339450.0
030502010708,61098900.0,88375.0,39050.0,7450.0,1400.0,1900.0,8800.0,61098900.0,61187275.0,61226325.0,61233775.0,61235175.0,61237075.0,61245875.0
030502020104,9828075.0,3336350.0,3166200.0,5338600.0,3384325.0,3307225.0,4144525.0,9828075.0,13164425.0,16330625.0,21669225.0,25053550.0,28360775.0,32505300.0
030502070804,0.0,0.0,971450.0,482700.0,1462125.0,1134725.0,1730850.0,0.0,0.0,971450.0,1454150.0,2916275.0,4051000.0,5781850.0
030502070508,30725.0,2725.0,2750.0,2925.0,10225.0,3025.0,2875.0,30725.0,33450.0,36200.0,39125.0,49350.0,52375.0,55250.0
030502020202,33504050.0,6867250.0,5681050.0,5408250.0,10274700.0,8480100.0,9858000.0,33504050.0,40371300.0,46052350.0,51460600.0,61735300.0,70215400.0,80073400.0
030502090207,58243150.0,93475.0,86925.0,50925.0,103575.0,57100.0,33550.0,58243150.0,58336625.0,58423550.0,58474475.0,58578050.0,58635150.0,58668700.0
030502070902,6443150.0,1162450.0,1187975.0,1214550.0,1350600.0,1312175.0,1449750.0,6443150.0,7605600.0,8793575.0,10008125.0,11358725.0,12670900.0,14120650.0
030502090204,16621625.0,1248925.0,654350.0,743525.0,1127300.0,1615875.0,1723800.0,16621625.0,17870550.0,18524900.0,19268425.0,20395725.0,22011600.0,23735400.0
030502020103,0.0,0.0,0.0,61500.0,564500.0,1076650.0,1106925.0,0.0,0.0,0.0,61500.0,626000.0,1702650.0,2809575.0
030502020102,0.0,0.0,0.0,0.0,411725.0,803900.0,1597250.0,0.0,0.0,0.0,0.0,411725.0,1215625.0,2812875.0
030502060304,1791450.0,2050125.0,1846025.0,1917350.0,1788775.0,2203525.0,2351100.0,1791450.0,3841575.0,5687600.0,7604950.0,9393725.0,11597250.0,13948350.0
030502070606,30025.0,10350.0,3025.0,2500.0,2650.0,2725.0,3050.0,30025.0,40375.0,43400.0,45900.0,48550.0,51275.0,54325.0
030502010605,30852075.0,5063875.0,3395500.0,4231000.0,3945700.0,4340025.0,5862325.0,30852075.0,35915950.0,39311450.0,43542450.0,47488150.0,51828175.0,57690500.0
030502070901,53125.0,97975.0,303400.0,484025.0,493700.0,881200.0,1121075.0,53125.0,151100.0,454500.0,938525.0,1432225.0,2313425.0,3434500.0
030502020105,5067525.0,5438450.0,3575700.0,4714150.0,5999225.0,5963900.0,8251000.0,5067525.0,10505975.0,14081675.0,18795825.0,24795050.0,30758950.0,39009950.0
030502010707,82331850.0,4464275.0,4065750.0,4933900.0,5033625.0,6300250.0,7444350.0,82331850.0,86796125.0,90861875.0,95795775.0,100829400.0,107129650.0,114574000.0
030502060303,597275.0,21200.0,21000.0,19700.0,20050.0,27875.0,172975.0,597275.0,618475.0,639475.0,659175.0,679225.0,707100.0,880075.0
030502010604,4619600.0,5633375.0,2534250.0,606375.0,583950.0,611475.0,558075.0,4619600.0,10252975.0,12787225.0,13393600.0,13977550.0,14589025.0,15147100.0
030502010602,404100.0,377400.0,931200.0,1009925.0,1220325.0,1395350.0,1684350.0,404100.0,781500.0,1712700.0,2722625.0,3942950.0,5338300.0,7022650.0
030502070903,5961900.0,1146000.0,2251225.0,2305100.0,5093500.0,4810475.0,5387650.0,5961900.0,7107900.0,9359125.0,11664225.0,16757725.0,21568200.0,26955850.0
030502090206,82744450.0,88400.0,115900.0,99100.0,57425.0,37125.0,23725.0,82744450.0,82832850.0,82948750.0,83047850.0,83105275.0,83142400.0,83166125.0
030502010402,40234475.0,4612250.0,7843050.0,6875250.0,7954200.0,6627750.0,4969450.0,40234475.0,44846725.0,52689775.0,59565025.0,67519225.0,74146975.0,79116425.0
030502090203,77375825.0,3343250.0,4043700.0,5088975.0,4328175.0,4440075.0,3584800.0,77375825.0,80719075.0,84762775.0,89851750.0,94179925.0,98620000.0,102204800.0
030502060302,242375.0,8075.0,7375.0,6975.0,7275.0,7125.0,969575.0,242375.0,250450.0,257825.0,264800.0,272075.0,279200.0,1248775.0
030502010603,32775.0,32475.0,23650.0,6250.0,8450.0,7075.0,5850.0,32775.0,65250.0,88900.0,95150.0,103600.0,110675.0,116525.0
030502010703,3266950.0,360975.0,362775.0,425075.0,461175.0,502075.0,474775.0,3266950.0,3627925.0,3990700.0,4415775.0,4876950.0,5379025.0,5853800.0
030502010506,50.0,25.0,0.0,25.0,50.0,10925.0,49625.0,50.0,75.0,75.0,100.0,150.0,11075.0,60700.0
030502060301,0.0,0.0,0.0,0.0,0.0,0.0,171700.0,0.0,0.0,0.0,0.0,0.0,0.0,171700.0
030502010706,8000325.0,3093450.0,937325.0,1089725.0,3502750.0,2499525.0,2411725.0,8000325.0,11093775.0,12031100.0,13120825.0,16623575.0,19123100.0,21534825.0
030502010601,36075.0,16950.0,43050.0,45950.0,55475.0,98375.0,98075.0,36075.0,53025.0,96075.0,142025.0,197500.0,295875.0,393950.0
030502010705,31444800.0,12292675.0,3101600.0,1600125.0,4135750.0,2151475.0,2142350.0,31444800.0,43737475.0,46839075.0,48439200.0,52574950.0,54726425.0,56868775.0
030502010401,14005925.0,11619925.0,14797700.0,9905400.0,11054000.0,10048125.0,9013825.0,14005925.0,25625850.0,40423550.0,50328950.0,61382950.0,71431075.0,80444900.0
030502050311,0.0,0.0,0.0,0.0,0.0,0.0,287900.0,0.0,0.0,0.0,0.0,0.0,0.0,287900.0
030502010305,2930725.0,602800.0,646550.0,655725.0,677475.0,1063450.0,1042375.0,2930725.0,3533525.0,4180075.0,4835800.0,5513275.0,6576725.0,7619100.0
030502090205,154276700.0,113450.0,86325.0,41450.0,37300.0,6900.0,3550.0,154276700.0,154390150.0,154476475.0,154517925.0,154555225.0,154562125.0,154565675.0
030502010704,12853750.0,3563675.0,4193550.0,2422125.0,2306550.0,3516400.0,3623300.0,12853750.0,16417425.0,20610975.0,23033100.0,25339650.0,28856050.0,32479350.0
030502010304,1099175.0,316900.0,356675.0,342700.0,417050.0,500875.0,442900.0,1099175.0,1416075.0,1772750.0,2115450.0,2532500.0,3033375.0,3476275.0
030502010702,3709775.0,1428400.0,2181350.0,1644950.0,1306675.0,1577425.0,1345325.0,3709775.0,5138175.0,7319525.0,8964475.0,10271150.0,11848575.0,13193900.0
030502010306,14593575.0,901275.0,616725.0,895350.0,1590675.0,814825.0,1331650.0,14593575.0,15494850.0,16111575.0,17006925.0,18597600.0,19412425.0,20744075.0
030502090201,1482100.0,607050.0,188275.0,211550.0,531225.0,2088950.0,1876125.0,1482100.0,2089150.0,2277425.0,2488975.0,3020200.0,5109150.0,6985275.0
030502010301,3150.0,27400.0,77400.0,104925.0,146975.0,105075.0,159275.0,3150.0,30550.0,107950.0,212875.0,359850.0,464925.0,624200.0
030502090102,127567825.0,177750.0,185525.0,113700.0,46450.0,18175.0,4300.0,127567825.0,127745575.0,127931100.0,128044800.0,128091250.0,128109425.0,128113725.0
030502090101,105511475.0,6538475.0,4784650.0,3146325.0,1865875.0,1084625.0,1670675.0,105511475.0,112049950.0,116834600.0,119980925.0,121846800.0,122931425.0,124602100.0
030502090202,79615100.0,3977675.0,6911675.0,4220425.0,4679350.0,4531550.0,4565400.0,79615100.0,83592775.0,90504450.0,94724875.0,99404225.0,103935775.0,108501175.0
030501120304,23808125.0,58625.0,95900.0,20125.0,7950.0,0.0,6950.0,23808125.0,23866750.0,23962650.0,23982775.0,23990725.0,23990725.0,23997675.0
030502010303,407000.0,76225.0,139325.0,103150.0,118000.0,133100.0,181125.0,407000.0,483225.0,622550.0,725700.0,843700.0,976800.0,1157925.0
030501120404,15345550.0,26075.0,44025.0,37875.0,30925.0,0.0,17875.0,15345550.0,15371625.0,15415650.0,15453525.0,15484450.0,15484450.0,15502325.0
030501120301,507200.0,310450.0,369450.0,379750.0,350500.0,394275.0,423850.0,507200.0,817650.0,1187100.0,1566850.0,1917350.0,2311625.0,2735475.0
030502010701,23833000.0,1565800.0,1862975.0,1622450.0,1959725.0,1760400.0,2221275.0,23833000.0,25398800.0,27261775.0,28884225.0,30843950.0,32604350.0,34825625.0
030502010302,35375.0,113000.0,153300.0,125725.0,178300.0,220625.0,203550.0,35375.0,148375.0,301675.0,427400.0,605700.0,826325.0,1029875.0
030501120302,8067625.0,911825.0,671500.0,1101925.0,986200.0,1226200.0,1360300.0,8067625.0,8979450.0,9650950.0,10752875.0,11739075.0,12965275.0,14325575.0
030502010203,1915725.0,882850.0,845225.0,670825.0,771600.0,1149150.0,1099825.0,1915725.0,2798575.0,3643800.0,4314625.0,5086225.0,6235375.0,7335200.0
030501120303,68756875.0,15079175.0,4389575.0,2984875.0,2171000.0,1210750.0,2704400.0,68756875.0,83836050.0,88225625.0,91210500.0,93381500.0,94592250.0,97296650.0
030402070210,54048875.0,7975.0,11850.0,11700.0,6000.0,0.0,4375.0,54048875.0,54056850.0,54068700.0,54080400.0,54086400.0,54086400.0,54090775.0
030501120205,3700.0,600.0,1325.0,892825.0,2252850.0,382275.0,371000.0,3700.0,4300.0,5625.0,898450.0,3151300.0,3533575.0,3904575.0
030501120202,0.0,0.0,0.0,25.0,25.0,75.0,368475.0,0.0,0.0,0.0,25.0,50.0,125.0,368600.0
030501120403,68012675.0,23696125.0,6546825.0,4590325.0,2966500.0,1957675.0,4178275.0,68012675.0,91708800.0,98255625.0,102845950.0,105812450.0,107770125.0,111948400.0
030501120206,5682350.0,4519675.0,3409200.0,2932075.0,3233800.0,8691175.0,3577475.0,5682350.0,10202025.0,13611225.0,16543300.0,19777100.0,28468275.0,32045750.0
030501120402,2603600.0,7641825.0,8080375.0,6530800.0,3133200.0,3260625.0,2309200.0,2603600.0,10245425.0,18325800.0,24856600.0,27989800.0,31250425.0,33559625.0
030502010101,50.0,25.0,25.0,0.0,0.0,25.0,0.0,50.0,75.0,100.0,100.0,100.0,125.0,125.0
030402070209,49531850.0,20800.0,26450.0,16025.0,9075.0,8450.0,6650.0,49531850.0,49552650.0,49579100.0,49595125.0,49604200.0,49612650.0,49619300.0
030402070208,96463000.0,16654275.0,9748925.0,7956825.0,5314650.0,6324575.0,5006625.0,96463000.0,113117275.0,122866200.0,130823025.0,136137675.0,142462250.0,147468875.0
030501120105,960650.0,11750.0,9750.0,9125.0,8400.0,8700.0,8975.0,960650.0,972400.0,982150.0,991275.0,999675.0,1008375.0,1017350.0
030402070105,1397225.0,411575.0,245075.0,205775.0,218175.0,214025.0,257150.0,1397225.0,1808800.0,2053875.0,2259650.0,2477825.0,2691850.0,2949000.0
030501120401,0.0,0.0,0.0,0.0,0.0,783950.0,268425.0,0.0,0.0,0.0,0.0,0.0,783950.0,1052375.0
030501120203,145525.0,127400.0,135875.0,370525.0,1027475.0,1975500.0,2865500.0,145525.0,272925.0,408800.0,779325.0,1806800.0,3782300.0,6647800.0
030402070104,5350975.0,1446525.0,827325.0,431025.0,761975.0,718250.0,787000.0,5350975.0,6797500.0,7624825.0,8055850.0,8817825.0,9536075.0,10323075.0
030501120101,1342150.0,32675.0,28850.0,27075.0,26850.0,26700.0,22550.0,1342150.0,1374825.0,1403675.0,1430750.0,1457600.0,1484300.0,1506850.0
030501120204,1932850.0,639775.0,114775.0,518850.0,741000.0,1083450.0,2997500.0,1932850.0,2572625.0,2687400.0,3206250.0,3947250.0,5030700.0,8028200.0
030501120104,1005400.0,26925.0,25325.0,22625.0,24475.0,22675.0,23400.0,1005400.0,1032325.0,1057650.0,1080275.0,1104750.0,1127425.0,1150825.0
030402080404,60178825.0,42200.0,29325.0,38575.0,30375.0,17675.0,15000.0,60178825.0,60221025.0,60250350.0,60288925.0,60319300.0,60336975.0,60351975.0
030402070103,1374725.0,321450.0,177625.0,176900.0,232150.0,549875.0,508650.0,1374725.0,1696175.0,1873800.0,2050700.0,2282850.0,2832725.0,3341375.0
030402070106,5713100.0,812250.0,608925.0,1051325.0,637125.0,802775.0,923875.0,5713100.0,6525350.0,7134275.0,8185600.0,8822725.0,9625500.0,10549375.0
030402080402,21786000.0,974425.0,1998200.0,3549125.0,2329275.0,2156425.0,1719275.0,21786000.0,22760425.0,24758625.0,28307750.0,30637025.0,32793450.0,34512725.0
030402050904,8125.0,2850.0,604650.0,473125.0,408800.0,1062000.0,695250.0,8125.0,10975.0,615625.0,1088750.0,1497550.0,2559550.0,3254800.0
030501120106,1328325.0,42125.0,39600.0,39850.0,43275.0,44150.0,57550.0,1328325.0,1370450.0,1410050.0,1449900.0,1493175.0,1537325.0,1594875.0
030402050908,1471375.0,563725.0,1084275.0,768975.0,467000.0,620175.0,709625.0,1471375.0,2035100.0,3119375.0,3888350.0,4355350.0,4975525.0,5685150.0
030501120102,500.0,150.0,150.0,75.0,0.0,25.0,250.0,500.0,650.0,800.0,875.0,875.0,900.0,1150.0
030402050910,7844825.0,5639725.0,1110550.0,813475.0,701850.0,661525.0,820175.0,7844825.0,13484550.0,14595100.0,15408575.0,16110425.0,16771950.0,17592125.0
030402050709,375.0,100.0,125.0,50.0,75.0,100.0,75.0,375.0,475.0,600.0,650.0,725.0,825.0,900.0
030402080403,55337150.0,38925.0,25950.0,29425.0,22525.0,17325.0,18350.0,55337150.0,55376075.0,55402025.0,55431450.0,55453975.0,55471300.0,55489650.0
030402080401,4978225.0,420100.0,542275.0,888850.0,906950.0,750200.0,679550.0,4978225.0,5398325.0,5940600.0,6829450.0,7736400.0,8486600.0,9166150.0
030402050903,1082775.0,84875.0,976175.0,1703150.0,1664550.0,2034400.0,2522100.0,1082775.0,1167650.0,2143825.0,3846975.0,5511525.0,7545925.0,10068025.0
030402050906,9515475.0,17782975.0,5820800.0,3878850.0,2955600.0,2391775.0,1261275.0,9515475.0,27298450.0,33119250.0,36998100.0,39953700.0,42345475.0,43606750.0
030501120103,0.0,125.0,150.0,75.0,825.0,225.0,100.0,0.0,125.0,275.0,350.0,1175.0,1400.0,1500.0
030402050905,1650.0,410825.0,314525.0,227250.0,248625.0,400925.0,463400.0,1650.0,412475.0,727000.0,954250.0,1202875.0,1603800.0,2067200.0
030402050901,293875.0,15125.0,15025.0,14425.0,14425.0,16325.0,18800.0,293875.0,309000.0,324025.0,338450.0,352875.0,369200.0,388000.0
030402061003,32319000.0,20151450.0,1876100.0,1381975.0,1158325.0,1412825.0,1436350.0,32319000.0,52470450.0,54346550.0,55728525.0,56886850.0,58299675.0,59736025.0
030402050909,12556500.0,2147150.0,894375.0,677150.0,737450.0,1301925.0,977275.0,12556500.0,14703650.0,15598025.0,16275175.0,17012625.0,18314550.0,19291825.0
030402050902,12575.0,2300.0,40775.0,79100.0,58225.0,42850.0,43375.0,12575.0,14875.0,55650.0,134750.0,192975.0,235825.0,279200.0
030402070207,41007425.0,17564200.0,2581775.0,1045925.0,1090600.0,1046600.0,1874075.0,41007425.0,58571625.0,61153400.0,62199325.0,63289925.0,64336525.0,66210600.0
030402050710,854875.0,39675.0,36775.0,36050.0,31500.0,34850.0,30675.0,854875.0,894550.0,931325.0,967375.0,998875.0,1033725.0,1064400.0
030402050907,807700.0,1578900.0,672825.0,297900.0,340450.0,2099150.0,658175.0,807700.0,2386600.0,3059425.0,3357325.0,3697775.0,5796925.0,6455100.0
030402080310,12111775.0,282675.0,606725.0,1125475.0,1671825.0,1253225.0,1296775.0,12111775.0,12394450.0,13001175.0,14126650.0,15798475.0,17051700.0,18348475.0
030402061001,1256950.0,301300.0,132900.0,73625.0,64950.0,62375.0,156425.0,1256950.0,1558250.0,1691150.0,1764775.0,1829725.0,1892100.0,2048525.0
030402050806,6797200.0,940425.0,294925.0,260200.0,306625.0,257175.0,277400.0,6797200.0,7737625.0,8032550.0,8292750.0,8599375.0,8856550.0,9133950.0
030402061002,29816275.0,6420225.0,971850.0,923925.0,413375.0,334650.0,416875.0,29816275.0,36236500.0,37208350.0,38132275.0,38545650.0,38880300.0,39297175.0
030402050805,4024025.0,1074325.0,775775.0,820625.0,891075.0,761125.0,879875.0,4024025.0,5098350.0,5874125.0,6694750.0,7585825.0,8346950.0,9226825.0
030402080311,23025.0,9275.0,62275.0,20825.0,122875.0,584575.0,641775.0,23025.0,32300.0,94575.0,115400.0,238275.0,822850.0,1464625.0
030402050804,236100.0,49950.0,115750.0,73650.0,34650.0,31575.0,26200.0,236100.0,286050.0,401800.0,475450.0,510100.0,541675.0,567875.0
030402070205,1519175.0,99050.0,3357300.0,6957425.0,8837400.0,2703725.0,701850.0,1519175.0,1618225.0,4975525.0,11932950.0,20770350.0,23474075.0,24175925.0
030402070206,5876650.0,17065250.0,6030650.0,2235525.0,501900.0,328425.0,561175.0,5876650.0,22941900.0,28972550.0,31208075.0,31709975.0,32038400.0,32599575.0
