HUC12,VALUE_0,VALUE_1,VALUE_25,VALUE_50,VALUE_100,VALUE_200,VALUE_300,VALUE_400,VALUE_500,VALUE_600,VALUE_700,VALUE_800,VALUE_900,VALUE_950,VALUE_975,VALUE_1000,UrbArea,PixelArea60m,PercentUrb
031101010504,361396800.0,3520800.0,226800.0,450000.0,388800.0,597600.0,424800.0,183600.0,100800.0,140400.0,154800.0,165600.0,165600.0,187200.0,115200.0,889200.0,5612130.0,369108000.0,0.01520457427094509
031101010503,192006000.0,9345600.0,774000.0,1263600.0,1202400.0,1699200.0,1162800.0,601200.0,439200.0,525600.0,514800.0,655200.0,914400.0,828000.0,504000.0,5853600.0,19851570.0,218289600.0,0.09094143742990962
031102050804,88797600.0,1004400.0,165600.0,295200.0,295200.0,291600.0,190800.0,158400.0,133200.0,126000.0,140400.0,147600.0,223200.0,176400.0,111600.0,882000.0,2949570.0,93139200.0,0.03166840599876314
031102050805,172605600.0,3916800.0,46800.0,97200.0,115200.0,255600.0,136800.0,46800.0,28800.0,21600.0,36000.0,10800.0,54000.0,39600.0,21600.0,162000.0,4375710.0,177595200.0,0.024638672666828832
031101020903,195134400.0,1587600.0,75600.0,75600.0,104400.0,147600.0,136800.0,32400.0,7200.0,7200.0,21600.0,18000.0,25200.0,28800.0,14400.0,90000.0,1878750.0,197506800.0,0.009512330714689318
031102050803,104338800.0,4276800.0,432000.0,723600.0,615600.0,871200.0,536400.0,381600.0,248400.0,277200.0,270000.0,345600.0,396000.0,370800.0,208800.0,2286000.0,8827380.0,116578800.0,0.07572028533489794
031102050802,97304400.0,5562000.0,651600.0,961200.0,997200.0,1130400.0,849600.0,727200.0,720000.0,644400.0,651600.0,828000.0,1083600.0,918000.0,662400.0,5346000.0,16202250.0,119037600.0,0.13611035504748079
031102050704,92613600.0,13438800.0,1098000.0,1821600.0,1713600.0,2066400.0,1411200.0,1191600.0,1105200.0,1090800.0,1137600.0,1342800.0,1954800.0,1594800.0,972000.0,10656000.0,32997690.0,135208800.0,0.244049869535119
031101020906,184100400.0,1918800.0,316800.0,640800.0,554400.0,622800.0,345600.0,223200.0,165600.0,208800.0,194400.0,262800.0,356400.0,316800.0,205200.0,1429200.0,5137110.0,191862000.0,0.0267750257997936
031300110704,493473600.0,15472800.0,460800.0,766800.0,766800.0,1209600.0,720000.0,176400.0,100800.0,100800.0,72000.0,100800.0,162000.0,126000.0,104400.0,806400.0,17543430.0,514620000.0,0.03409006645680308
031101020905,367408800.0,2822400.0,208800.0,367200.0,442800.0,590400.0,302400.0,133200.0,82800.0,97200.0,75600.0,79200.0,147600.0,140400.0,57600.0,802800.0,4493520.0,373759200.0,0.01202250004815935
031102050703,49330800.0,4176000.0,342000.0,630000.0,576000.0,795600.0,536400.0,511200.0,450000.0,421200.0,496800.0,514800.0,806400.0,554400.0,500400.0,4363200.0,12139020.0,65005200.0,0.18673921470897714
031300110706,256428000.0,284400.0,14400.0,10800.0,25200.0,14400.0,14400.0,0.0,0.0,3600.0,3600.0,7200.0,14400.0,14400.0,3600.0,57600.0,393210.0,256896000.0,0.0015306193946188341
031101020904,105472800.0,1760400.0,129600.0,212400.0,198000.0,306000.0,198000.0,57600.0,43200.0,39600.0,57600.0,86400.0,100800.0,86400.0,79200.0,684000.0,3026520.0,109512000.0,0.027636423405654174
031102050702,52286400.0,8211600.0,604800.0,1015200.0,1011600.0,1206000.0,781200.0,763200.0,622800.0,608400.0,770400.0,784800.0,1098000.0,943200.0,748800.0,6912000.0,20529360.0,78368400.0,0.2619596674169691
031101020804,46659600.0,626400.0,144000.0,270000.0,259200.0,288000.0,165600.0,79200.0,79200.0,32400.0,75600.0,79200.0,115200.0,79200.0,64800.0,608400.0,1834200.0,49626000.0,0.03696046427276024
031101010201,141973200.0,3675600.0,507600.0,680400.0,608400.0,637200.0,493200.0,417600.0,327600.0,360000.0,352800.0,432000.0,532800.0,460800.0,345600.0,2790000.0,9242190.0,154594800.0,0.05978331742076706
031300110703,72410400.0,6930000.0,363600.0,558000.0,622800.0,939600.0,615600.0,244800.0,136800.0,151200.0,151200.0,169200.0,212400.0,187200.0,136800.0,1130400.0,9532890.0,84960000.0,0.11220444915254238
031300110705,114127200.0,1400400.0,14400.0,43200.0,32400.0,72000.0,21600.0,3600.0,7200.0,10800.0,3600.0,7200.0,7200.0,7200.0,3600.0,50400.0,1514070.0,115812000.0,0.013073515697855144
031300110804,463906800.0,16491600.0,284400.0,468000.0,522000.0,871200.0,633600.0,147600.0,115200.0,64800.0,129600.0,133200.0,158400.0,194400.0,144000.0,1429200.0,19188270.0,485694000.0,0.03950691175925583
031300130504,154126800.0,5292000.0,61200.0,133200.0,129600.0,208800.0,158400.0,32400.0,7200.0,3600.0,3600.0,14400.0,10800.0,10800.0,21600.0,198000.0,5674230.0,160412400.0,0.03537276420027379
