HUC12,VALUE_0,VALUE_1,VALUE_25,VALUE_50,VALUE_100,VALUE_200,VALUE_300,VALUE_400,VALUE_500,VALUE_600,VALUE_700,VALUE_800,VALUE_900,VALUE_950,VALUE_975,VALUE_1000,UrbArea,PixelArea60m,PercentUrb
031101020905,361807200.0,2822400.0,504000.0,756000.0,676800.0,921600.0,644400.0,590400.0,450000.0,464400.0,342000.0,313200.0,284400.0,248400.0,176400.0,2757600.0,7969410.0,373759200.0,0.021322311263508698
031102050703,33217200.0,4176000.0,273600.0,568800.0,435600.0,756000.0,550800.0,496800.0,414000.0,403200.0,457200.0,583200.0,810000.0,759600.0,558000.0,20545200.0,28545390.0,65005200.0,0.439124716176552
031300110706,256392000.0,284400.0,3600.0,14400.0,7200.0,18000.0,7200.0,14400.0,10800.0,7200.0,10800.0,0.0,0.0,0.0,3600.0,122400.0,440640.0,256896000.0,0.0017152466367713005
031101020904,102459600.0,1760400.0,298800.0,543600.0,482400.0,432000.0,338400.0,284400.0,259200.0,241200.0,158400.0,154800.0,136800.0,93600.0,79200.0,1789200.0,4732470.0,109512000.0,0.043214168310322154
031102050702,24901200.0,8211600.0,673200.0,1213200.0,1083600.0,1368000.0,972000.0,961200.0,788400.0,842400.0,903600.0,1076400.0,1422000.0,1314000.0,1004400.0,31633200.0,46881000.0,78368400.0,0.5982130552620699
031101020804,42451200.0,626400.0,284400.0,576000.0,590400.0,716400.0,486000.0,439200.0,295200.0,309600.0,183600.0,158400.0,212400.0,201600.0,129600.0,1965600.0,4249350.0,49626000.0,0.08562749365252086
031101010201,118602000.0,3675600.0,1123200.0,1821600.0,1656000.0,1659600.0,1054800.0,943200.0,817200.0,853200.0,864000.0,997200.0,1310400.0,1076400.0,763200.0,17377200.0,27632340.0,154594800.0,0.17874042335188506
031300110703,62265600.0,6930000.0,954000.0,1504800.0,1324800.0,1476000.0,1036800.0,828000.0,838800.0,763200.0,475200.0,457200.0,442800.0,381600.0,241200.0,5040000.0,15710940.0,84960000.0,0.18492161016949152
031300110705,113824800.0,1400400.0,43200.0,57600.0,108000.0,61200.0,57600.0,82800.0,32400.0,28800.0,10800.0,0.0,0.0,0.0,0.0,104400.0,1623240.0,115812000.0,0.01401616412806963
031300110804,459932400.0,16491600.0,349200.0,543600.0,597600.0,763200.0,680400.0,608400.0,673200.0,666000.0,338400.0,212400.0,147600.0,140400.0,100800.0,3448800.0,22143690.0,485694000.0,0.04559185413037839
031300130504,152960400.0,5292000.0,162000.0,266400.0,266400.0,320400.0,223200.0,180000.0,162000.0,154800.0,82800.0,10800.0,3600.0,10800.0,7200.0,309600.0,6109650.0,160412400.0,0.03808714288920308
031101020902,120146400.0,10044000.0,849600.0,1454400.0,1130400.0,1378800.0,1047600.0,928800.0,774000.0,867600.0,684000.0,795600.0,889200.0,813600.0,550800.0,20674800.0,36020430.0,163029600.0,0.22094411076270812
031102050701,41774400.0,27050400.0,1490400.0,3265200.0,2095200.0,2444400.0,1738800.0,1666800.0,1605600.0,1540800.0,1598400.0,1641600.0,2329200.0,2008800.0,1432800.0,79642800.0,118341540.0,173325600.0,0.6827701158974785
031101020805,62632800.0,10569600.0,464400.0,860400.0,856800.0,1076400.0,918000.0,835200.0,828000.0,684000.0,558000.0,432000.0,252000.0,169200.0,140400.0,6811200.0,20430900.0,88088400.0,0.23193632759818547
031300110702,59767200.0,302400.0,86400.0,183600.0,151200.0,284400.0,205200.0,140400.0,140400.0,122400.0,118800.0,104400.0,126000.0,162000.0,43200.0,1195200.0,2318400.0,63133200.0,0.03672235844215088
031101020901,113439600.0,8290800.0,442800.0,676800.0,709200.0,828000.0,626400.0,626400.0,536400.0,504000.0,493200.0,414000.0,392400.0,291600.0,241200.0,5623200.0,16746300.0,134136000.0,0.12484567901234568
031101020506,129880800.0,367200.0,72000.0,144000.0,154800.0,201600.0,136800.0,108000.0,90000.0,104400.0,72000.0,86400.0,93600.0,75600.0,68400.0,612000.0,1578150.0,132267600.0,0.011931493426961705
031300130305,220543200.0,4212000.0,86400.0,151200.0,147600.0,277200.0,172800.0,176400.0,234000.0,252000.0,111600.0,68400.0,32400.0,25200.0,14400.0,892800.0,5775300.0,227397600.0,0.025397365671405502
031102050604,107542800.0,4212000.0,774000.0,1785600.0,795600.0,856800.0,604800.0,522000.0,522000.0,439200.0,514800.0,507600.0,712800.0,651600.0,399600.0,28051200.0,35954100.0,148892400.0,0.24147706666021906
031401010704,352047600.0,13874400.0,702000.0,1177200.0,1101600.0,1393200.0,993600.0,810000.0,795600.0,777600.0,460800.0,291600.0,259200.0,176400.0,118800.0,2725200.0,19623780.0,377704800.0,0.051955336548542674
031300130402,46598400.0,1778400.0,205200.0,298800.0,320400.0,432000.0,284400.0,259200.0,234000.0,237600.0,108000.0,79200.0,57600.0,61200.0,39600.0,1677600.0,4330620.0,52671600.0,0.08221926047433531
031300130503,292633200.0,2102400.0,93600.0,115200.0,72000.0,122400.0,104400.0,104400.0,147600.0,100800.0,61200.0,64800.0,50400.0,36000.0,18000.0,554400.0,3095730.0,296380800.0,0.010445109804683704
031300130502,74203200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74203200.0,0.0
031101020802,70992000.0,2228400.0,298800.0,489600.0,471600.0,633600.0,432000.0,367200.0,313200.0,349200.0,273600.0,219600.0,169200.0,108000.0,86400.0,2268000.0,6051150.0,79700400.0,0.07592370929129591
031101020803,117367200.0,644400.0,208800.0,288000.0,302400.0,356400.0,187200.0,129600.0,158400.0,180000.0,100800.0,64800.0,61200.0,54000.0,28800.0,770400.0,2088000.0,120902400.0,0.01727012863268223
031102050603,95425200.0,13478400.0,2386800.0,3373200.0,1026000.0,1306800.0,932400.0,748800.0,738000.0,763200.0,716400.0,918000.0,1242000.0,1141200.0,810000.0,48333600.0,68038020.0,173340000.0,0.39251194184839044
031300110701,94536000.0,1987200.0,676800.0,1062000.0,957600.0,1137600.0,806400.0,640800.0,576000.0,396000.0,374400.0,316800.0,313200.0,309600.0,219600.0,6156000.0,10865970.0,110466000.0,0.09836483623920482
031300130403,338241600.0,10267200.0,615600.0,1166400.0,1029600.0,1425600.0,907200.0,766800.0,784800.0,730800.0,568800.0,424800.0,540000.0,496800.0,367200.0,6912000.0,21104730.0,365245200.0,0.0577823610002267
031300130304,107344800.0,61200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61200.0,107406000.0,0.0005698005698005698
031101020605,91954800.0,5155200.0,586800.0,950400.0,910800.0,1044000.0,727200.0,673200.0,561600.0,493200.0,450000.0,450000.0,486000.0,439200.0,280800.0,11584800.0,19969650.0,116748000.0,0.17104918285538082
031300110803,178470000.0,2966400.0,208800.0,237600.0,259200.0,230400.0,295200.0,237600.0,273600.0,165600.0,43200.0,28800.0,25200.0,18000.0,14400.0,842400.0,4424760.0,184316400.0,0.024006328248598604
031102050602,55357200.0,3553200.0,363600.0,594000.0,673200.0,838800.0,594000.0,568800.0,547200.0,446400.0,417600.0,475200.0,576000.0,504000.0,392400.0,12762000.0,19588500.0,78663600.0,0.24901606333806234
031101020505,196138800.0,230400.0,302400.0,518400.0,471600.0,615600.0,442800.0,367200.0,334800.0,356400.0,309600.0,374400.0,493200.0,424800.0,241200.0,5248800.0,7942770.0,206870400.0,0.03839490811638591
031401010702,75574800.0,1191600.0,522000.0,838800.0,748800.0,831600.0,579600.0,482400.0,410400.0,360000.0,453600.0,399600.0,540000.0,460800.0,331200.0,6080400.0,10240110.0,89805600.0,0.11402529463641466
031200031203,80251200.0,716400.0,158400.0,201600.0,169200.0,219600.0,158400.0,122400.0,79200.0,68400.0,25200.0,10800.0,10800.0,0.0,7200.0,392400.0,1403820.0,82591200.0,0.016997210356551305
031300130501,67640400.0,46800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46800.0,67687200.0,0.0006914158068290607
031300130401,77832000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77832000.0,0.0
031300110802,98740800.0,428400.0,25200.0,25200.0,36000.0,28800.0,36000.0,39600.0,10800.0,10800.0,7200.0,0.0,0.0,7200.0,0.0,270000.0,760050.0,99666000.0,0.007625970742279212
031200031204,109407600.0,3178800.0,842400.0,1324800.0,1256400.0,1371600.0,1054800.0,882000.0,928800.0,1011600.0,878400.0,748800.0,871200.0,680400.0,439200.0,9554400.0,18033660.0,134431200.0,0.134147876385839
031101020503,113216400.0,9223200.0,612000.0,1040400.0,1018800.0,1443600.0,1198800.0,939600.0,882000.0,921600.0,842400.0,831600.0,1083600.0,993600.0,597600.0,20235600.0,35402940.0,155080800.0,0.22828706068062585
031102060701,23976000.0,5616000.0,1782000.0,3927600.0,1724400.0,1285200.0,871200.0,838800.0,705600.0,676800.0,770400.0,864000.0,1159200.0,964800.0,727200.0,27378000.0,38919510.0,73267200.0,0.5311996363993711
031300130303,83862000.0,198000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198000.0,84060000.0,0.002355460385438972
031102050601,80254800.0,4550400.0,1522800.0,2685600.0,2336400.0,2124000.0,1674000.0,1432800.0,1231200.0,1270800.0,1119600.0,1314000.0,1990800.0,1501200.0,1108800.0,35694000.0,49662450.0,141811200.0,0.35020118298131603
031300130302,52203600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52203600.0,0.0
031401010703,142840800.0,5230800.0,1080000.0,1990800.0,1962000.0,2541600.0,1724400.0,1368000.0,1278000.0,1072800.0,986400.0,896400.0,1126800.0,982800.0,594000.0,17247600.0,29591190.0,182923200.0,0.16176838148468867
031102060703,42080400.0,216000.0,165600.0,244800.0,255600.0,295200.0,212400.0,165600.0,136800.0,97200.0,72000.0,79200.0,104400.0,108000.0,86400.0,1425600.0,2393820.0,45745200.0,0.052329424726528684
031300130203,71308800.0,28800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28800.0,71337600.0,0.0004037141703673799
031300120606,76658400.0,9630000.0,756000.0,1339200.0,1242000.0,1731600.0,1342800.0,1026000.0,1155600.0,892800.0,727200.0,493200.0,590400.0,486000.0,352800.0,11527200.0,25880940.0,109951200.0,0.23538569838255516
030801021101,35290800.0,6519600.0,543600.0,1152000.0,1112400.0,1332000.0,1026000.0,874800.0,766800.0,608400.0,712800.0,615600.0,756000.0,597600.0,360000.0,14004000.0,24969150.0,66272400.0,0.3767654408169917
031200031202,110451600.0,219600.0,25200.0,43200.0,75600.0,75600.0,64800.0,57600.0,36000.0,46800.0,32400.0,39600.0,28800.0,18000.0,3600.0,201600.0,636120.0,111420000.0,0.005709208400646203
031102050504,63529200.0,5612400.0,4039200.0,6462000.0,5706000.0,2916000.0,2163600.0,1692000.0,1537200.0,1519200.0,1566000.0,1735200.0,2502000.0,2142000.0,1638000.0,43941600.0,62505990.0,148701600.0,0.4203451072483416
031102050503,46944000.0,460800.0,694800.0,1134000.0,475200.0,558000.0,414000.0,367200.0,273600.0,316800.0,248400.0,288000.0,378000.0,316800.0,234000.0,6008400.0,8573940.0,59112000.0,0.14504567600487211
031101020703,88372800.0,669600.0,140400.0,208800.0,190800.0,252000.0,208800.0,176400.0,180000.0,162000.0,108000.0,32400.0,28800.0,25200.0,25200.0,964800.0,2214180.0,91746000.0,0.024133804198548166
031101020504,99003600.0,2138400.0,363600.0,777600.0,774000.0,1018800.0,640800.0,532800.0,496800.0,417600.0,414000.0,320400.0,464400.0,417600.0,288000.0,7023600.0,12037050.0,115092000.0,0.1045863309352518
031300110605,74768400.0,504000.0,21600.0,46800.0,36000.0,39600.0,10800.0,28800.0,18000.0,25200.0,7200.0,0.0,0.0,0.0,0.0,64800.0,627120.0,75571200.0,0.008298399390243903
031101020801,165218400.0,306000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306000.0,165524400.0,0.0018486700450205528
031102050501,68140800.0,633600.0,162000.0,237600.0,190800.0,259200.0,208800.0,108000.0,122400.0,118800.0,108000.0,72000.0,61200.0,50400.0,39600.0,572400.0,1805940.0,71085600.0,0.02540514534589284
031102060302,51912000.0,4150800.0,2379600.0,4064400.0,2984400.0,3034800.0,2019600.0,1616400.0,1501200.0,1339200.0,1098000.0,1256400.0,1674000.0,1447200.0,936000.0,25930800.0,39624030.0,107344800.0,0.3691285465155275
031300110801,116838000.0,1746000.0,162000.0,198000.0,190800.0,262800.0,273600.0,201600.0,201600.0,147600.0,57600.0,39600.0,21600.0,25200.0,21600.0,1465200.0,3785310.0,121852800.0,0.031064612384779013
031102060505,19209600.0,5072400.0,853200.0,1443600.0,1738800.0,2743200.0,1486800.0,1152000.0,1108800.0,1724400.0,1519200.0,1663200.0,2178000.0,1746000.0,1249200.0,47581200.0,63196380.0,92469600.0,0.6834287160320798
031102060504,38779200.0,14655600.0,874800.0,1425600.0,1479600.0,1864800.0,1353600.0,1220400.0,1267200.0,1828800.0,1630800.0,1641600.0,2170800.0,1688400.0,1148400.0,50727600.0,75754620.0,123757200.0,0.6121229310294674
031200031201,57106800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57106800.0,0.0
031101020501,177919200.0,2538000.0,1026000.0,1576800.0,1605600.0,1180800.0,918000.0,770400.0,694800.0,658800.0,763200.0,705600.0,903600.0,856800.0,637200.0,16239600.0,23952240.0,208994400.0,0.11460708995073553
031200030903,90133200.0,273600.0,7200.0,7200.0,10800.0,0.0,3600.0,3600.0,3600.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,285300.0,90450000.0,0.003154228855721393
031300130202,92322000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92322000.0,0.0
031300130301,61740000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61740000.0,0.0
031200010903,111805200.0,8103600.0,518400.0,795600.0,615600.0,766800.0,626400.0,550800.0,554400.0,558000.0,781200.0,482400.0,306000.0,273600.0,154800.0,11646000.0,22656510.0,138538800.0,0.16353909518488682
031101020403,41418000.0,1962000.0,475200.0,1040400.0,810000.0,622800.0,464400.0,468000.0,374400.0,392400.0,410400.0,417600.0,630000.0,439200.0,410400.0,10130400.0,15116760.0,60465600.0,0.2500059537985235
031300110604,133088400.0,453600.0,0.0,10800.0,7200.0,18000.0,0.0,14400.0,14400.0,7200.0,7200.0,0.0,0.0,0.0,0.0,72000.0,552780.0,133693200.0,0.004134690470420335
031102050502,80139600.0,3060000.0,925200.0,1267200.0,806400.0,1065600.0,687600.0,648000.0,536400.0,540000.0,493200.0,586800.0,831600.0,640800.0,424800.0,9504000.0,16587990.0,102157200.0,0.16237710117348558
031200031101,79966800.0,1526400.0,644400.0,633600.0,518400.0,658800.0,428400.0,345600.0,342000.0,273600.0,277200.0,183600.0,162000.0,151200.0,86400.0,3319200.0,6393510.0,89517600.0,0.07142182096034747
031300130201,45367200.0,273600.0,0.0,0.0,0.0,0.0,3600.0,0.0,3600.0,10800.0,3600.0,0.0,0.0,0.0,0.0,100800.0,386280.0,45763200.0,0.008440843297671492
031200031102,80046000.0,2764800.0,486000.0,939600.0,964800.0,1090800.0,900000.0,759600.0,709200.0,622800.0,583200.0,388800.0,338400.0,216000.0,183600.0,6778800.0,12627540.0,97772400.0,0.12915239883648147
031300120605,56383200.0,2955600.0,450000.0,820800.0,979200.0,788400.0,504000.0,370800.0,504000.0,442800.0,327600.0,280800.0,363600.0,262800.0,187200.0,4996800.0,10290870.0,70617600.0,0.14572670269168025
031101020701,75913200.0,1803600.0,406800.0,594000.0,590400.0,734400.0,608400.0,482400.0,446400.0,381600.0,255600.0,133200.0,68400.0,43200.0,39600.0,1810800.0,5114520.0,84312000.0,0.06066182749786507
031102060506,17416800.0,5994000.0,565200.0,1105200.0,1123200.0,1396800.0,1098000.0,1047600.0,1047600.0,1742400.0,1245600.0,1317600.0,1767600.0,1386000.0,975600.0,46303200.0,60860700.0,85532400.0,0.7115514120964687
031102060704,48722400.0,15987600.0,2293200.0,3664800.0,3574800.0,4388400.0,2358000.0,1774800.0,1753200.0,1735200.0,1702800.0,1800000.0,2390400.0,1699200.0,1306800.0,53510400.0,81980460.0,148662000.0,0.551455382007507
030801030601,66139200.0,10490400.0,824400.0,1458000.0,1360800.0,2008800.0,1450800.0,1328400.0,1033200.0,2379600.0,1454400.0,1368000.0,1890000.0,1508400.0,1191600.0,16887600.0,37328580.0,112773600.0,0.33100459682053246
031101020602,103604400.0,212400.0,169200.0,331200.0,316800.0,338400.0,270000.0,172800.0,169200.0,169200.0,75600.0,97200.0,136800.0,133200.0,64800.0,756000.0,1868310.0,107017200.0,0.01745803478319373
031101020604,185194800.0,990000.0,558000.0,824400.0,720000.0,828000.0,579600.0,486000.0,424800.0,327600.0,295200.0,262800.0,266400.0,234000.0,118800.0,2383200.0,5437980.0,194493600.0,0.027959686077074
031101020603,128595600.0,136800.0,165600.0,284400.0,313200.0,327600.0,212400.0,180000.0,133200.0,111600.0,97200.0,61200.0,93600.0,43200.0,46800.0,644400.0,1453590.0,131446800.0,0.01105839016240791
031102060503,35740800.0,3729600.0,676800.0,1166400.0,1346400.0,1530000.0,802800.0,738000.0,853200.0,1476000.0,1242000.0,1238400.0,1458000.0,1029600.0,723600.0,30560400.0,41510070.0,84312000.0,0.49233881298035864
031200010902,124236000.0,3042000.0,158400.0,291600.0,255600.0,421200.0,295200.0,219600.0,331200.0,262800.0,345600.0,223200.0,252000.0,277200.0,190800.0,12978000.0,17744670.0,143780400.0,0.1234150830015774
031300120604,78004800.0,5130000.0,936000.0,1432800.0,1501200.0,2113200.0,1566000.0,1310400.0,1105200.0,1022400.0,932400.0,604800.0,723600.0,788400.0,468000.0,12790800.0,23741640.0,110430000.0,0.21499266503667483
031102060101,136360800.0,12855600.0,1724400.0,3639600.0,2869200.0,4316400.0,3164400.0,2851200.0,2710800.0,2563200.0,2224800.0,2520000.0,2275200.0,1634400.0,1166400.0,33174000.0,60698970.0,216050400.0,0.2809481954210684
031101020502,153572400.0,3150000.0,1191600.0,1375200.0,1227600.0,1530000.0,1044000.0,878400.0,784800.0,792000.0,558000.0,442800.0,550800.0,486000.0,367200.0,9975600.0,17245350.0,177926400.0,0.09692406523146649
031401010701,72939600.0,993600.0,514800.0,878400.0,756000.0,774000.0,565200.0,493200.0,349200.0,345600.0,327600.0,316800.0,331200.0,241200.0,140400.0,3452400.0,6628860.0,83419200.0,0.07946443984118765
031200031003,55465200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55465200.0,0.0
030801030502,56113200.0,31086000.0,183600.0,334800.0,414000.0,687600.0,741600.0,615600.0,658800.0,1422000.0,1216800.0,1094400.0,1224000.0,655200.0,590400.0,24865200.0,61829730.0,121903200.0,0.5072035024511251
031401010503,59731200.0,687600.0,435600.0,813600.0,799200.0,972000.0,788400.0,723600.0,572400.0,428400.0,410400.0,471600.0,424800.0,273600.0,180000.0,5400000.0,8964990.0,73112400.0,0.12261928209168349
031300110603,109681200.0,4089600.0,320400.0,583200.0,586800.0,813600.0,705600.0,619200.0,518400.0,460800.0,352800.0,316800.0,403200.0,349200.0,169200.0,8694000.0,15397200.0,128664000.0,0.11966983771684388
031102060104,64965600.0,885600.0,795600.0,1519200.0,1548000.0,1778400.0,1152000.0,914400.0,748800.0,788400.0,673200.0,756000.0,788400.0,662400.0,460800.0,8395200.0,14310090.0,86832000.0,0.16480203150912107
030801030603,113403600.0,5198400.0,1072800.0,1868400.0,1969200.0,2624400.0,2235600.0,1627200.0,1364400.0,2512800.0,1490400.0,1490400.0,1994400.0,1497600.0,1119600.0,16120800.0,32217570.0,157590000.0,0.20443917761279268
031102050406,40154400.0,1260000.0,612000.0,1080000.0,968400.0,1159200.0,831600.0,752400.0,687600.0,806400.0,864000.0,925200.0,1274400.0,1047600.0,766800.0,19692000.0,26962830.0,72882000.0,0.3699518399604841
031200010901,16448400.0,12240000.0,446400.0,817200.0,892800.0,1256400.0,903600.0,939600.0,752400.0,806400.0,759600.0,716400.0,709200.0,709200.0,406800.0,37357200.0,54310230.0,76161600.0,0.7130920306296086
031300130102,50400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50400000.0,0.0
031101020402,38120400.0,2833200.0,806400.0,1278000.0,1105200.0,1342800.0,1051200.0,910800.0,831600.0,734400.0,748800.0,666000.0,846000.0,702000.0,496800.0,19332000.0,27134100.0,71805600.0,0.3778827835154918
031300130103,73335600.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,73425600.0,0.0012257305353990978
031200011102,186919200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186919200.0,0.0
031102050407,33652800.0,2412000.0,1216800.0,1544400.0,1152000.0,1245600.0,1004400.0,849600.0,777600.0,763200.0,831600.0,860400.0,1310400.0,1051200.0,666000.0,21038400.0,29508030.0,70376400.0,0.41928871041997035
031200030902,115729200.0,370800.0,32400.0,46800.0,72000.0,86400.0,75600.0,79200.0,111600.0,75600.0,54000.0,72000.0,61200.0,10800.0,36000.0,370800.0,1120590.0,117284400.0,0.0095544676018294
031102060405,75826800.0,2977200.0,979200.0,1825200.0,1900800.0,2156400.0,1155600.0,921600.0,925200.0,921600.0,982800.0,1159200.0,1328400.0,997200.0,709200.0,23828400.0,33723270.0,118594800.0,0.28435707130498133
031101020405,135997200.0,514800.0,154800.0,331200.0,338400.0,374400.0,288000.0,219600.0,198000.0,183600.0,154800.0,147600.0,169200.0,97200.0,61200.0,2026800.0,3584880.0,141256800.0,0.025378459656455476
031101020601,127796400.0,100800.0,39600.0,104400.0,64800.0,54000.0,57600.0,57600.0,50400.0,25200.0,14400.0,14400.0,0.0,0.0,3600.0,79200.0,309240.0,128462400.0,0.002407241340656877
031101020203,47235600.0,9345600.0,1940400.0,2077200.0,2084400.0,2584800.0,1850400.0,1602000.0,1494000.0,1314000.0,1299600.0,1483200.0,1764000.0,1465200.0,1040400.0,39841200.0,58886100.0,118422000.0,0.4972564219486244
031200010803,56876400.0,1083600.0,93600.0,302400.0,259200.0,316800.0,226800.0,194400.0,208800.0,147600.0,147600.0,154800.0,46800.0,32400.0,18000.0,2732400.0,4579110.0,62841600.0,0.07286749541704858
031102060103,85654800.0,3333600.0,1116000.0,1807200.0,1602000.0,1857600.0,1465200.0,1202400.0,1094400.0,939600.0,928800.0,838800.0,882000.0,831600.0,507600.0,16221600.0,25636590.0,120283200.0,0.2131352508080929
030801030901,80863200.0,2473200.0,1069200.0,1436400.0,986400.0,1245600.0,982800.0,820800.0,756000.0,712800.0,550800.0,590400.0,748800.0,572400.0,414000.0,17892000.0,24719580.0,112114800.0,0.22048453906174742
031102060102,37328400.0,14101200.0,511200.0,835200.0,813600.0,1213200.0,968400.0,903600.0,828000.0,918000.0,849600.0,853200.0,813600.0,558000.0,399600.0,25272000.0,44297730.0,87166800.0,0.5081949779044315
031200030901,98208000.0,424800.0,104400.0,194400.0,183600.0,212400.0,108000.0,86400.0,129600.0,133200.0,115200.0,111600.0,43200.0,14400.0,0.0,550800.0,1482930.0,100620000.0,0.014737924865831843
031102060606,54694800.0,7776000.0,2239200.0,4449600.0,3531600.0,4950000.0,2660400.0,1843200.0,2300400.0,3600000.0,2768400.0,2599200.0,3178800.0,2311200.0,1609200.0,49168800.0,74054790.0,149680800.0,0.4947514310452643
031102060208,64566000.0,1580400.0,813600.0,1357200.0,1105200.0,1353600.0,914400.0,748800.0,662400.0,590400.0,615600.0,640800.0,784800.0,612000.0,428400.0,14724000.0,20682090.0,91497600.0,0.22603969940195154
031200010703,18345600.0,12535200.0,169200.0,219600.0,309600.0,532800.0,460800.0,417600.0,457200.0,522000.0,536400.0,403200.0,273600.0,194400.0,122400.0,16156800.0,30940110.0,51656400.0,0.598959857829814
031102050203,47710800.0,1987200.0,1947600.0,1774800.0,1494000.0,1749600.0,1299600.0,1069200.0,1000800.0,871200.0,896400.0,1087200.0,1263600.0,1112400.0,741600.0,19702800.0,28581750.0,85708800.0,0.333475092405914
030801030902,90536400.0,802800.0,1569600.0,3441600.0,3592800.0,2494800.0,1576800.0,1170000.0,936000.0,900000.0,716400.0,792000.0,810000.0,694800.0,460800.0,10760400.0,17555220.0,121255200.0,0.14477911050412684
031102050405,90763200.0,3751200.0,1623600.0,2556000.0,2545200.0,3445200.0,2365200.0,2073600.0,1807200.0,1724400.0,1908000.0,2023200.0,2869200.0,2502000.0,1746000.0,46544400.0,64500480.0,170247600.0,0.37886278573090015
