HUC12,VALUE_0,VALUE_1,VALUE_2
031200030208,60000000.0,0.0,120000.0
031300120402,43840000.0,0.0,0.0
031102010606,121520000.0,0.0,0.0
031200030105,88080000.0,0.0,14520000.0
031102010603,70480000.0,0.0,0.0
030702040105,128000000.0,0.0,80000.0
030702040203,103600000.0,0.0,0.0
031101030302,117120000.0,0.0,0.0
031102010903,110040000.0,200000.0,0.0
030702040502,163800000.0,0.0,0.0
031102030908,122080000.0,0.0,0.0
031300110101,172680000.0,120000.0,200000.0
030801031503,116720000.0,1400000.0,480000.0
031300120406,46720000.0,0.0,0.0
031102030904,166760000.0,0.0,0.0
031300040805,67120000.0,0.0,0.0
031102010905,114720000.0,0.0,0.0
030801031605,238040000.0,80000.0,0.0
031101030204,125160000.0,0.0,0.0
031200030205,49640000.0,0.0,0.0
031200030103,116640000.0,0.0,920000.0
031200010202,77920000.0,0.0,0.0
031102010605,82040000.0,0.0,0.0
031300120304,83720000.0,1280000.0,40000.0
031102021202,66480000.0,0.0,0.0
031200010201,189520000.0,1040000.0,320000.0
031102030903,73680000.0,0.0,0.0
031200030101,44360000.0,0.0,0.0
030801031502,120000000.0,120000.0,0.0
031101030203,92920000.0,0.0,0.0
031300040806,96600000.0,0.0,0.0
031300080803,21560000.0,0.0,0.0
031200030102,120040000.0,0.0,2920000.0
031102010602,169320000.0,0.0,0.0
030702040503,162360000.0,0.0,0.0
030801031501,122800000.0,0.0,0.0
031200030206,88360000.0,0.0,0.0
031300120302,138560000.0,0.0,0.0
030702040104,110560000.0,0.0,0.0
031102010503,101000000.0,0.0,0.0
030801031606,130560000.0,520000.0,600000.0
031101030202,99560000.0,0.0,0.0
031102010601,74160000.0,0.0,0.0
031200030203,65120000.0,0.0,0.0
031102030902,111120000.0,0.0,0.0
031300120305,122960000.0,0.0,0.0
031101030301,104080000.0,0.0,80000.0
031300120303,53120000.0,80000.0,40000.0
031101030201,118080000.0,0.0,80000.0
031102010504,160360000.0,0.0,0.0
031101030104,88480000.0,0.0,0.0
031300040804,112800000.0,0.0,0.0
030801031603,106560000.0,400000.0,1000000.0
031402030704,150840000.0,0.0,0.0
030801031601,161720000.0,0.0,0.0
031200010101,101520000.0,200000.0,5920000.0
031200020703,62920000.0,0.0,0.0
031200030202,89120000.0,0.0,0.0
031300080802,63400000.0,0.0,0.0
031300080804,184000000.0,0.0,0.0
031300100703,90000000.0,0.0,0.0
031300120301,60560000.0,0.0,0.0
031200010102,103280000.0,0.0,2680000.0
031102030804,153960000.0,0.0,0.0
030702050202,78280000.0,0.0,0.0
031102010401,143280000.0,0.0,0.0
030702040601,83720000.0,0.0,0.0
031102030803,49760000.0,0.0,0.0
031102021201,110840000.0,0.0,0.0
031402030702,117680000.0,0.0,0.0
031200030204,82560000.0,0.0,0.0
030702040101,137520000.0,0.0,0.0
031200020701,76440000.0,40000.0,16800000.0
031102010505,99040000.0,0.0,0.0
030702040103,150360000.0,0.0,0.0
030702040102,45600000.0,0.0,0.0
031102030901,95120000.0,0.0,0.0
031102010502,161480000.0,0.0,0.0
030702050102,119120000.0,0.0,0.0
031200030201,76880000.0,40000.0,0.0
031300040802,97040000.0,0.0,0.0
030702050103,44200000.0,0.0,0.0
031300120204,107600000.0,0.0,0.0
031102010402,147120000.0,0.0,0.0
031200020803,43960000.0,120000.0,0.0
031300080801,65840000.0,0.0,0.0
031101030103,95000000.0,2200000.0,1880000.0
030702040602,183120000.0,0.0,0.0
031102030703,163000000.0,1520000.0,4320000.0
031300120105,95960000.0,0.0,0.0
031300100702,110920000.0,0.0,0.0
031101030102,101520000.0,2320000.0,4640000.0
031300040803,168840000.0,0.0,0.0
031200020504,34680000.0,0.0,0.0
031200020802,58520000.0,80000.0,0.0
031300120107,115160000.0,0.0,0.0
031200020602,57440000.0,5720000.0,2880000.0
031300100803,116360000.0,0.0,0.0
031300080604,68680000.0,40000.0,0.0
031102021102,90240000.0,0.0,0.0
030702050302,69680000.0,0.0,0.0
031402030701,71000000.0,0.0,0.0
031200020702,74480000.0,0.0,0.0
031102030801,178360000.0,0.0,0.0
030702050304,238560000.0,280000.0,560000.0
031102030603,118560000.0,1800000.0,680000.0
031102030702,154280000.0,0.0,0.0
031300080602,55960000.0,0.0,0.0
031102010501,125960000.0,0.0,0.0
031102030802,56240000.0,0.0,0.0
031101030101,73440000.0,0.0,0.0
031300120104,57880000.0,0.0,0.0
030702050105,112440000.0,0.0,0.0
030702050303,124600000.0,0.0,0.0
031300080603,108520000.0,360000.0,6760000.0
031402030301,123160000.0,0.0,0.0
030702040701,113160000.0,0.0,0.0
030702050104,60720000.0,0.0,0.0
030702040603,136040000.0,0.0,0.0
031200020601,90880000.0,0.0,4240000.0
030702050101,75520000.0,0.0,0.0
030702040703,120960000.0,0.0,0.0
031102021003,114840000.0,0.0,0.0
031300120203,131840000.0,0.0,0.0
031300040801,145800000.0,0.0,0.0
031102021101,73600000.0,2800000.0,0.0
031200020801,89080000.0,0.0,0.0
031102030701,104720000.0,0.0,0.0
031102010303,137720000.0,0.0,0.0
031300080703,166280000.0,1600000.0,0.0
031300100701,131920000.0,0.0,280000.0
031300100604,22840000.0,0.0,0.0
031300120102,68000000.0,0.0,0.0
030702050301,90960000.0,0.0,0.0
031200020304,75760000.0,0.0,0.0
031300100802,79280000.0,0.0,0.0
031300120106,79240000.0,0.0,0.0
031300040710,44640000.0,0.0,160000.0
031102010305,191600000.0,0.0,0.0
030702040903,88200000.0,0.0,0.0
031300040709,108920000.0,0.0,0.0
031102010304,93720000.0,0.0,0.0
030702040904,84440000.0,0.0,0.0
031200020502,81280000.0,0.0,0.0
031300120103,40440000.0,0.0,0.0
031300100602,38800000.0,0.0,0.0
031300100603,38600000.0,0.0,0.0
030702040803,104200000.0,0.0,0.0
031300100801,46320000.0,520000.0,0.0
031102030601,133000000.0,0.0,0.0
030702040906,175640000.0,1840000.0,240000.0
031200020303,72840000.0,0.0,0.0
031102030404,152440000.0,3520000.0,0.0
031300120202,74360000.0,0.0,0.0
031300100405,48880000.0,0.0,0.0
031300120101,94240000.0,0.0,0.0
031102040503,78280000.0,0.0,0.0
031200020404,64520000.0,40000.0,0.0
031102040504,115640000.0,0.0,0.0
031200020301,43880000.0,0.0,0.0
031102030602,60640000.0,0.0,0.0
031102020902,91360000.0,0.0,0.0
031102010202,257680000.0,0.0,0.0
031102030504,137760000.0,0.0,0.0
031102021002,185520000.0,0.0,0.0
030702040702,156320000.0,0.0,40000.0
031200020501,91120000.0,0.0,0.0
031300100504,71960000.0,0.0,0.0
031300100601,53080000.0,0.0,0.0
031300080702,127200000.0,0.0,0.0
030702040905,114560000.0,40000.0,0.0
031300100505,61320000.0,0.0,0.0
031402010602,103160000.0,40000.0,0.0
031300040703,67800000.0,0.0,0.0
030702040902,129640000.0,0.0,0.0
031300100404,36240000.0,0.0,0.0
031200020503,101560000.0,160000.0,0.0
030702040907,128360000.0,120000.0,0.0
031200020302,73480000.0,0.0,0.0
031300120201,136880000.0,80000.0,0.0
031300040708,102800000.0,0.0,0.0
031200020105,56640000.0,0.0,0.0
030702040901,162320000.0,0.0,0.0
031300080601,201760000.0,0.0,0.0
031102020903,82080000.0,0.0,0.0
031300040602,49120000.0,0.0,0.0
030702040801,75680000.0,120000.0,0.0
031300040701,80160000.0,0.0,0.0
031300040707,55640000.0,0.0,0.0
031102020901,77120000.0,0.0,0.0
031300100503,26800000.0,0.0,0.0
031102040501,83360000.0,0.0,0.0
031300080701,164360000.0,0.0,0.0
031300100501,41800000.0,80000.0,0.0
031300080504,48080000.0,0.0,0.0
031300080506,239200000.0,0.0,0.0
031300040702,61600000.0,0.0,0.0
030702030401,154800000.0,40000.0,40000.0
031102040505,121120000.0,0.0,0.0
031102021001,88440000.0,0.0,0.0
031102030302,85640000.0,0.0,0.0
031102020705,18280000.0,0.0,0.0
031300100303,15080000.0,0.0,0.0
031200020405,132360000.0,40000.0,0.0
031402010601,106600000.0,0.0,0.0
031300100402,61280000.0,0.0,0.0
031102030403,144760000.0,0.0,0.0
031200020402,52640000.0,0.0,0.0
031102030503,86960000.0,0.0,0.0
030702040802,122840000.0,0.0,0.0
031300100403,83040000.0,0.0,0.0
031102030502,126080000.0,0.0,0.0
031102010201,140520000.0,80000.0,0.0
031300100401,46640000.0,0.0,0.0
031200020203,71480000.0,0.0,0.0
031300080502,63320000.0,0.0,0.0
031300040601,68520000.0,320000.0,0.0
031102010302,270320000.0,0.0,0.0
031300040706,34720000.0,0.0,0.0
031300040606,76080000.0,0.0,0.0
031300100502,37440000.0,0.0,0.0
031102040502,82160000.0,0.0,0.0
031300080402,99680000.0,0.0,0.0
031300100302,43600000.0,0.0,0.0
031102040403,53680000.0,0.0,0.0
031300100205,46360000.0,0.0,0.0
031300040705,62240000.0,0.0,0.0
031102020704,64360000.0,0.0,0.0
031300040603,102920000.0,0.0,0.0
031102020803,48600000.0,120000.0,0.0
031300080505,72840000.0,0.0,0.0
031300091003,66960000.0,0.0,80000.0
031402010207,43800000.0,0.0,0.0
031200020104,108720000.0,320000.0,320000.0
031300040607,74760000.0,0.0,40000.0
031300100203,41760000.0,0.0,0.0
031102030401,86280000.0,0.0,0.0
031300040704,43160000.0,0.0,0.0
031102030402,89720000.0,120000.0,0.0
031300100104,64600000.0,0.0,0.0
031300040504,52760000.0,40000.0,40000.0
031200020106,59560000.0,0.0,0.0
031200020403,92680000.0,0.0,0.0
031200020202,44640000.0,0.0,0.0
031300091001,116600000.0,0.0,0.0
031300080503,52880000.0,240000.0,0.0
031102040405,55280000.0,0.0,0.0
031300040604,48560000.0,0.0,0.0
031300040503,56080000.0,0.0,80000.0
030702030402,191200000.0,0.0,0.0
031200020401,89760000.0,0.0,0.0
031300091002,104920000.0,0.0,0.0
031102030301,119480000.0,0.0,0.0
031402010206,70600000.0,80000.0,0.0
030702011201,158840000.0,0.0,0.0
031300040605,37760000.0,0.0,0.0
031102010104,228640000.0,40000.0,0.0
031300040501,34720000.0,0.0,0.0
031300080501,152920000.0,0.0,0.0
031102010301,232360000.0,0.0,0.0
031402010205,57560000.0,0.0,0.0
031102040404,97040000.0,0.0,0.0
031300040502,46040000.0,0.0,0.0
030702030503,288840000.0,0.0,21440000.0
031300100103,65840000.0,0.0,0.0
031300100204,35760000.0,0.0,0.0
031300080401,137000000.0,0.0,80000.0
030702011105,234120000.0,0.0,0.0
031300100202,70400000.0,360000.0,0.0
031102010102,63680000.0,0.0,0.0
031200020103,67320000.0,0.0,0.0
031102010103,97320000.0,0.0,0.0
031102040402,76520000.0,0.0,0.0
031300100301,60400000.0,0.0,0.0
031300080202,49800000.0,0.0,0.0
031102040307,74080000.0,0.0,0.0
031102040401,170160000.0,0.0,0.0
031102020802,85840000.0,0.0,0.0
031300080204,61960000.0,160000.0,520000.0
031300040402,76680000.0,0.0,0.0
031102020703,139560000.0,0.0,0.0
031300090603,105600000.0,0.0,0.0
030702011202,202320000.0,0.0,0.0
031102010105,2031960000.0,0.0,720000.0
031300090602,66400000.0,0.0,0.0
031300080107,100120000.0,0.0,0.0
031300040405,42800000.0,0.0,0.0
031300090902,97440000.0,0.0,0.0
031402010204,78520000.0,0.0,0.0
031102030204,72160000.0,0.0,0.0
031300080203,46560000.0,0.0,0.0
031102020702,75960000.0,0.0,0.0
031102030501,90560000.0,240000.0,40000.0
031300040403,43640000.0,0.0,0.0
031102030203,138640000.0,0.0,0.0
031300100201,75560000.0,0.0,0.0
031300040401,35040000.0,0.0,0.0
031102040205,51280000.0,0.0,0.0
031300080201,67840000.0,0.0,0.0
031200020201,81400000.0,0.0,0.0
031102040305,105320000.0,0.0,0.0
031102010101,113280000.0,0.0,0.0
031300040201,62480000.0,0.0,80000.0
030702010705,238960000.0,0.0,0.0
031102030104,156440000.0,200000.0,0.0
031300080304,124680000.0,0.0,11600000.0
030702030502,108760000.0,200000.0,520000.0
031300090601,81040000.0,0.0,0.0
031102040108,47960000.0,0.0,0.0
031300040204,86160000.0,0.0,0.0
031300080106,95680000.0,160000.0,2600000.0
030702010303,162640000.0,0.0,0.0
031300080104,49160000.0,0.0,0.0
031200020102,67520000.0,0.0,0.0
030702010302,184640000.0,40000.0,0.0
030702011103,217400000.0,80000.0,0.0
030702030302,121080000.0,0.0,0.0
031300040206,92920000.0,0.0,0.0
031102040106,64040000.0,0.0,0.0
031300100102,143640000.0,40000.0,0.0
031102030202,71840000.0,0.0,0.0
031102020801,156120000.0,40000.0,40000.0
030702010701,61400000.0,0.0,0.0
031102040204,59400000.0,0.0,0.0
031300040303,49720000.0,0.0,0.0
031402010203,53800000.0,0.0,0.0
030702030301,197120000.0,0.0,0.0
030702011104,226920000.0,0.0,0.0
031300080103,50760000.0,0.0,0.0
031300090901,107480000.0,0.0,0.0
031300040404,83400000.0,0.0,0.0
031300090503,96520000.0,0.0,40000.0
031200020101,67320000.0,0.0,0.0
031300040304,71040000.0,80000.0,0.0
031300100101,46200000.0,0.0,0.0
031300080105,56000000.0,0.0,0.0
031102020701,110160000.0,0.0,0.0
031402010201,91160000.0,0.0,0.0
031102040107,50160000.0,0.0,0.0
031102040303,58360000.0,0.0,0.0
031300040202,62840000.0,0.0,0.0
031300040203,77760000.0,0.0,0.0
031102030102,58880000.0,0.0,0.0
030702010704,196960000.0,2440000.0,0.0
031300040104,101520000.0,640000.0,1040000.0
031102040306,59800000.0,0.0,0.0
031102030103,74960000.0,0.0,0.0
030702010304,127520000.0,0.0,0.0
031300040302,32000000.0,0.0,0.0
031102040203,61120000.0,0.0,0.0
031102040304,85120000.0,0.0,0.0
030702010205,96800000.0,0.0,0.0
030702010204,112920000.0,0.0,280000.0
030702010301,163960000.0,0.0,0.0
030702011101,247960000.0,0.0,0.0
030702010703,225840000.0,0.0,0.0
031102020403,88040000.0,0.0,0.0
031300090504,111080000.0,0.0,0.0
031300090502,51960000.0,0.0,0.0
031102030101,68480000.0,0.0,0.0
031300080102,72120000.0,0.0,0.0
031402010104,69920000.0,0.0,0.0
030702011004,96560000.0,200000.0,0.0
031300090802,83280000.0,0.0,0.0
031102030201,112400000.0,3080000.0,0.0
031300060903,69080000.0,0.0,0.0
031300080303,152760000.0,0.0,1360000.0
031102040105,114320000.0,560000.0,0.0
031300080101,141080000.0,1040000.0,0.0
031102040302,40360000.0,160000.0,0.0
030702010702,175160000.0,0.0,0.0
031300090501,62800000.0,0.0,80000.0
031300060904,62040000.0,0.0,0.0
030702030102,238640000.0,0.0,200000.0
031300040301,76840000.0,0.0,0.0
031300080302,61320000.0,0.0,0.0
031300080301,51360000.0,0.0,0.0
030702010604,139200000.0,0.0,0.0
031102020402,117560000.0,0.0,0.0
030702030201,396000000.0,2320000.0,3000000.0
030702010503,93280000.0,0.0,0.0
031102040301,77600000.0,120000.0,120000.0
031300040103,70520000.0,320000.0,640000.0
031300040102,102400000.0,0.0,0.0
031300090405,50560000.0,0.0,0.0
031102040202,64880000.0,40000.0,0.0
030702010104,91040000.0,0.0,0.0
030702011102,317280000.0,0.0,0.0
031300090404,88320000.0,0.0,0.0
031300031600,198320000.0,0.0,80000.0
031402010103,50480000.0,0.0,0.0
031102040201,52560000.0,0.0,0.0
031300031312,45360000.0,0.0,0.0
030702010504,126320000.0,0.0,0.0
