HUC12,VALUE_0,VALUE_1
031102050304,63240000.0,37600000.0
031102060205,35400000.0,10720000.0
031300120505,83880000.0,54200000.0
031101030503,54160000.0,18440000.0
031200030804,39280000.0,27240000.0
031102050104,66520000.0,11880000.0
031300120503,62160000.0,20640000.0
031200010701,15760000.0,59080000.0
031200010503,55760000.0,16560000.0
031200010604,49800000.0,33760000.0
031102060401,97360000.0,54280000.0
031102010801,78480000.0,3400000.0
031200030803,36160000.0,20160000.0
031200010602,22200000.0,20320000.0
031200030605,40880000.0,14200000.0
031101030502,40600000.0,21240000.0
031200010603,48520000.0,50240000.0
031200030604,47400000.0,6840000.0
031200030801,45080000.0,32440000.0
030801031004,47520000.0,16960000.0
031101020102,78440000.0,15440000.0
030702040401,75200000.0,22680000.0
031300110404,30920000.0,2240000.0
031101030501,17760000.0,24720000.0
030702040402,38680000.0,25960000.0
030801031303,41960000.0,1760000.0
031102060201,50560000.0,37520000.0
031102050303,115760000.0,39200000.0
031401010102,61960000.0,6120000.0
031102050103,66160000.0,20160000.0
031102010703,50400000.0,48920000.0
031101030406,39320000.0,24120000.0
031300110402,39320000.0,1720000.0
031200030802,15360000.0,5680000.0
031101030404,20280000.0,17920000.0
031200010501,21040000.0,17600000.0
031200010404,35840000.0,1560000.0
031300110403,46360000.0,30400000.0
030801031101,58240000.0,6760000.0
031300120502,57640000.0,49600000.0
031200030502,27320000.0,20520000.0
031200010601,66360000.0,4000000.0
031200030303,16360000.0,5960000.0
030801031002,81840000.0,40440000.0
031101030403,94400000.0,15120000.0
031102050301,125560000.0,16280000.0
030801031304,50360000.0,0.0
031401010101,49280000.0,17320000.0
031200010403,36760000.0,560000.0
031102050102,93080000.0,34680000.0
031102050105,90080000.0,48800000.0
031300120501,73480000.0,36440000.0
031200030603,68840000.0,21240000.0
030801031301,72920000.0,18600000.0
031200010402,49160000.0,2800000.0
031101020101,69800000.0,4160000.0
031200030404,40800000.0,15840000.0
031102050101,58960000.0,27840000.0
031300110401,45280000.0,19480000.0
031101030304,19560000.0,40000.0
031200010303,54080000.0,10640000.0
031102010802,107320000.0,7640000.0
030801031302,79320000.0,9760000.0
030802010601,72800000.0,16600000.0
030702040403,47560000.0,15200000.0
030702040301,42720000.0,47520000.0
031101030405,49840000.0,7240000.0
031200030602,29280000.0,20960000.0
030702040201,15920000.0,76640000.0
031200030501,31920000.0,26480000.0
030801031003,86640000.0,67840000.0
031200030302,30800000.0,10520000.0
031300110303,29320000.0,10080000.0
031102030906,38440000.0,11040000.0
031102010704,63720000.0,54080000.0
031300120403,29200000.0,8720000.0
030702040302,10120000.0,31720000.0
031300120408,55160000.0,47200000.0
031101030303,67160000.0,1360000.0
031101030402,68560000.0,11240000.0
031200010401,48120000.0,2800000.0
031200030301,57320000.0,16960000.0
031200010302,35040000.0,11840000.0
031300110202,44560000.0,12320000.0
030801031404,36600000.0,0.0
031300110203,36840000.0,29400000.0
031300110302,43120000.0,35320000.0
031200030403,36560000.0,12440000.0
031102010902,56680000.0,8320000.0
031200030402,19600000.0,15400000.0
031402030803,63360000.0,31920000.0
031200030601,30360000.0,13680000.0
030801031201,15160000.0,80000.0
031402030804,69440000.0,29160000.0
031102010904,44480000.0,20640000.0
030702040303,30880000.0,11080000.0
030801031403,61960000.0,120000.0
031102030907,84320000.0,59960000.0
031102010604,41640000.0,1040000.0
030702040501,84480000.0,34480000.0
031200030401,15440000.0,25160000.0
031200030104,9200000.0,24400000.0
031101030305,50040000.0,4040000.0
030702040202,2160000.0,73360000.0
031402030802,47960000.0,19040000.0
030801031402,67120000.0,0.0
031200010301,29600000.0,26520000.0
031300120401,84040000.0,22240000.0
030801031604,25840000.0,17640000.0
030801031602,29600000.0,40000.0
031300110102,39960000.0,20760000.0
031102010804,53320000.0,15200000.0
030801031401,69880000.0,6320000.0
031300110201,43040000.0,15640000.0
031102010701,2080000.0,75200000.0
031300120405,48960000.0,16840000.0
031101030401,31600000.0,10720000.0
031102010702,27680000.0,83880000.0
031101030205,48520000.0,12960000.0
030801031405,40720000.0,0.0
031300110301,47920000.0,23120000.0
031300120404,84680000.0,10400000.0
031200030106,65800000.0,12200000.0
031200010203,46200000.0,49000000.0
031102030905,17880000.0,34960000.0
031300120407,51480000.0,24240000.0
031200030207,40760000.0,24960000.0
031200030208,30880000.0,7360000.0
031300120402,29600000.0,6280000.0
031102010606,71160000.0,34760000.0
031200030105,29160000.0,26440000.0
031102010603,40560000.0,4520000.0
030702040105,63360000.0,22680000.0
030702040203,2600000.0,62000000.0
031101030302,66520000.0,17480000.0
031102010903,73560000.0,16200000.0
030702040502,72080000.0,58160000.0
031102030908,57080000.0,51040000.0
031300110101,69040000.0,41240000.0
030801031503,82960000.0,0.0
031300120406,25720000.0,13520000.0
031102030904,97040000.0,47600000.0
031300040805,34760000.0,17080000.0
031102010905,66480000.0,26880000.0
030801031605,82960000.0,1840000.0
031101030204,51080000.0,20560000.0
031200030205,12240000.0,7360000.0
031200030103,37040000.0,45400000.0
031200010202,15320000.0,38640000.0
031102010605,64480000.0,5600000.0
031300120304,53480000.0,12960000.0
031102021202,53120000.0,4600000.0
031200010201,79400000.0,48360000.0
031102030903,40040000.0,14280000.0
031200030101,12720000.0,2080000.0
030801031502,84560000.0,3600000.0
031101030203,37880000.0,27160000.0
031300040806,21200000.0,13320000.0
031300080803,5560000.0,3200000.0
031200030102,40080000.0,16720000.0
031102010602,107760000.0,21680000.0
030702040503,88000000.0,34680000.0
030801031501,77600000.0,6320000.0
031200030206,36360000.0,15040000.0
031300120302,75120000.0,26560000.0
030702040104,46920000.0,14520000.0
031102010503,37880000.0,19800000.0
030801031606,33400000.0,0.0
031101030202,46120000.0,19280000.0
031102010601,50720000.0,1200000.0
031200030203,27440000.0,7680000.0
031102030902,46560000.0,24520000.0
031300120305,81360000.0,26400000.0
031101030301,52240000.0,12240000.0
031300120303,39600000.0,4760000.0
031101030201,48040000.0,30320000.0
031102010504,26440000.0,56560000.0
031101030104,44040000.0,5840000.0
031300040804,65600000.0,27440000.0
030801031603,42280000.0,3920000.0
031402030704,86640000.0,28640000.0
030801031601,95480000.0,0.0
031200010101,27400000.0,37600000.0
031200020703,12360000.0,12800000.0
031200030202,22120000.0,19160000.0
031300080802,12240000.0,19960000.0
031300080804,45440000.0,57880000.0
031300100703,40800000.0,13880000.0
031300120301,35000000.0,16520000.0
031200010102,44400000.0,24760000.0
031102030804,42480000.0,30880000.0
030702050202,48400000.0,7680000.0
031102010401,17120000.0,27200000.0
030702040601,41520000.0,32440000.0
031102030803,22360000.0,6880000.0
031102021201,37800000.0,4760000.0
031402030702,84520000.0,6400000.0
031200030204,39920000.0,4680000.0
030702040101,18200000.0,29600000.0
031200020701,27920000.0,15160000.0
031102010505,29880000.0,4920000.0
030702040103,4680000.0,67600000.0
030702040102,200000.0,17200000.0
031102030901,40840000.0,6440000.0
031102010502,44280000.0,0.0
030702050102,77280000.0,14640000.0
031200030201,39160000.0,6680000.0
031300040802,57600000.0,27520000.0
030702050103,18720000.0,14600000.0
031300120204,69640000.0,10560000.0
031102010402,9840000.0,39360000.0
031200020803,24480000.0,160000.0
031300080801,37640000.0,20600000.0
031101030103,57640000.0,7160000.0
030702040602,98120000.0,35480000.0
031102030703,75560000.0,19120000.0
031300120105,55560000.0,10400000.0
031300100702,43120000.0,58840000.0
031101030102,58200000.0,11720000.0
031300040803,74640000.0,49880000.0
031200020504,14000000.0,2880000.0
031200020802,30080000.0,2320000.0
031300120107,57160000.0,24520000.0
031200020602,36200000.0,4360000.0
031300100803,70720000.0,27400000.0
031300080604,26280000.0,22720000.0
031102021102,34080000.0,6200000.0
030702050302,26000000.0,3520000.0
031402030701,50760000.0,5000000.0
031200020702,45440000.0,1080000.0
031102030801,60240000.0,26000000.0
030702050304,32760000.0,520000.0
031102030603,55560000.0,12200000.0
031102030702,91000000.0,3360000.0
031300080602,19640000.0,21080000.0
031102010501,26160000.0,600000.0
031102030802,26280000.0,4360000.0
031101030101,38760000.0,7720000.0
031300120104,30480000.0,5840000.0
030702050105,64280000.0,29000000.0
030702050303,38080000.0,4080000.0
031300080603,56800000.0,32720000.0
031402030301,96840000.0,2560000.0
030702040701,0.0,11520000.0
030702050104,51800000.0,0.0
030702040603,69880000.0,38360000.0
031200020601,31600000.0,12680000.0
030702050101,42000000.0,23080000.0
030702040703,17560000.0,33640000.0
031102021003,32400000.0,17640000.0
031300120203,81720000.0,16200000.0
031300040801,97800000.0,24040000.0
031102021101,41400000.0,5200000.0
031200020801,35400000.0,12600000.0
031102030701,61120000.0,6520000.0
031102010303,28560000.0,3120000.0
031300080703,89840000.0,65560000.0
031300100701,92840000.0,27560000.0
031300100604,17680000.0,1120000.0
031300120102,53440000.0,2520000.0
030702050301,77920000.0,2600000.0
031200020304,34800000.0,6960000.0
031300100802,59200000.0,10360000.0
031300120106,45680000.0,5440000.0
031300040710,32440000.0,2160000.0
031102010305,47960000.0,3040000.0
030702040903,66440000.0,9400000.0
031300040709,69360000.0,12160000.0
031102010304,16600000.0,10000000.0
030702040904,49040000.0,19200000.0
031200020502,43000000.0,5840000.0
031300120103,30080000.0,2560000.0
031300100602,30360000.0,640000.0
031300100603,29040000.0,1360000.0
030702040803,45800000.0,32760000.0
031300100801,35920000.0,880000.0
031102030601,79000000.0,9640000.0
030702040906,34880000.0,200000.0
031200020303,42560000.0,6200000.0
031102030404,90920000.0,9240000.0
031300120202,59120000.0,2640000.0
031300100405,30320000.0,8560000.0
031300120101,80600000.0,600000.0
031102040503,30520000.0,3720000.0
031200020404,23760000.0,11720000.0
031102040504,64040000.0,9600000.0
031200020301,15160000.0,7280000.0
031102030602,41880000.0,1040000.0
031102020902,26520000.0,9960000.0
031102010202,59600000.0,9800000.0
031102030504,91720000.0,5280000.0
031102021002,64640000.0,15160000.0
030702040702,2680000.0,25440000.0
031200020501,49760000.0,4760000.0
031300100504,36840000.0,25160000.0
031300100601,39200000.0,2280000.0
031300080702,61440000.0,58440000.0
030702040905,47440000.0,2320000.0
031300100505,34640000.0,11200000.0
031402010602,89120000.0,640000.0
031300040703,41720000.0,9680000.0
030702040902,72480000.0,4760000.0
031300100404,24640000.0,2600000.0
031200020503,57240000.0,5720000.0
030702040907,43280000.0,1840000.0
031200020302,39680000.0,11840000.0
031300120201,110360000.0,2160000.0
031300040708,74200000.0,11160000.0
031200020105,37080000.0,1160000.0
030702040901,86040000.0,25760000.0
031300080601,132760000.0,42080000.0
031102020903,18800000.0,13240000.0
031300040602,39880000.0,840000.0
030702040801,41360000.0,9240000.0
031300040701,64960000.0,4800000.0
031300040707,30280000.0,6840000.0
031102020901,25760000.0,8640000.0
031300100503,16440000.0,2840000.0
031102040501,39640000.0,5240000.0
031300080701,105520000.0,38520000.0
031300100501,24200000.0,5360000.0
031300080504,29840000.0,10720000.0
031300080506,142680000.0,46280000.0
031300040702,39360000.0,10040000.0
030702030401,47920000.0,2960000.0
031102040505,60640000.0,6120000.0
031102021001,19560000.0,9840000.0
031102030302,46960000.0,7120000.0
031102020705,6360000.0,3200000.0
031300100303,7840000.0,1000000.0
031200020405,72720000.0,11280000.0
031402010601,99160000.0,0.0
031300100402,41080000.0,4600000.0
031102030403,62160000.0,10800000.0
031200020402,30400000.0,5880000.0
031102030503,55720000.0,10440000.0
030702040802,37800000.0,32640000.0
031300100403,36480000.0,10800000.0
031102030502,87160000.0,3840000.0
031102010201,42880000.0,8480000.0
031300100401,29720000.0,1640000.0
031200020203,42240000.0,7080000.0
031300080502,47000000.0,4240000.0
031300040601,57440000.0,2400000.0
031102010302,56880000.0,33480000.0
031300040706,24200000.0,4200000.0
031300040606,63680000.0,5440000.0
031300100502,19960000.0,6600000.0
031102040502,48240000.0,160000.0
031300080402,59800000.0,33400000.0
031300100302,27920000.0,4520000.0
031102040403,34000000.0,3320000.0
031300100205,25680000.0,3040000.0
031300040705,25320000.0,18400000.0
031102020704,14680000.0,12440000.0
031300040603,85800000.0,7720000.0
031102020803,15200000.0,15520000.0
031300080505,57080000.0,5600000.0
031300091003,44400000.0,12840000.0
031402010207,33360000.0,6840000.0
031200020104,73080000.0,7000000.0
031300040607,57800000.0,7080000.0
031300100203,27000000.0,6400000.0
031102030401,47640000.0,1120000.0
031300040704,32320000.0,2480000.0
031102030402,54000000.0,3960000.0
031300100104,41640000.0,680000.0
031300040504,33400000.0,9360000.0
031200020106,38600000.0,3760000.0
031200020403,55520000.0,11360000.0
031200020202,27280000.0,3960000.0
031300091001,50200000.0,48240000.0
031300080503,38320000.0,3760000.0
031102040405,37400000.0,5440000.0
031300040604,39440000.0,6120000.0
031300040503,34480000.0,10080000.0
030702030402,18240000.0,9680000.0
031200020401,64480000.0,3600000.0
031300091002,51160000.0,12040000.0
031102030301,50720000.0,11240000.0
031402010206,63200000.0,2440000.0
030702011201,24800000.0,11640000.0
031300040605,34920000.0,1040000.0
031102010104,54080000.0,27880000.0
031300040501,26600000.0,4720000.0
031300080501,103120000.0,18080000.0
031102010301,56640000.0,28000000.0
031402010205,46160000.0,2520000.0
031102040404,70320000.0,6520000.0
031300040502,41440000.0,1880000.0
030702030503,2640000.0,1440000.0
031300100103,29680000.0,6400000.0
031300100204,20440000.0,1480000.0
031300080401,93720000.0,28200000.0
030702011105,69800000.0,25200000.0
031300100202,49480000.0,3880000.0
031102010102,14480000.0,9160000.0
031200020103,48040000.0,2360000.0
031102010103,18400000.0,14640000.0
031102040402,49720000.0,10400000.0
031300100301,23720000.0,8960000.0
031300080202,30200000.0,11840000.0
031102040307,38760000.0,9640000.0
031102040401,106480000.0,10160000.0
031102020802,28120000.0,10520000.0
031300080204,42200000.0,10640000.0
031300040402,63960000.0,9040000.0
031102020703,37960000.0,24240000.0
031300090603,61840000.0,8080000.0
030702011202,54560000.0,7840000.0
031102010105,123840000.0,317720000.0
031300090602,45160000.0,3960000.0
031300080107,75800000.0,7720000.0
031300040405,34160000.0,7080000.0
031300090902,43200000.0,8120000.0
031402010204,55560000.0,14400000.0
031102030204,45040000.0,5720000.0
031300080203,22240000.0,17640000.0
031102020702,22600000.0,16320000.0
031102030501,66160000.0,4480000.0
031300040403,35600000.0,6680000.0
031102030203,75120000.0,14960000.0
031300100201,40480000.0,2920000.0
031300040401,26560000.0,8160000.0
031102040205,31760000.0,0.0
031300080201,31240000.0,26920000.0
031200020201,55560000.0,2560000.0
031102040305,73240000.0,10160000.0
031102010101,19760000.0,24200000.0
031300040201,46000000.0,6560000.0
030702010705,67280000.0,62880000.0
031102030104,78240000.0,13480000.0
031300080304,92720000.0,6720000.0
030702030502,2640000.0,0.0
031300090601,44600000.0,7040000.0
031102040108,31520000.0,1640000.0
031300040204,65840000.0,15640000.0
031300080106,60520000.0,21600000.0
030702010303,45640000.0,27480000.0
031300080104,26080000.0,19840000.0
031200020102,47600000.0,4000000.0
030702010302,41160000.0,30840000.0
030702011103,63560000.0,35120000.0
030702030302,20840000.0,960000.0
031300040206,62000000.0,25840000.0
031102040106,32680000.0,5840000.0
031300100102,72880000.0,8760000.0
031102030202,46320000.0,3680000.0
031102020801,40680000.0,26440000.0
030702010701,18520000.0,7600000.0
031102040204,43160000.0,2920000.0
031300040303,41400000.0,6800000.0
031402010203,44560000.0,6000000.0
030702030301,59000000.0,11000000.0
030702011104,73320000.0,31600000.0
031300080103,29200000.0,16280000.0
031300090901,36800000.0,25400000.0
031300040404,45400000.0,36200000.0
031300090503,56000000.0,2880000.0
031200020101,42920000.0,7320000.0
031300040304,45840000.0,18160000.0
031300100101,28080000.0,2760000.0
031300080105,37160000.0,10200000.0
031102020701,24160000.0,25760000.0
031402010201,48920000.0,26640000.0
031102040107,36800000.0,0.0
031102040303,40560000.0,2480000.0
031300040202,42680000.0,13240000.0
031300040203,53560000.0,17960000.0
031102030102,37200000.0,4480000.0
030702010704,74600000.0,25040000.0
031300040104,60920000.0,34200000.0
031102040306,40120000.0,9400000.0
031102030103,48720000.0,5760000.0
030702010304,42400000.0,18360000.0
031300040302,11760000.0,18760000.0
031102040203,43400000.0,4520000.0
031102040304,49160000.0,17240000.0
030702010205,32520000.0,18960000.0
030702010204,34840000.0,25880000.0
030702010301,56200000.0,23320000.0
030702011101,45280000.0,26440000.0
030702010703,84520000.0,28800000.0
031102020403,37720000.0,9520000.0
031300090504,56120000.0,9200000.0
031300090502,30640000.0,9160000.0
031102030101,47760000.0,1960000.0
031300080102,60680000.0,5080000.0
031402010104,32960000.0,24640000.0
030702011004,39480000.0,10280000.0
031300090802,34080000.0,3200000.0
031102030201,78280000.0,7320000.0
031300060903,40480000.0,20440000.0
031300080303,79320000.0,15360000.0
031102040105,80000000.0,1880000.0
031300080101,112920000.0,9080000.0
031102040302,27800000.0,1360000.0
030702010702,47000000.0,34280000.0
031300090501,40880000.0,9640000.0
031300060904,51160000.0,40000.0
030702030102,70760000.0,13760000.0
031300040301,35920000.0,33400000.0
031300080302,43760000.0,3480000.0
031300080301,29440000.0,5560000.0
030702010604,40320000.0,23800000.0
031102020402,52360000.0,15680000.0
030702030201,102800000.0,3160000.0
030702010503,33840000.0,16760000.0
031102040301,49680000.0,5600000.0
031300040103,58560000.0,8160000.0
031300040102,53560000.0,39680000.0
031300090405,39440000.0,2560000.0
031102040202,43320000.0,2840000.0
030702010104,33400000.0,13960000.0
030702011102,60280000.0,37880000.0
031300090404,45960000.0,28000000.0
031300031600,95800000.0,41680000.0
031402010103,30360000.0,12200000.0
031102040201,37120000.0,1480000.0
031300031312,21200000.0,22160000.0
030702010504,40720000.0,22280000.0
031300040101,38280000.0,24280000.0
030702010904,37240000.0,27200000.0
031300090304,83840000.0,13920000.0
031300060905,43800000.0,2200000.0
031102020305,46560000.0,16360000.0
031102020602,42880000.0,3080000.0
031102040104,53160000.0,4600000.0
031300090801,47960000.0,11800000.0
031300071003,26960000.0,4560000.0
030702010203,54640000.0,10960000.0
030702011003,62600000.0,21160000.0
031102020401,45920000.0,11120000.0
030702020502,50560000.0,31000000.0
031300031311,34360000.0,21280000.0
031300090303,48000000.0,7560000.0
030702020501,22280000.0,21120000.0
030702010201,36840000.0,13760000.0
031300060902,74120000.0,14200000.0
031300060803,20640000.0,14800000.0
030702010404,31000000.0,2840000.0
030702010102,20360000.0,8320000.0
031300060901,63080000.0,5960000.0
030702030101,53120000.0,53920000.0
031300070604,63840000.0,11640000.0
031300090402,44520000.0,9160000.0
031102040102,30920000.0,0.0
031300031309,17680000.0,19360000.0
030702010603,25680000.0,5960000.0
031300090301,43400000.0,7880000.0
030702010202,33520000.0,10400000.0
031102040103,57600000.0,5800000.0
030701060502,34320000.0,13120000.0
031300090403,29840000.0,30040000.0
031300031507,35320000.0,20320000.0
031102020603,60880000.0,4280000.0
031300060801,34520000.0,16960000.0
031402010302,85800000.0,11960000.0
031402010101,66840000.0,7960000.0
031300060804,36040000.0,3440000.0
030702010501,31120000.0,13640000.0
031102020303,59080000.0,5560000.0
031300071002,42400000.0,2360000.0
031300031310,23400000.0,10960000.0
031300031506,45640000.0,27480000.0
031102020301,46360000.0,4520000.0
031300031508,54040000.0,30800000.0
031300090302,26440000.0,6120000.0
031300070605,80120000.0,6960000.0
031102020304,63280000.0,1160000.0
031300060802,27680000.0,14200000.0
031300031308,45440000.0,21720000.0
031300090702,34360000.0,4360000.0
031102020601,48000000.0,2920000.0
030702020302,46600000.0,22240000.0
030702010903,47680000.0,18160000.0
031300090202,61000000.0,22120000.0
030702020301,38960000.0,18320000.0
031300060707,29840000.0,5040000.0
031300090401,34280000.0,26600000.0
031102020503,70320000.0,4880000.0
031102040101,59560000.0,3600000.0
031300090701,62120000.0,2040000.0
031300031305,54640000.0,11920000.0
031300070602,42120000.0,5720000.0
030702011002,57800000.0,24960000.0
030702010103,37920000.0,17960000.0
031300070603,42720000.0,5240000.0
031402020201,45880000.0,22920000.0
030702010402,43160000.0,11640000.0
031300060706,29200000.0,13640000.0
031300031303,44960000.0,5600000.0
030702010502,28320000.0,10240000.0
030702010601,54560000.0,23760000.0
031300031405,40240000.0,18840000.0
031402020202,29280000.0,17840000.0
030702010101,70120000.0,8080000.0
031300031307,25840000.0,11920000.0
030702010403,36880000.0,8200000.0
031300060705,27480000.0,18040000.0
031300090104,52600000.0,8240000.0
030702010602,49480000.0,14120000.0
030702011001,28240000.0,14880000.0
031300070601,14240000.0,9840000.0
030702020104,25360000.0,5160000.0
031300031504,42520000.0,30240000.0
031102020501,47320000.0,3680000.0
031102020502,31600000.0,2720000.0
031300031505,63000000.0,5400000.0
030702010902,18120000.0,12000000.0
030701060501,20800000.0,24360000.0
031300090201,31040000.0,30240000.0
031300071001,63200000.0,10960000.0
030702010401,66440000.0,12520000.0
030702020304,35360000.0,13720000.0
030701060402,40840000.0,20600000.0
031300060608,32080000.0,6400000.0
031300070502,35080000.0,4040000.0
031300031304,28800000.0,37960000.0
031300031302,48520000.0,6520000.0
031300031306,46000000.0,26160000.0
031102020204,77880000.0,3000000.0
031102020302,51440000.0,3560000.0
031300060701,48400000.0,11400000.0
