HUC12,VALUE_0,VALUE_1,VALUE_25,VALUE_50,VALUE_100,VALUE_200,VALUE_300,VALUE_400,VALUE_500,VALUE_600,VALUE_700,VALUE_800,VALUE_900,VALUE_950,VALUE_975,VALUE_1000,UrbArea,PixelArea60m,PercentUrb
031300130305,220222800.0,4212000.0,93600.0,144000.0,205200.0,190800.0,176400.0,190800.0,158400.0,172800.0,244800.0,241200.0,108000.0,36000.0,7200.0,993600.0,6088680.0,227397600.0,0.026775480480005064
031102050604,99180000.0,4212000.0,734400.0,1454400.0,1893600.0,975600.0,648000.0,590400.0,572400.0,554400.0,565200.0,648000.0,651600.0,529200.0,374400.0,35308800.0,43414020.0,148892400.0,0.2915798254309824
031401010704,346071600.0,13874400.0,1011600.0,1648800.0,1432800.0,2019600.0,1296000.0,961200.0,860400.0,1029600.0,946800.0,842400.0,597600.0,352800.0,187200.0,4572000.0,23314770.0,377704800.0,0.061727491946091236
031300130402,45421200.0,1778400.0,187200.0,450000.0,374400.0,478800.0,378000.0,291600.0,298800.0,241200.0,252000.0,273600.0,118800.0,39600.0,28800.0,2059200.0,5090040.0,52671600.0,0.09663727701455813
031300130503,292071600.0,2102400.0,97200.0,108000.0,176400.0,187200.0,115200.0,90000.0,79200.0,90000.0,147600.0,111600.0,79200.0,64800.0,28800.0,831600.0,3514590.0,296380800.0,0.011858359245943056
031300130502,74203200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74203200.0,0.0
031101020802,68756400.0,2228400.0,388800.0,705600.0,554400.0,727200.0,658800.0,482400.0,424800.0,460800.0,396000.0,399600.0,324000.0,133200.0,39600.0,3020400.0,7427790.0,79700400.0,0.09319639550115182
031101020803,115858800.0,644400.0,252000.0,450000.0,360000.0,471600.0,385200.0,288000.0,208800.0,158400.0,158400.0,122400.0,75600.0,108000.0,32400.0,1328400.0,2973150.0,120902400.0,0.02459132324916627
031102050603,74869200.0,13478400.0,4359600.0,6840000.0,1792800.0,1947600.0,1404000.0,1033200.0,982800.0,878400.0,831600.0,990000.0,1177200.0,936000.0,601200.0,61218000.0,81478080.0,173340000.0,0.4700477673935618
031300110701,87778800.0,1987200.0,1148400.0,1548000.0,1515600.0,1461600.0,1108800.0,860400.0,738000.0,734400.0,727200.0,604800.0,568800.0,360000.0,190800.0,9133200.0,15189660.0,110466000.0,0.1375052957471077
031300130403,332157600.0,10267200.0,554400.0,918000.0,1148400.0,1292400.0,957600.0,892800.0,684000.0,802800.0,806400.0,853200.0,835200.0,590400.0,460800.0,12024000.0,27201240.0,365245200.0,0.07447391505761061
031300130304,107344800.0,61200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61200.0,107406000.0,0.0005698005698005698
031101020605,86965200.0,5155200.0,615600.0,878400.0,748800.0,1054800.0,795600.0,864000.0,748800.0,853200.0,882000.0,874800.0,795600.0,370800.0,219600.0,14925600.0,24496200.0,116748000.0,0.20982115325316064
031300110803,177789600.0,2966400.0,176400.0,302400.0,331200.0,410400.0,226800.0,212400.0,212400.0,277200.0,284400.0,97200.0,14400.0,7200.0,7200.0,1000800.0,4831110.0,184316400.0,0.026210961151584992
031102050602,51123600.0,3553200.0,327600.0,601200.0,529200.0,694800.0,547200.0,471600.0,421200.0,428400.0,525600.0,532800.0,532800.0,270000.0,216000.0,17888400.0,24232950.0,78663600.0,0.3080579836163105
031101020505,189219600.0,230400.0,478800.0,777600.0,738000.0,878400.0,651600.0,518400.0,421200.0,406800.0,367200.0,450000.0,522000.0,504000.0,270000.0,10436400.0,13653540.0,206870400.0,0.06600045245719059
031401010702,66891600.0,1191600.0,655200.0,1011600.0,1000800.0,1310400.0,903600.0,846000.0,619200.0,633600.0,550800.0,655200.0,720000.0,658800.0,370800.0,11786400.0,17251470.0,89805600.0,0.19209793153210936
031200031203,79668000.0,716400.0,147600.0,259200.0,280800.0,298800.0,183600.0,147600.0,126000.0,126000.0,93600.0,79200.0,32400.0,10800.0,10800.0,410400.0,1662840.0,82591200.0,0.020133379827390812
031300130501,67640400.0,46800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46800.0,67687200.0,0.0006914158068290607
031300130401,77832000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77832000.0,0.0
031300110802,98679600.0,428400.0,28800.0,18000.0,28800.0,43200.0,18000.0,28800.0,39600.0,43200.0,14400.0,10800.0,7200.0,0.0,0.0,277200.0,806580.0,99666000.0,0.008092830052374933
031200031204,103802400.0,3178800.0,896400.0,1188000.0,1076400.0,1447200.0,914400.0,885600.0,954000.0,1123200.0,982800.0,1058400.0,950400.0,514800.0,338400.0,15120000.0,23766210.0,134431200.0,0.17679087890311176
031101020503,104799600.0,9223200.0,518400.0,932400.0,820800.0,1227600.0,1094400.0,900000.0,896400.0,856800.0,781200.0,871200.0,878400.0,565200.0,435600.0,30279600.0,44536590.0,155080800.0,0.28718313292167696
031102060701,7275600.0,5616000.0,2239200.0,3996000.0,3740400.0,1828800.0,871200.0,727200.0,766800.0,741600.0,856800.0,1026000.0,1411200.0,1105200.0,730800.0,40334400.0,52779690.0,73267200.0,0.720372690644654
031300130303,83862000.0,198000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198000.0,84060000.0,0.002355460385438972
031102050601,64602000.0,4550400.0,583200.0,979200.0,1274400.0,1828800.0,1335600.0,1159200.0,1123200.0,1134000.0,1389600.0,1418400.0,1792800.0,1497600.0,1044000.0,56098800.0,69473880.0,141811200.0,0.48990404142973193
031300130302,52203600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52203600.0,0.0
031401010703,130953600.0,5230800.0,1249200.0,2232000.0,2001600.0,2854800.0,1987200.0,1638000.0,1605600.0,1411200.0,1396800.0,1231200.0,1184400.0,687600.0,500400.0,26758800.0,39974220.0,182923200.0,0.21853007163662128
031102060703,39808800.0,216000.0,298800.0,399600.0,770400.0,360000.0,313200.0,270000.0,255600.0,201600.0,237600.0,176400.0,194400.0,104400.0,54000.0,2084400.0,3561840.0,45745200.0,0.07786259541984733
031300130203,71308800.0,28800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28800.0,71337600.0,0.0004037141703673799
031300120606,69818400.0,9630000.0,882000.0,1368000.0,1332000.0,1710000.0,1458000.0,1130400.0,1198800.0,1148400.0,1324800.0,1137600.0,900000.0,547200.0,345600.0,16020000.0,31897890.0,109951200.0,0.29010952131491063
030801021101,23785200.0,6519600.0,738000.0,1224000.0,1227600.0,1702800.0,1324800.0,1209600.0,1108800.0,1090800.0,1195200.0,1137600.0,1346400.0,766800.0,561600.0,21333600.0,34720830.0,66272400.0,0.5239108588190559
031200031202,110354400.0,219600.0,21600.0,46800.0,43200.0,79200.0,68400.0,28800.0,79200.0,54000.0,57600.0,50400.0,50400.0,18000.0,3600.0,244800.0,738090.0,111420000.0,0.006624394184168013
031102050504,31161600.0,5612400.0,2646000.0,6490800.0,5806800.0,7102800.0,2466000.0,1933200.0,1800000.0,1641600.0,1681200.0,1962000.0,2584800.0,2052000.0,1544400.0,72216000.0,92146320.0,148701600.0,0.6196726867767395
031102050503,43156800.0,460800.0,144000.0,399600.0,504000.0,532800.0,414000.0,360000.0,316800.0,327600.0,356400.0,432000.0,428400.0,417600.0,277200.0,10584000.0,13496130.0,59112000.0,0.22831455542021925
031101020703,87516000.0,669600.0,219600.0,356400.0,291600.0,327600.0,219600.0,158400.0,194400.0,180000.0,205200.0,198000.0,104400.0,21600.0,10800.0,1072800.0,2621880.0,91746000.0,0.028577594663527564
031101020504,93261600.0,2138400.0,421200.0,770400.0,741600.0,990000.0,763200.0,655200.0,612000.0,572400.0,691200.0,676800.0,712800.0,464400.0,298800.0,11322000.0,17321400.0,115092000.0,0.1505004691898655
031300110605,74714400.0,504000.0,25200.0,39600.0,21600.0,61200.0,25200.0,28800.0,28800.0,7200.0,32400.0,18000.0,0.0,0.0,0.0,64800.0,660690.0,75571200.0,0.008742616234756098
031101020801,165214800.0,306000.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306090.0,165524400.0,0.0018492137715043825
031102050501,66430800.0,633600.0,205200.0,428400.0,428400.0,435600.0,284400.0,223200.0,198000.0,176400.0,136800.0,183600.0,144000.0,61200.0,28800.0,1087200.0,2715210.0,71085600.0,0.03819634356325332
031102060302,29592000.0,4150800.0,1990800.0,3837600.0,4287600.0,3715200.0,2876400.0,2332800.0,2228400.0,2102400.0,2145600.0,2113200.0,2498400.0,1648800.0,1123200.0,40701600.0,58540050.0,107344800.0,0.5453459319873901
031300110801,115959600.0,1746000.0,172800.0,208800.0,331200.0,363600.0,255600.0,216000.0,208800.0,262800.0,252000.0,165600.0,79200.0,43200.0,18000.0,1569600.0,4300110.0,121852800.0,0.03528938194280312
031102060505,6663600.0,5072400.0,352800.0,817200.0,831600.0,1166400.0,993600.0,957600.0,820800.0,914400.0,939600.0,1152000.0,1540800.0,1126800.0,799200.0,68320800.0,80215200.0,92469600.0,0.8674764463131667
031102060504,23799600.0,14655600.0,442800.0,752400.0,709200.0,997200.0,856800.0,817200.0,817200.0,1382400.0,1191600.0,1483200.0,1972800.0,1602000.0,1072800.0,71204400.0,94365090.0,123757200.0,0.7625018180760392
031200031201,57106800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57106800.0,0.0
031101020501,164977200.0,2538000.0,864000.0,1677600.0,2696400.0,1681200.0,1058400.0,867600.0,680400.0,720000.0,658800.0,788400.0,968400.0,727200.0,496800.0,27594000.0,35418780.0,208994400.0,0.16947238777689738
031200030903,90108000.0,273600.0,10800.0,10800.0,10800.0,10800.0,7200.0,3600.0,0.0,7200.0,3600.0,0.0,0.0,0.0,0.0,3600.0,291690.0,90450000.0,0.003224875621890547
031300130202,92322000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92322000.0,0.0
031300130301,61740000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61740000.0,0.0
031200010903,107917200.0,8103600.0,547200.0,1051200.0,820800.0,1094400.0,925200.0,601200.0,734400.0,648000.0,554400.0,849600.0,849600.0,284400.0,93600.0,13464000.0,25402680.0,138538800.0,0.1833614842917652
031101020403,35233200.0,1962000.0,309600.0,633600.0,1116000.0,586800.0,468000.0,345600.0,378000.0,367200.0,410400.0,482400.0,572400.0,504000.0,306000.0,16790400.0,21674250.0,60465600.0,0.3584558823529412
031300110604,133052400.0,453600.0,18000.0,18000.0,10800.0,3600.0,14400.0,7200.0,10800.0,7200.0,14400.0,7200.0,3600.0,0.0,0.0,72000.0,564750.0,133693200.0,0.004224223819910063
031102050502,62902800.0,3060000.0,1515600.0,3697200.0,1375200.0,1530000.0,1018800.0,856800.0,684000.0,878400.0,738000.0,939600.0,1162800.0,849600.0,730800.0,20217600.0,29295720.0,102157200.0,0.2867709764950488
031200031101,77410800.0,1526400.0,525600.0,781200.0,597600.0,918000.0,543600.0,489600.0,406800.0,406800.0,453600.0,399600.0,363600.0,144000.0,64800.0,4485600.0,8278380.0,89517600.0,0.09247768036676586
031300130201,45367200.0,273600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,10800.0,7200.0,0.0,0.0,100800.0,390960.0,45763200.0,0.008543108873505349
031200031102,75920400.0,2764800.0,586800.0,1105200.0,1036800.0,1094400.0,903600.0,748800.0,745200.0,813600.0,921600.0,936000.0,889200.0,547200.0,205200.0,8553600.0,16056360.0,97772400.0,0.16422180492654367
031300120605,52927200.0,2955600.0,453600.0,896400.0,871200.0,882000.0,619200.0,500400.0,471600.0,410400.0,532800.0,417600.0,453600.0,266400.0,216000.0,7743600.0,13465800.0,70617600.0,0.19068617455138662
031101020701,73386000.0,1803600.0,525600.0,864000.0,784800.0,1011600.0,626400.0,543600.0,478800.0,464400.0,666000.0,550800.0,432000.0,140400.0,28800.0,2005200.0,6526440.0,84312000.0,0.07740819812126387
031102060506,7754400.0,5994000.0,507600.0,1011600.0,1310400.0,1065600.0,576000.0,486000.0,504000.0,1436400.0,946800.0,932400.0,1040400.0,810000.0,601200.0,60555600.0,72138780.0,85532400.0,0.8434088135022518
031102060704,28915200.0,15987600.0,1508400.0,3319200.0,3560400.0,3834000.0,4276800.0,2005200.0,1699200.0,2001600.0,1688400.0,1501200.0,1753200.0,1296000.0,943200.0,74372400.0,101933730.0,148662000.0,0.6856744157888364
030801030601,54151200.0,10490400.0,604800.0,1350000.0,1490400.0,1954800.0,1519200.0,1490400.0,1454400.0,2602800.0,1854000.0,1656000.0,2019600.0,1792800.0,1281600.0,27061200.0,48907980.0,112773600.0,0.43368288322798954
031101020602,101448000.0,212400.0,270000.0,468000.0,450000.0,565200.0,385200.0,320400.0,316800.0,270000.0,234000.0,237600.0,273600.0,93600.0,61200.0,1411200.0,3124620.0,107017200.0,0.029197362666935782
031101020604,181342800.0,990000.0,622800.0,1141200.0,1094400.0,1242000.0,903600.0,727200.0,565200.0,507600.0,518400.0,327600.0,334800.0,176400.0,122400.0,3877200.0,7659990.0,194493600.0,0.03938427794025099
031101020603,126201600.0,136800.0,345600.0,475200.0,381600.0,558000.0,424800.0,370800.0,284400.0,212400.0,219600.0,190800.0,180000.0,90000.0,57600.0,1317600.0,2791980.0,131446800.0,0.02124038013858078
031102060503,22492800.0,3729600.0,806400.0,1735200.0,1627200.0,1540800.0,982800.0,1000800.0,1051200.0,1605600.0,1292400.0,1267200.0,1677600.0,1062000.0,799200.0,41641200.0,53349120.0,84312000.0,0.6327583262169086
031200010902,123228000.0,3042000.0,104400.0,194400.0,223200.0,266400.0,237600.0,223200.0,280800.0,248400.0,291600.0,273600.0,306000.0,72000.0,46800.0,14742000.0,19134360.0,143780400.0,0.13308044768271615
031300120604,69944400.0,5130000.0,712800.0,1569600.0,1544400.0,2005200.0,1472400.0,1389600.0,1393200.0,1245600.0,1371600.0,1400400.0,1044000.0,540000.0,414000.0,19252800.0,31412790.0,110430000.0,0.2844588427057865
031102060101,116056800.0,12855600.0,1598400.0,2746800.0,2844000.0,3740400.0,3272400.0,2840400.0,2822400.0,3798000.0,3574800.0,3862800.0,3945600.0,2235600.0,1396800.0,48459600.0,80962200.0,216050400.0,0.37473756123571167
031101020502,141973200.0,3150000.0,2271600.0,2149200.0,2023200.0,2178000.0,1533600.0,1252800.0,1123200.0,1098000.0,1123200.0,1252800.0,982800.0,637200.0,349200.0,14828400.0,24580980.0,177926400.0,0.1381525169957915
031401010701,67744800.0,993600.0,583200.0,1040400.0,1022400.0,1112400.0,939600.0,784800.0,712800.0,676800.0,464400.0,453600.0,507600.0,295200.0,162000.0,5925600.0,10251990.0,83419200.0,0.122897246677024
031200031003,55465200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55465200.0,0.0
030801030502,54014400.0,31086000.0,108000.0,316800.0,298800.0,543600.0,579600.0,507600.0,669600.0,925200.0,1036800.0,1119600.0,1332000.0,781200.0,442800.0,28141200.0,64645290.0,121903200.0,0.5303001890024216
031401010503,53211600.0,687600.0,594000.0,928800.0,1069200.0,1562400.0,1029600.0,921600.0,860400.0,957600.0,1022400.0,900000.0,810000.0,367200.0,226800.0,7963200.0,13548420.0,73112400.0,0.18530946870845438
031300110603,106761600.0,4089600.0,270000.0,586800.0,504000.0,604800.0,525600.0,482400.0,547200.0,554400.0,518400.0,496800.0,378000.0,280800.0,248400.0,11815200.0,18678600.0,128664000.0,0.1451734750979295
031102060104,50691600.0,885600.0,1090800.0,2246400.0,2228400.0,3092400.0,1774800.0,1332000.0,1324800.0,1360800.0,1368000.0,1220400.0,1339200.0,1054800.0,856800.0,14965200.0,24352470.0,86832000.0,0.28045501658374794
030801030603,95976000.0,5198400.0,1447200.0,2404800.0,2260800.0,3020400.0,2235600.0,2163600.0,1864800.0,3380400.0,2023200.0,1731600.0,2289600.0,1897200.0,1353600.0,28342800.0,47008800.0,157590000.0,0.29829811536264994
031102050406,22928400.0,1260000.0,810000.0,1191600.0,1116000.0,1360800.0,932400.0,943200.0,799200.0,860400.0,853200.0,1040400.0,1375200.0,1170000.0,846000.0,35395200.0,43295220.0,72882000.0,0.5940454433193381
031200010901,11844000.0,12240000.0,327600.0,518400.0,720000.0,1080000.0,741600.0,849600.0,892800.0,853200.0,961200.0,943200.0,903600.0,363600.0,122400.0,42800400.0,59588550.0,76161600.0,0.7823962469275856
031300130102,50400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50400000.0,0.0
031101020402,27176400.0,2833200.0,828000.0,1951200.0,1598400.0,1699200.0,1202400.0,1083600.0,975600.0,997200.0,1126800.0,1083600.0,1101600.0,622800.0,410400.0,27115200.0,36085500.0,71805600.0,0.5025443697984558
031300130103,73335600.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,73425600.0,0.0012257305353990978
031200011102,186919200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186919200.0,0.0
031102050407,21178800.0,2412000.0,792000.0,1011600.0,864000.0,1033200.0,795600.0,702000.0,694800.0,745200.0,712800.0,849600.0,1148400.0,921600.0,594000.0,35920800.0,43677090.0,70376400.0,0.6206212593994578
031200030902,115387200.0,370800.0,79200.0,154800.0,72000.0,108000.0,97200.0,54000.0,64800.0,72000.0,64800.0,93600.0,126000.0,32400.0,14400.0,493200.0,1307340.0,117284400.0,0.01114675097455416
031102060405,64548000.0,2977200.0,622800.0,1036800.0,1242000.0,2491200.0,1454400.0,1166400.0,1044000.0,1062000.0,1159200.0,1335600.0,1602000.0,1069200.0,691200.0,35092800.0,45833310.0,118594800.0,0.3864698114925781
031101020405,133218000.0,514800.0,291600.0,486000.0,406800.0,471600.0,331200.0,392400.0,349200.0,363600.0,370800.0,273600.0,262800.0,162000.0,104400.0,3258000.0,5559120.0,141256800.0,0.039354707171619346
031101020601,127486800.0,100800.0,82800.0,126000.0,126000.0,140400.0,54000.0,36000.0,43200.0,64800.0,36000.0,50400.0,21600.0,10800.0,0.0,82800.0,418950.0,128462400.0,0.0032612655531891045
031101020203,27601200.0,9345600.0,2678400.0,2613600.0,2048400.0,2682000.0,2095200.0,1695600.0,1864800.0,1792800.0,1634400.0,1594800.0,1940400.0,1501200.0,925200.0,56408400.0,76502250.0,118422000.0,0.6460138318893449
031200010803,55843200.0,1083600.0,122400.0,223200.0,288000.0,460800.0,313200.0,252000.0,230400.0,183600.0,270000.0,241200.0,324000.0,75600.0,18000.0,2912400.0,5314230.0,62841600.0,0.08456547891842346
031102060103,74804400.0,3333600.0,892800.0,1706400.0,1717200.0,2170800.0,1832400.0,1558800.0,1540800.0,1587600.0,1389600.0,1422000.0,1407600.0,853200.0,579600.0,23486400.0,35182530.0,120283200.0,0.292497456003831
030801030901,71888400.0,2473200.0,612000.0,1238400.0,1497600.0,1278000.0,1008000.0,961200.0,903600.0,867600.0,1072800.0,946800.0,997200.0,673200.0,403200.0,25293600.0,33347160.0,112114800.0,0.2974376264329063
031102060102,30758400.0,14101200.0,360000.0,828000.0,799200.0,1382400.0,1134000.0,1058400.0,986400.0,1047600.0,1101600.0,1245600.0,1407600.0,543600.0,252000.0,30160800.0,50350680.0,87166800.0,0.5776359806715401
031200030901,97563600.0,424800.0,198000.0,248400.0,273600.0,338400.0,180000.0,100800.0,108000.0,118800.0,97200.0,147600.0,169200.0,79200.0,10800.0,561600.0,1742580.0,100620000.0,0.017318425760286225
031102060606,21765600.0,7776000.0,1386000.0,2552400.0,2923200.0,4687200.0,4176000.0,2797200.0,2257200.0,4284000.0,2988000.0,3020400.0,3628800.0,2736000.0,2037600.0,80665200.0,108263610.0,149680800.0,0.723296575111838
031102060208,49366800.0,1580400.0,1209600.0,2192400.0,2419200.0,2390400.0,1551600.0,1443600.0,1155600.0,1080000.0,1018800.0,1134000.0,1159200.0,720000.0,511200.0,22564800.0,31119840.0,91497600.0,0.34011646207113627
031200010703,17607600.0,12535200.0,54000.0,151200.0,212400.0,417600.0,334800.0,352800.0,396000.0,421200.0,460800.0,691200.0,684000.0,237600.0,36000.0,17064000.0,32157090.0,51656400.0,0.6225189908704439
031102050203,27950400.0,1987200.0,2145600.0,3013200.0,1544400.0,1940400.0,1389600.0,1245600.0,1159200.0,1195200.0,1152000.0,1281600.0,1634400.0,1422000.0,925200.0,35722800.0,46224270.0,85708800.0,0.5393176663306452
030801030902,70254000.0,802800.0,2052000.0,3304800.0,3970800.0,5846400.0,2880000.0,2116800.0,2077200.0,1810800.0,1450800.0,1252800.0,1274400.0,874800.0,651600.0,20635200.0,31687830.0,121255200.0,0.2613317202066386
