Unique,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
1268,575,22999999.99999999,6,8,2,6.824347826086957,0.6943988710103783,3924.0,3,7,8,7
1269,578,23119999.99999999,7,8,1,7.595155709342561,0.49086188584928264,4390.0,2,8,7,8
1270,574,22959999.99999999,7,9,2,8.102787456445993,0.6664372225123523,4651.0,3,8,7,8
1271,574,22959999.99999999,9,9,0,9.0,0.0,5166.0,1,9,9,9
1272,578,23119999.99999999,9,10,1,9.162629757785467,0.36902753239848013,5296.0,2,9,10,9
1273,74,2959999.9999999986,10,10,0,10.0,0.0,740.0,1,10,10,10
1274,577,23079999.99999999,39,39,0,39.0,0.0,22503.0,1,39,39,39
1275,577,23079999.99999999,28,39,11,36.23570190641248,4.771366164868412,20908.0,2,39,28,39
1276,573,22919999.99999999,28,28,0,28.0,0.0,16044.0,1,28,28,28
1277,578,23119999.99999999,16,28,12,26.401384083044984,4.0777221770883605,15260.0,2,28,16,28
1278,576,23039999.99999999,16,16,0,16.0,0.0,9216.0,1,16,16,16
1279,576,23039999.99999999,6,16,10,15.256944444444445,2.255384075993911,8788.0,3,16,6,16
1280,573,22919999.99999999,5,16,11,5.837696335078534,0.8121092258425635,3345.0,4,6,16,6
1281,578,23119999.99999999,5,6,1,5.600346020761246,0.4898271900552083,3237.0,2,6,5,6
1282,577,23079999.99999999,5,6,1,5.438474870017331,0.49620022005296555,3138.0,2,5,6,5
1283,573,22919999.99999999,5,6,1,5.273996509598604,0.4460071998593613,3022.0,2,5,6,5
1284,576,23039999.99999999,5,7,2,5.203125,0.5821928956182248,2997.0,3,5,6,5
1285,576,23039999.99999999,5,7,2,5.003472222222222,0.08326096394639296,2882.0,2,5,7,5
1286,575,22999999.99999999,5,6,1,5.676521739130434,0.46780345831809395,3264.0,2,6,5,6
1287,574,22959999.99999999,6,6,0,6.0,0.0,3444.0,1,6,6,6
1288,577,23079999.99999999,6,7,1,6.558058925476603,0.49661772136373067,3784.0,2,7,6,7
1289,575,22999999.99999999,7,7,0,7.0,0.0,4025.0,1,7,7,7
1290,575,22999999.99999999,7,9,2,7.883478260869565,0.9931881414465347,4533.0,2,7,9,7
1291,577,23079999.99999999,9,9,0,9.0,0.0,5193.0,1,9,9,9
1292,575,22999999.99999999,9,10,1,9.036521739130436,0.18758438554771834,5196.0,2,9,10,9
1293,87,3479999.999999998,9,10,1,9.172413793103448,0.3777396948311505,798.0,2,9,10,9
1294,574,22959999.99999999,36,39,3,37.102787456445995,1.44645158759054,21297.0,2,36,39,36
1295,576,23039999.99999999,25,39,14,33.08159722222222,5.622864553073871,19055.0,4,39,25,36
1296,577,23079999.99999999,25,28,3,27.079722703639515,1.3834455489410817,15625.0,2,28,25,28
1297,577,23079999.99999999,14,28,14,24.001733102253034,5.483075941451002,13849.0,4,28,14,28
1298,573,22919999.99999999,14,16,2,15.979057591623036,0.2035834774369634,9156.0,2,16,14,16
1299,577,23079999.99999999,6,16,10,14.162911611785095,3.872465640394376,8172.0,2,16,6,16
1300,576,23039999.99999999,6,6,0,6.0,0.0,3456.0,1,6,6,6
1301,575,22999999.99999999,6,6,0,6.0,0.0,3450.0,1,6,6,6
1302,574,22959999.99999999,6,6,0,6.0,0.0,3444.0,1,6,6,6
1303,578,23119999.99999999,6,7,1,6.003460207612457,0.05872167040996663,3470.0,2,6,7,6
1304,576,23039999.99999999,6,7,1,6.949652777777778,0.21866042037078176,4003.0,2,7,6,7
1305,574,22959999.99999999,5,7,2,6.888501742160279,0.4588732441297349,3954.0,2,7,5,7
1306,576,23039999.99999999,5,7,2,6.09375,0.3929445023720836,3510.0,3,6,5,6
1307,576,23039999.99999999,6,6,0,6.0,0.0,3456.0,1,6,6,6
1308,575,22999999.99999999,6,7,1,6.725217391304348,0.44640466692684105,3867.0,2,7,6,7
1309,574,22959999.99999999,7,7,0,7.0,0.0,4018.0,1,7,7,7
1310,576,23039999.99999999,7,9,2,8.215277777777779,0.9765528548906405,4732.0,2,9,7,9
1311,577,23079999.99999999,9,9,0,9.0,0.0,5193.0,1,9,9,9
1312,573,22919999.99999999,9,9,0,9.0,0.0,5157.0,1,9,9,9
1313,106,4239999.999999998,9,9,0,9.0,0.0,954.0,1,9,9,9
1314,576,23039999.99999999,36,36,0,36.0,0.0,20736.0,1,36,36,36
1315,575,22999999.99999999,25,36,11,29.68695652173913,5.439573540495379,17070.0,2,25,36,25
1316,576,23039999.99999999,25,25,0,25.0,0.0,14400.0,1,25,25,25
1317,575,22999999.99999999,14,25,11,19.949565217391303,5.481595672366937,11471.0,2,25,14,25
1318,577,23079999.99999999,14,16,2,14.062391681109185,0.3476933136353688,8114.0,2,14,16,14
1319,577,23079999.99999999,6,16,10,12.0,3.2990729226627886,6924.0,4,14,6,14
1320,573,22919999.99999999,6,8,2,7.31239092495637,0.9499536357132928,4190.0,2,8,6,8
1321,577,23079999.99999999,6,13,7,7.5823223570190645,2.201441031140802,4375.0,3,6,13,6
1322,576,23039999.99999999,6,13,7,8.309027777777779,3.291137366609765,4786.0,2,6,13,6
1323,575,22999999.99999999,6,14,8,7.28695652173913,2.628820920658585,4190.0,4,6,14,6
1324,574,22959999.99999999,7,14,7,7.158536585365853,1.041451990569664,4109.0,2,7,14,7
1325,578,23119999.99999999,6,7,1,6.977508650519031,0.14827504402121194,4033.0,2,7,6,7
1326,576,23039999.99999999,6,7,1,6.019097222222222,0.13686679044098274,3467.0,2,6,7,6
1327,575,22999999.99999999,6,6,0,6.0,0.0,3450.0,1,6,6,6
1328,575,22999999.99999999,6,7,1,6.888695652173913,0.3145086484996809,3961.0,2,7,6,7
1329,576,23039999.99999999,7,7,0,7.0,0.0,4032.0,1,7,7,7
1330,575,22999999.99999999,7,9,2,8.547826086956523,0.8365922414473453,4915.0,2,9,7,9
1331,574,22959999.99999999,9,9,0,9.0,0.0,5166.0,1,9,9,9
1332,576,23039999.99999999,9,10,1,9.520833333333334,0.49956578367840826,5484.0,2,10,9,10
1333,119,4759999.999999997,9,10,1,9.722689075630251,0.44767128073504064,1157.0,2,10,9,10
1334,576,23039999.99999999,35,36,1,35.47569444444444,0.49940889055880927,20434.0,2,35,36,35
1335,576,23039999.99999999,22,36,14,26.961805555555557,5.310687553935426,15530.0,4,25,35,25
1336,576,23039999.99999999,22,25,3,24.40625,1.19528696868158,14058.0,2,25,22,25
1337,575,22999999.99999999,11,25,14,17.98782608695652,5.28013747887697,10343.0,4,14,11,14
1338,575,22999999.99999999,14,14,0,14.0,0.0,8050.0,1,14,14,14
1339,575,22999999.99999999,8,14,6,10.95304347826087,2.9996324916672976,6298.0,2,8,14,8
1340,578,23119999.99999999,8,8,0,8.0,0.0,4624.0,1,8,8,8
1341,577,23079999.99999999,8,13,5,9.993067590987868,2.448064446188693,5766.0,2,8,13,8
1342,573,22919999.99999999,13,13,0,13.0,0.0,7449.0,1,13,13,13
1343,576,23039999.99999999,13,14,1,13.28125,0.4496092053105675,7650.0,2,13,14,13
1344,576,23039999.99999999,7,14,7,13.866319444444445,0.9580675330869121,7987.0,2,14,7,14
1345,576,23039999.99999999,6,14,8,11.848958333333334,3.259563752923848,6825.0,3,14,6,14
1346,573,22919999.99999999,6,7,1,6.677137870855148,0.4675705023939272,3826.0,2,7,6,7
1347,577,23079999.99999999,6,8,2,6.570190641247834,0.5789599217898687,3791.0,3,7,8,7
1348,577,23079999.99999999,6,8,2,7.3466204506065855,0.48312226489782506,4239.0,3,7,6,7
1349,575,22999999.99999999,7,8,1,7.184347826086957,0.38776759161122226,4131.0,2,7,8,7
1350,575,22999999.99999999,7,9,2,8.874782608695652,0.48451562154757366,5103.0,2,9,7,9
1351,576,23039999.99999999,9,9,0,9.0,0.0,5184.0,1,9,9,9
1352,576,23039999.99999999,9,10,1,9.822916666666666,0.3817392125376811,5658.0,2,10,9,10
1353,133,5319999.999999997,10,10,0,10.0,0.0,1330.0,1,10,10,10
1354,575,22999999.99999999,29,35,6,31.998260869565218,2.1447603538449855,18399.0,4,33,32,33
1355,575,22999999.99999999,29,32,3,30.549565217391304,1.4991808727518174,17566.0,2,32,29,32
1356,575,22999999.99999999,23,32,9,29.283478260869565,3.2642445143597065,16838.0,4,32,23,32
1357,574,22959999.99999999,23,25,2,24.89547038327526,0.4451210988898018,14290.0,2,25,23,25
1358,578,23119999.99999999,23,25,2,24.716262975778548,0.6978304590147849,14286.0,2,25,23,25
1359,573,22919999.99999999,23,23,0,23.0,0.0,13179.0,1,23,23,23
1360,575,22999999.99999999,17,23,6,22.85391304347826,0.9247596121504335,13141.0,2,23,17,23
1361,576,23039999.99999999,17,23,6,17.177083333333332,1.0154513740477953,9894.0,2,17,23,17
1362,577,23079999.99999999,17,19,2,17.006932409012133,0.1175447137456005,9813.0,2,17,19,17
1363,574,22959999.99999999,2,19,17,4.339721254355401,5.320847558202723,2491.0,4,2,19,2
1364,574,22959999.99999999,2,3,1,2.3728222996515678,0.48355540792559093,1362.0,2,2,3,2
1365,575,22999999.99999999,2,6,4,4.126956521739131,1.6031122849350379,2373.0,3,3,2,3
1366,577,23079999.99999999,3,6,3,5.448873483535529,1.161739692118313,3144.0,2,6,3,6
1367,576,23039999.99999999,3,6,3,4.822916666666667,1.0051408656114935,2778.0,3,4,3,4
1368,574,22959999.99999999,4,4,0,4.0,0.0,2296.0,1,4,4,4
1369,577,23079999.99999999,3,4,1,3.580589254766031,0.493462634873458,2066.0,2,4,3,4
1370,580,23199999.99999999,3,3,0,3.0,0.0,1740.0,1,3,3,3
1371,576,23039999.99999999,3,3,0,3.0,0.0,1728.0,1,3,3,3
1372,574,22959999.99999999,3,4,1,3.034843205574913,0.18338254169952342,1742.0,2,3,4,3
1373,577,23079999.99999999,3,5,2,3.462738301559792,0.690927683067987,1998.0,3,3,5,3
1374,575,22999999.99999999,4,5,1,4.544347826086956,0.4980293870057889,2613.0,2,5,4,5
1375,576,23039999.99999999,4,5,1,4.322916666666667,0.46759116015548835,2490.0,2,4,5,4
1376,578,23119999.99999999,4,5,1,4.103806228373703,0.30500900859569413,2372.0,2,4,5,4
1377,578,23119999.99999999,4,4,0,4.0,0.0,2312.0,1,4,4,4
1378,578,23119999.99999999,29,33,4,30.391003460207614,1.9050257779150634,17566.0,2,29,33,29
1379,574,22959999.99999999,29,29,0,29.0,0.0,16646.0,1,29,29,29
1380,576,23039999.99999999,23,29,6,25.947916666666668,2.9995478536587625,14946.0,2,23,29,23
1381,578,23119999.99999999,23,25,2,23.02076124567474,0.2027102908770553,13306.0,2,23,25,23
1382,578,23119999.99999999,23,25,2,23.207612456747405,0.6100180171913676,13414.0,2,23,25,23
1383,579,23159999.99999999,23,23,0,23.0,0.0,13317.0,1,23,23,23
1384,578,23119999.99999999,17,23,6,21.66089965397924,2.4982818774933317,12520.0,2,23,17,23
1385,576,23039999.99999999,17,17,0,17.0,0.0,9792.0,1,17,17,17
1386,579,23159999.99999999,2,17,15,15.782383419689118,4.096542269770358,9138.0,2,17,2,17
1387,578,23119999.99999999,2,17,15,2.0519031141868513,0.8808250561493324,1186.0,2,2,17,2
1388,578,23119999.99999999,2,3,1,2.0051903114186853,0.07185660781070854,1159.0,2,2,3,2
1389,575,22999999.99999999,2,3,1,2.928695652173913,0.25733254323381655,1684.0,2,3,2,3
1390,578,23119999.99999999,3,3,0,3.0,0.0,1734.0,1,3,3,3
1391,573,22919999.99999999,3,4,1,3.0453752181500873,0.20812570174757278,1745.0,2,3,4,3
1392,575,22999999.99999999,3,4,1,3.2556521739130435,0.4362271654615036,1872.0,2,3,4,3
1393,575,22999999.99999999,3,4,1,3.172173913043478,0.3775315307504479,1824.0,2,3,4,3
1394,578,23119999.99999999,3,3,0,3.0,0.0,1734.0,1,3,3,3
1395,575,22999999.99999999,3,4,1,3.0243478260869567,0.15412660202507225,1739.0,2,3,4,3
1396,577,23079999.99999999,3,3,0,3.0,0.0,1731.0,1,3,3,3
1397,579,23159999.99999999,3,5,2,3.7115716753022454,0.9575014890390747,2149.0,2,3,5,3
1398,575,22999999.99999999,5,5,0,5.0,0.0,2875.0,1,5,5,5
1399,575,22999999.99999999,5,5,0,5.0,0.0,2875.0,1,5,5,5
1400,576,23039999.99999999,5,5,0,5.0,0.0,2880.0,1,5,5,5
1401,577,23079999.99999999,4,6,2,4.954939341421144,0.4382658889169049,2859.0,3,5,6,5
1402,576,23039999.99999999,26,33,7,27.807291666666668,2.1317740782001526,16017.0,4,26,31,26
1403,580,23199999.99999999,26,29,3,27.924137931034483,1.4387866469556043,16196.0,2,29,26,29
1404,576,23039999.99999999,21,29,8,24.26736111111111,2.6896233178311353,13978.0,4,23,26,23
1405,575,22999999.99999999,21,23,2,22.996521739130436,0.08333320730896181,13223.0,2,23,21,23
1406,574,22959999.99999999,23,23,0,23.0,0.0,13202.0,1,23,23,23
1407,577,23079999.99999999,23,23,0,23.0,0.0,13271.0,1,23,23,23
1408,574,22959999.99999999,17,23,6,20.32404181184669,2.9824481393940654,11666.0,2,23,17,23
1409,575,22999999.99999999,17,17,0,17.0,0.0,9775.0,1,17,17,17
1410,577,23079999.99999999,2,17,15,12.748700173310226,6.471984891188153,7356.0,3,17,2,17
1411,576,23039999.99999999,2,3,1,2.7256944444444446,0.44616366699554627,1570.0,2,3,2,3
1412,573,22919999.99999999,2,4,2,2.661431064572426,0.6394773533030881,1525.0,3,3,4,3
1413,576,23039999.99999999,3,4,1,3.282986111111111,0.45044974417721745,1891.0,2,3,4,3
1414,580,23199999.99999999,3,4,1,3.0689655172413794,0.2533954906327404,1780.0,2,3,4,3
1415,578,23119999.99999999,3,3,0,3.0,0.0,1734.0,1,3,3,3
1416,576,23039999.99999999,3,3,0,3.0,0.0,1728.0,1,3,3,3
1417,578,23119999.99999999,3,3,0,3.0,0.0,1734.0,1,3,3,3
1418,573,22919999.99999999,3,3,0,3.0,0.0,1719.0,1,3,3,3
1419,575,22999999.99999999,3,4,1,3.725217391304348,0.44640466692684105,2142.0,2,4,3,4
1420,576,23039999.99999999,3,4,1,3.861111111111111,0.34583054438857536,2224.0,2,4,3,4
1421,578,23119999.99999999,3,5,2,4.439446366782007,0.7327964908147883,2566.0,3,5,3,5
1422,576,23039999.99999999,5,5,0,5.0,0.0,2880.0,1,5,5,5
1423,576,23039999.99999999,5,6,1,5.076388888888889,0.2656193263736778,2924.0,2,5,6,5
1424,577,23079999.99999999,5,6,1,5.017331022530329,0.13050156393080042,2895.0,2,5,6,5
1425,575,22999999.99999999,5,6,1,5.293913043478261,0.4555525944955267,3044.0,2,5,6,5
1426,575,22999999.99999999,26,26,0,26.0,0.0,14950.0,1,26,26,26
1427,576,23039999.99999999,21,26,5,25.95659722222222,0.46382118081225326,14951.0,2,26,21,26
1428,576,23039999.99999999,21,26,5,21.260416666666668,1.110975469151122,12246.0,2,21,26,21
1429,573,22919999.99999999,21,23,2,21.160558464223385,0.5434500050722452,12125.0,2,21,23,21
1430,575,22999999.99999999,18,23,5,19.881739130434784,2.2573390494387313,11432.0,3,18,21,18
1431,578,23119999.99999999,18,23,5,20.603806228373703,2.4978439236571295,11909.0,2,23,18,23
1432,575,22999999.99999999,17,23,6,18.547826086956523,2.5409463429164147,10665.0,3,17,18,17
1433,574,22959999.99999999,17,17,0,17.0,0.0,9758.0,1,17,17,17
1434,574,22959999.99999999,3,17,14,9.682926829268293,6.992815213088512,5558.0,2,3,17,3
1435,577,23079999.99999999,3,3,0,3.0,0.0,1731.0,1,3,3,3
1436,575,22999999.99999999,3,4,1,3.3808695652173912,0.48560059669290623,1944.0,2,3,4,3
1437,576,23039999.99999999,4,4,0,4.0,0.0,2304.0,1,4,4,4
1438,577,23079999.99999999,3,4,1,3.9948006932409013,0.07191852312390455,2305.0,2,4,3,4
1439,573,22919999.99999999,3,4,1,3.842931937172775,0.3638649288773595,2202.0,2,4,3,4
1440,576,23039999.99999999,3,4,1,3.6215277777777777,0.48500618473210755,2086.0,2,4,3,4
1441,579,23159999.99999999,3,4,1,3.400690846286701,0.49003845970367316,1969.0,2,3,4,3
1442,578,23119999.99999999,3,4,1,3.185121107266436,0.38839578127328395,1841.0,2,3,4,3
1443,576,23039999.99999999,3,4,1,3.9427083333333335,0.232399078305449,2271.0,2,4,3,4
1444,577,23079999.99999999,4,4,0,4.0,0.0,2308.0,1,4,4,4
1445,573,22919999.99999999,4,5,1,4.808027923211169,0.39385123907665376,2755.0,2,5,4,5
1446,576,23039999.99999999,5,5,0,5.0,0.0,2880.0,1,5,5,5
1447,578,23119999.99999999,5,6,1,5.664359861591696,0.4722137608091859,3274.0,2,6,5,6
1448,578,23119999.99999999,5,6,1,5.958477508650519,0.19949529834462915,3444.0,2,6,5,6
1449,574,22959999.99999999,5,6,1,5.890243902439025,0.31258550287746917,3381.0,2,6,5,6
1450,574,22959999.99999999,23,26,3,24.635888501742162,1.4938320906628637,14141.0,2,26,23,26
1451,575,22999999.99999999,18,26,8,24.408695652173915,2.2837636829467103,14035.0,4,26,18,26
1452,577,23079999.99999999,18,21,3,20.890814558058924,0.5618139061035947,12054.0,2,21,18,21
1453,575,22999999.99999999,18,21,3,20.85391304347826,0.6456930158360107,11991.0,2,21,18,21
1454,575,22999999.99999999,18,21,3,18.036521739130436,0.3289853795568611,10371.0,2,18,21,18
1455,576,23039999.99999999,18,18,0,18.0,0.0,10368.0,1,18,18,18
1456,574,22959999.99999999,17,18,1,17.106271777003485,0.3081851495707882,9819.0,2,17,18,17
1457,576,23039999.99999999,17,17,0,17.0,0.0,9792.0,1,17,17,17
1458,575,22999999.99999999,3,17,14,7.111304347826087,5.726046746417201,4089.0,3,4,3,4
1459,577,23079999.99999999,3,4,1,3.5979202772963603,0.49031787576449287,2076.0,2,4,3,4
1460,575,22999999.99999999,3,4,1,3.754782608695652,0.43021601818881416,2159.0,2,4,3,4
1461,573,22919999.99999999,4,4,0,4.0,0.0,2292.0,1,4,4,4
1462,577,23079999.99999999,4,4,0,4.0,0.0,2308.0,1,4,4,4
1463,576,23039999.99999999,4,4,0,4.0,0.0,2304.0,1,4,4,4
1464,575,22999999.99999999,4,4,0,4.0,0.0,2300.0,1,4,4,4
1465,577,23079999.99999999,4,4,0,4.0,0.0,2308.0,1,4,4,4
1466,574,22959999.99999999,4,4,0,4.0,0.0,2296.0,1,4,4,4
1467,576,23039999.99999999,4,4,0,4.0,0.0,2304.0,1,4,4,4
1468,579,23159999.99999999,4,6,2,4.089810017271157,0.414191013108771,2368.0,2,4,6,4
1469,577,23079999.99999999,4,6,2,5.50259965337955,0.5269941914773166,3175.0,3,6,4,6
1470,574,22959999.99999999,5,6,1,5.294425087108014,0.4557838908841064,3039.0,2,5,6,5
1471,577,23079999.99999999,5,6,1,5.890814558058925,0.31187173839450544,3399.0,2,6,5,6
1472,574,22959999.99999999,6,6,0,6.0,0.0,3444.0,1,6,6,6
1473,579,23159999.99999999,6,6,0,6.0,0.0,3474.0,1,6,6,6
1474,576,23039999.99999999,23,23,0,23.0,0.0,13248.0,1,23,23,23
1475,575,22999999.99999999,18,23,5,20.973913043478262,2.4546703296412637,12060.0,2,23,18,23
1476,575,22999999.99999999,18,21,3,18.062608695652173,0.4288429061850762,10386.0,2,18,21,18
1477,578,23119999.99999999,18,21,3,18.45674740484429,1.0777866313426265,10668.0,2,18,21,18
1478,577,23079999.99999999,18,18,0,18.0,0.0,10386.0,1,18,18,18
1479,577,23079999.99999999,2,18,16,17.105719237435007,3.545825560022417,9870.0,3,18,2,18
1480,581,23239999.99999999,2,17,15,14.93459552495697,5.168672119618122,8677.0,2,17,2,17
1481,577,23079999.99999999,4,17,13,16.77469670710572,1.6965203311002997,9679.0,2,17,4,17
1482,576,23039999.99999999,4,17,13,4.564236111111111,2.648906766075895,2629.0,2,4,17,4
1483,580,23199999.99999999,4,4,0,4.0,0.0,2320.0,1,4,4,4
1484,577,23079999.99999999,4,4,0,4.0,0.0,2308.0,1,4,4,4
1485,578,23119999.99999999,4,4,0,4.0,0.0,2312.0,1,4,4,4
1486,580,23199999.99999999,4,4,0,4.0,0.0,2320.0,1,4,4,4
1487,575,22999999.99999999,4,4,0,4.0,0.0,2300.0,1,4,4,4
1488,573,22919999.99999999,4,4,0,4.0,0.0,2292.0,1,4,4,4
1489,578,23119999.99999999,4,4,0,4.0,0.0,2312.0,1,4,4,4
1490,575,22999999.99999999,4,5,1,4.006956521739131,0.08311515231546988,2304.0,2,4,5,4
1491,575,22999999.99999999,4,4,0,4.0,0.0,2300.0,1,4,4,4
1492,577,23079999.99999999,4,6,2,4.516464471403813,0.8753247355040332,2606.0,2,4,6,4
1493,576,23039999.99999999,6,6,0,6.0,0.0,3456.0,1,6,6,6
1494,579,23159999.99999999,6,6,0,6.0,0.0,3474.0,1,6,6,6
1495,576,23039999.99999999,6,6,0,6.0,0.0,3456.0,1,6,6,6
1496,575,22999999.99999999,6,7,1,6.015652173913043,0.12412567568734419,3459.0,2,6,7,6
1497,576,23039999.99999999,6,7,1,6.618055555555555,0.4858630319364397,3812.0,2,7,6,7
1498,576,23039999.99999999,23,23,0,23.0,0.0,13248.0,1,23,23,23
1499,576,23039999.99999999,17,23,6,19.807291666666668,2.474736719652663,11409.0,3,18,17,18
1500,578,23119999.99999999,18,18,0,18.0,0.0,10404.0,1,18,18,18
1501,578,23119999.99999999,18,18,0,18.0,0.0,10404.0,1,18,18,18
1502,575,22999999.99999999,18,18,0,18.0,0.0,10350.0,1,18,18,18
1503,574,22959999.99999999,2,18,16,12.564459930313589,7.577832491274535,7212.0,2,18,2,18
1504,577,23079999.99999999,2,2,0,2.0,0.0,1154.0,1,2,2,2
1505,574,22959999.99999999,2,17,15,3.3832752613240418,3.709785403438077,1942.0,3,2,17,2
1506,575,22999999.99999999,4,4,0,4.0,0.0,2300.0,1,4,4,4
1507,578,23119999.99999999,4,4,0,4.0,0.0,2312.0,1,4,4,4
1508,575,22999999.99999999,4,4,0,4.0,0.0,2300.0,1,4,4,4
1509,573,22919999.99999999,4,4,0,4.0,0.0,2292.0,1,4,4,4
1510,578,23119999.99999999,4,4,0,4.0,0.0,2312.0,1,4,4,4
1511,576,23039999.99999999,4,4,0,4.0,0.0,2304.0,1,4,4,4
1512,578,23119999.99999999,4,4,0,4.0,0.0,2312.0,1,4,4,4
1513,579,23159999.99999999,4,4,0,4.0,0.0,2316.0,1,4,4,4
1514,575,22999999.99999999,4,5,1,4.6173913043478265,0.4860239517385057,2655.0,2,5,4,5
1515,576,23039999.99999999,4,5,1,4.833333333333333,0.37267799624996495,2784.0,2,5,4,5
1516,576,23039999.99999999,4,6,2,5.282986111111111,0.7760222468363129,3043.0,3,6,4,5
1517,574,22959999.99999999,6,6,0,6.0,0.0,3444.0,1,6,6,6
1518,577,23079999.99999999,6,7,1,6.046793760831889,0.21119683894200506,3489.0,2,6,7,6
1519,577,23079999.99999999,6,7,1,6.008665511265165,0.0926845196334153,3467.0,2,6,7,6
1520,576,23039999.99999999,6,7,1,6.190972222222222,0.3930672112523849,3566.0,2,6,7,6
1521,577,23079999.99999999,7,7,0,7.0,0.0,4039.0,1,7,7,7
1522,580,23199999.99999999,23,23,0,23.0,0.0,13340.0,1,23,23,23
1523,575,22999999.99999999,17,23,6,17.897391304347828,2.139868377486765,10291.0,2,17,23,17
1524,575,22999999.99999999,17,18,1,17.10782608695652,0.3101606389085947,9837.0,2,17,18,17
1525,576,23039999.99999999,17,18,1,17.328125,0.4695306000411475,9981.0,2,17,18,17
1526,574,22959999.99999999,17,18,1,17.548780487804876,0.4976147747098482,10073.0,2,18,17,18
1527,576,23039999.99999999,2,22,20,11.35763888888889,8.390670082010992,6542.0,4,2,17,17
1528,577,23079999.99999999,2,22,20,2.658578856152513,3.569012610411892,1534.0,2,2,22,2
1529,575,22999999.99999999,2,4,2,2.845217391304348,0.9879485533393775,1636.0,2,2,4,2
1530,575,22999999.99999999,4,4,0,4.0,0.0,2300.0,1,4,4,4
1531,576,23039999.99999999,4,4,0,4.0,0.0,2304.0,1,4,4,4
1532,574,22959999.99999999,4,4,0,4.0,0.0,2296.0,1,4,4,4
1533,576,23039999.99999999,4,4,0,4.0,0.0,2304.0,1,4,4,4
1534,577,23079999.99999999,4,4,0,4.0,0.0,2308.0,1,4,4,4
1535,575,22999999.99999999,4,5,1,4.024347826086957,0.15412660202507225,2314.0,2,4,5,4
1536,574,22959999.99999999,4,5,1,4.372822299651568,0.48355540792559176,2510.0,2,4,5,4
1537,578,23119999.99999999,4,5,1,4.1522491349480966,0.3592622104475446,2400.0,2,4,5,4
1538,576,23039999.99999999,4,6,2,4.852430555555555,0.35953431787942775,2795.0,3,5,6,5
1539,582,23279999.99999999,5,5,0,5.0,0.0,2910.0,1,5,5,5
1540,573,22919999.99999999,5,6,1,5.706806282722513,0.4552264946446914,3270.0,2,6,5,6
1541,575,22999999.99999999,6,6,0,6.0,0.0,3450.0,1,6,6,6
1542,577,23079999.99999999,6,7,1,6.561525129982669,0.4962002200529719,3786.0,2,7,6,7
1543,575,22999999.99999999,6,7,1,6.942608695652174,0.23258878419451537,3992.0,2,7,6,7
1544,578,23119999.99999999,6,7,1,6.8477508650519034,0.3592622104475402,3958.0,2,7,6,7
1545,577,23079999.99999999,7,7,0,7.0,0.0,4039.0,1,7,7,7
1546,573,22919999.99999999,17,32,15,24.26876090750436,3.9791364310489716,13906.0,4,23,19,23
1547,578,23119999.99999999,17,23,6,17.06228373702422,0.45136813450854396,9862.0,3,17,23,17
1548,574,22959999.99999999,17,17,0,17.0,0.0,9758.0,1,17,17,17
1549,575,22999999.99999999,17,17,0,17.0,0.0,9775.0,1,17,17,17
1550,578,23119999.99999999,17,17,0,17.0,0.0,9826.0,1,17,17,17
1551,574,22959999.99999999,17,22,5,20.945993031358885,2.0393881811125505,12023.0,2,22,17,22
1552,575,22999999.99999999,2,22,20,21.547826086956523,2.973048437754173,12390.0,2,22,2,22
1553,576,23039999.99999999,2,22,20,8.586805555555555,8.582692100058908,4946.0,4,3,2,3
1554,575,22999999.99999999,3,4,1,3.4295652173913043,0.49501408202077096,1972.0,2,3,4,3
1555,577,23079999.99999999,3,5,2,3.996533795493934,0.5887346057714858,2306.0,3,4,5,4
1556,575,22999999.99999999,4,5,1,4.128695652173913,0.3348627797851596,2374.0,2,4,5,4
1557,575,22999999.99999999,4,4,0,4.0,0.0,2300.0,1,4,4,4
1558,576,23039999.99999999,4,4,0,4.0,0.0,2304.0,1,4,4,4
1559,575,22999999.99999999,4,5,1,4.213913043478261,0.4100661572333525,2423.0,2,4,5,4
1560,578,23119999.99999999,5,5,0,5.0,0.0,2890.0,1,5,5,5
1561,574,22959999.99999999,5,6,1,5.076655052264808,0.26604333336336317,2914.0,2,5,6,5
1562,575,22999999.99999999,5,6,1,5.923478260869565,0.2658310790161472,3406.0,2,6,5,6
1563,576,23039999.99999999,5,7,2,5.715277777777778,0.4589116721543534,3292.0,3,6,7,6
1564,578,23119999.99999999,5,7,2,6.41522491349481,0.594592152913786,3708.0,3,6,5,6
1565,578,23119999.99999999,6,7,1,6.26643598615917,0.44209484439264835,3622.0,2,6,7,6
1566,576,23039999.99999999,6,7,1,6.805555555555555,0.3957724124659733,3920.0,2,7,6,7
1567,573,22919999.99999999,7,7,0,7.0,0.0,4011.0,1,7,7,7
1568,578,23119999.99999999,7,7,0,7.0,0.0,4046.0,1,7,7,7
1569,575,22999999.99999999,7,7,0,7.0,0.0,4025.0,1,7,7,7
1570,575,22999999.99999999,19,32,13,28.156521739130437,5.9323597538860815,16190.0,2,32,19,32
1571,577,23079999.99999999,17,19,2,18.930675909878683,0.3658447085464978,10923.0,2,19,17,19
1572,576,23039999.99999999,16,19,3,18.145833333333332,1.167968024200815,10452.0,3,19,16,19
