Unique,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
2823,573,22919999.99999999,34,43,9,36.4869109947644,1.808044768699242,20907.0,6,36,35,36
2824,575,22999999.99999999,35,56,21,46.03304347826087,6.1562795334326585,26469.0,10,43,35,43
2825,575,22999999.99999999,33,57,24,48.229565217391304,7.889420256576351,27732.0,7,56,41,47
2826,576,23039999.99999999,25,57,32,29.43402777777778,5.775831628365599,16954.0,9,25,26,29
2827,576,23039999.99999999,25,25,0,25.0,0.0,14400.0,1,25,25,25
2828,576,23039999.99999999,25,25,0,25.0,0.0,14400.0,1,25,25,25
2829,576,23039999.99999999,24,25,1,24.99652777777778,0.05882317481293369,14398.0,2,25,24,25
2830,575,22999999.99999999,24,25,1,24.346086956521738,0.4757213207827345,13999.0,2,24,25,24
2831,575,22999999.99999999,24,26,2,25.137391304347826,0.8984489890980953,14454.0,3,26,25,25
2832,574,22959999.99999999,26,58,32,38.073170731707314,12.24879478031018,21854.0,8,27,50,28
2833,578,23119999.99999999,29,58,29,50.90138408304498,4.925637136300363,29421.0,10,52,43,52
2834,574,22959999.99999999,29,48,19,39.815331010452965,4.361381259786787,22854.0,8,36,32,39
2835,576,23039999.99999999,38,50,12,44.30034722222222,2.9857997051772642,25517.0,9,48,38,44
2836,576,23039999.99999999,43,56,13,49.69444444444444,2.748175601340372,28624.0,8,50,45,50
2837,576,23039999.99999999,49,67,18,55.40625,3.280026226817571,31914.0,7,56,67,56
2838,574,22959999.99999999,35,70,35,58.3780487804878,12.24709048962387,33509.0,11,67,55,66
2839,576,23039999.99999999,34,61,27,36.75,6.624606906576923,21168.0,6,35,44,35
2840,578,23119999.99999999,34,77,43,51.35294117647059,13.745713392843628,29682.0,10,34,77,45
2841,576,23039999.99999999,51,79,28,74.34548611111111,4.917063589890687,42823.0,10,77,51,77
2842,576,23039999.99999999,42,71,29,63.848958333333336,7.823337968571096,36777.0,8,66,68,66
2843,574,22959999.99999999,30,69,39,40.29094076655052,10.353374182105059,23127.0,9,42,60,36
2844,577,23079999.99999999,23,33,10,29.48353552859619,3.4147436441335026,17012.0,6,32,30,31
2845,577,23079999.99999999,23,31,8,23.658578856152513,2.072239570248267,13651.0,3,23,29,23
2846,577,23079999.99999999,23,23,0,23.0,0.0,13271.0,1,23,23,23
2847,12,479999.99999999977,41,44,3,42.666666666666664,1.3743685418725902,512.0,3,44,42,42
2848,576,23039999.99999999,33,44,11,36.78472222222222,3.662238224327919,21188.0,7,35,42,35
2849,575,22999999.99999999,26,41,15,33.38260869565217,3.0673104170766656,19195.0,7,31,41,33
2850,576,23039999.99999999,26,47,21,33.713541666666664,5.446987950636113,19419.0,10,33,29,33
2851,575,22999999.99999999,25,29,4,26.410434782608696,1.0542975335382705,15186.0,3,26,25,26
2852,576,23039999.99999999,25,26,1,25.491319444444443,0.49992464227650535,14683.0,2,25,26,25
2853,574,22959999.99999999,25,25,0,25.0,0.0,14350.0,1,25,25,25
2854,576,23039999.99999999,25,25,0,25.0,0.0,14400.0,1,25,25,25
2855,576,23039999.99999999,24,25,1,24.97048611111111,0.1692418956745662,14383.0,2,25,24,25
2856,577,23079999.99999999,24,27,3,24.651646447140383,0.7388465129022042,14224.0,4,24,27,25
2857,576,23039999.99999999,24,51,27,32.3125,10.042595911361209,18612.0,6,27,25,27
2858,574,22959999.99999999,24,52,28,32.8205574912892,10.054426575685877,18839.0,8,31,27,28
2859,577,23079999.99999999,24,41,17,30.663778162911612,4.673531236408516,17693.0,9,24,41,32
2860,576,23039999.99999999,33,44,11,39.64930555555556,3.7981080181778344,22838.0,6,43,41,41
2861,575,22999999.99999999,38,68,30,51.14608695652174,10.904464876980796,29409.0,12,41,38,45
2862,577,23079999.99999999,49,68,19,61.948006932409015,5.260368190284037,35744.0,9,64,52,64
2863,576,23039999.99999999,55,68,13,62.63715277777778,4.369076333097951,36079.0,9,68,58,62
2864,575,22999999.99999999,35,70,35,56.530434782608694,11.343584081363538,32505.0,9,64,44,61
2865,576,23039999.99999999,40,77,37,53.15972222222222,13.66497103019881,30620.0,11,43,49,44
2866,577,23079999.99999999,60,80,20,72.78856152512998,5.251426232956528,41999.0,8,77,80,74
2867,573,22919999.99999999,53,80,27,63.76614310645724,6.653039717331681,36538.0,10,70,66,67
2868,576,23039999.99999999,37,70,33,61.923611111111114,7.900492126998521,35668.0,10,65,70,65
2869,577,23079999.99999999,30,66,36,34.26689774696707,6.311786139874063,19772.0,8,31,66,32
2870,578,23119999.99999999,23,33,10,28.188581314878892,3.9983657207863725,16293.0,5,23,32,29
2871,28,1119999.9999999993,38,53,15,43.035714285714285,6.002869211927772,1205.0,3,38,53,42
2872,575,22999999.99999999,29,55,26,40.78260869565217,8.615034995710449,23450.0,10,42,29,38
2873,576,23039999.99999999,26,34,8,27.960069444444443,2.5041914853256557,16105.0,6,26,34,26
2874,575,22999999.99999999,26,28,2,26.045217391304348,0.2973048437753679,14976.0,2,26,28,26
2875,575,22999999.99999999,26,26,0,26.0,0.0,14950.0,1,26,26,26
2876,575,22999999.99999999,25,26,1,25.876521739130435,0.328985379556938,14879.0,2,26,25,26
2877,577,23079999.99999999,25,26,1,25.067590987868286,0.25104271793300703,14464.0,2,25,26,25
2878,575,22999999.99999999,25,25,0,25.0,0.0,14375.0,1,25,25,25
2879,576,23039999.99999999,25,25,0,25.0,0.0,14400.0,1,25,25,25
2880,573,22919999.99999999,24,25,1,24.837696335078533,0.3687291489353242,14232.0,2,25,24,25
2881,577,23079999.99999999,24,26,2,24.23050259965338,0.42524975686352273,13981.0,3,24,26,24
2882,576,23039999.99999999,24,26,2,24.385416666666668,0.7844379401485145,14046.0,3,24,25,24
2883,576,23039999.99999999,24,34,10,25.98784722222222,3.244363416243464,14969.0,5,24,34,24
2884,576,23039999.99999999,30,45,15,37.671875,2.804691126970728,21699.0,9,36,45,37
2885,574,22959999.99999999,37,47,10,40.37456445993031,2.6307179771144695,23175.0,7,40,44,40
2886,575,22999999.99999999,43,72,29,62.514782608695654,9.207711734601789,35946.0,8,68,72,68
2887,577,23079999.99999999,60,76,16,66.17504332755632,4.4276037828704204,38183.0,9,62,68,65
2888,577,23079999.99999999,51,70,19,63.53379549393414,3.934381840167891,36659.0,10,60,61,62
2889,574,22959999.99999999,39,73,34,54.393728222996515,11.605974178111946,31222.0,9,51,39,51
2890,576,23039999.99999999,39,80,41,66.83159722222223,14.425254242088112,38495.0,10,71,44,71
2891,578,23119999.99999999,65,80,15,69.65051903114187,5.071018960191371,40258.0,8,65,80,66
2892,576,23039999.99999999,64,75,11,67.83506944444444,1.8462290759094533,39073.0,7,66,64,68
2893,574,22959999.99999999,30,66,36,44.70383275261324,13.964717335404348,25660.0,9,31,32,40
2894,43,1719999.999999999,48,55,7,49.348837209302324,1.9634298529493888,2122.0,5,48,50,49
2895,576,23039999.99999999,26,55,29,36.19097222222222,10.250592213206549,20846.0,8,26,29,32
2896,574,22959999.99999999,26,32,6,26.32404181184669,0.9804075656416861,15110.0,3,26,32,26
2897,575,22999999.99999999,26,27,1,26.30782608695652,0.4615941801470196,15127.0,2,26,27,26
2898,576,23039999.99999999,26,27,1,26.21875,0.41339864235384227,15102.0,2,26,27,26
2899,576,23039999.99999999,25,26,1,25.59375,0.4911323014219285,14742.0,2,26,25,26
2900,574,22959999.99999999,25,26,1,25.00348432055749,0.05892520740582545,14352.0,2,25,26,25
2901,577,23079999.99999999,25,25,0,25.0,0.0,14425.0,1,25,25,25
2902,575,22999999.99999999,25,25,0,25.0,0.0,14375.0,1,25,25,25
2903,578,23119999.99999999,24,25,1,24.994809688581316,0.07185660781042388,14447.0,2,25,24,25
2904,574,22959999.99999999,24,25,1,24.445993031358885,0.4970746898989741,14032.0,2,24,25,24
2905,575,22999999.99999999,24,24,0,24.0,0.0,13800.0,1,24,24,24
2906,575,22999999.99999999,24,34,10,24.605217391304347,1.9378986144010761,14148.0,4,24,34,24
2907,575,22999999.99999999,24,45,21,36.44521739130435,6.284560009893971,20956.0,10,40,42,39
2908,578,23119999.99999999,30,59,29,38.26297577854671,2.8509780030382346,22116.0,10,39,30,39
2909,577,23079999.99999999,36,79,43,58.689774696707104,12.187833072066834,33864.0,10,59,72,59
2910,574,22959999.99999999,53,81,28,77.29616724738676,3.698019897683904,44368.0,9,77,71,77
2911,576,23039999.99999999,62,77,15,70.12326388888889,5.096337237263483,40391.0,9,67,68,72
2912,576,23039999.99999999,39,68,29,59.342013888888886,8.864491359088959,34181.0,9,67,62,63
2913,574,22959999.99999999,39,75,36,51.02787456445993,13.73299100065194,29290.0,9,39,71,44
2914,577,23079999.99999999,57,79,22,71.10918544194108,6.698265550241756,41030.0,10,74,67,74
2915,58,2319999.9999999986,42,57,15,54.87931034482759,5.044893581485515,3183.0,3,57,48,57
2916,575,22999999.99999999,26,57,31,35.737391304347824,10.533371076639488,20549.0,7,26,48,27
2917,577,23079999.99999999,26,26,0,26.0,0.0,15002.0,1,26,26,26
2918,574,22959999.99999999,26,27,1,26.412891986062718,0.4923537284391224,15161.0,2,26,27,26
2919,577,23079999.99999999,26,27,1,26.693240901213173,0.4611485163136088,15402.0,2,27,26,27
2920,575,22999999.99999999,25,26,1,25.61913043478261,0.48560059669288347,14731.0,2,26,25,26
2921,576,23039999.99999999,25,26,1,25.038194444444443,0.19166540861112524,14422.0,2,25,26,25
2922,575,22999999.99999999,25,25,0,25.0,0.0,14375.0,1,25,25,25
2923,576,23039999.99999999,25,25,0,25.0,0.0,14400.0,1,25,25,25
2924,574,22959999.99999999,25,25,0,25.0,0.0,14350.0,1,25,25,25
2925,576,23039999.99999999,24,25,1,24.505208333333332,0.49997287252798917,14115.0,2,25,24,25
2926,576,23039999.99999999,24,24,0,24.0,0.0,13824.0,1,24,24,24
2927,577,23079999.99999999,24,25,1,24.0051993067591,0.0719185231238388,13851.0,2,24,25,24
2928,576,23039999.99999999,24,34,10,26.15625,2.2798702067710397,15066.0,7,25,34,25
2929,574,22959999.99999999,27,37,10,34.18989547038328,2.113628167603146,19625.0,8,35,30,35
2930,575,22999999.99999999,33,54,21,37.297391304347826,5.391482185005222,21446.0,7,35,54,36
2931,576,23039999.99999999,38,80,42,66.81423611111111,9.92901220888824,38485.0,10,71,70,71
2932,575,22999999.99999999,67,77,10,71.6191304347826,2.557712825168304,41181.0,6,71,77,71
2933,577,23079999.99999999,46,75,29,64.72790294627383,6.228224563839741,37348.0,9,69,71,64
2934,578,23119999.99999999,39,70,31,55.63148788927336,8.411199787737209,32155.0,11,48,70,59
2935,74,2959999.9999999986,33,42,9,37.0945945945946,3.4725522933774355,2745.0,4,36,41,36
2936,576,23039999.99999999,26,41,15,30.553819444444443,5.395202922829766,17599.0,5,26,33,29
2937,574,22959999.99999999,26,27,1,26.017421602787458,0.13083612094424132,14934.0,2,26,27,26
2938,576,23039999.99999999,26,27,1,26.276041666666668,0.44703765493586284,15135.0,2,26,27,26
2939,575,22999999.99999999,26,27,1,26.471304347826088,0.49917588037317545,15221.0,2,26,27,26
2940,575,22999999.99999999,26,26,0,26.0,0.0,14950.0,1,26,26,26
2941,575,22999999.99999999,25,26,1,25.58608695652174,0.49253328407003144,14712.0,2,26,25,26
2942,575,22999999.99999999,25,28,3,25.48,0.568017146097635,14651.0,3,25,28,25
2943,576,23039999.99999999,25,28,3,26.243055555555557,1.108656142073803,15116.0,3,26,28,26
2944,577,23079999.99999999,25,27,2,25.545927209705372,0.5601326423481763,14740.0,3,25,27,26
2945,575,22999999.99999999,24,26,2,24.876521739130435,0.5179105907028959,14304.0,3,25,26,25
2946,575,22999999.99999999,24,25,1,24.297391304347826,0.4571101797664004,13971.0,2,24,25,24
2947,575,22999999.99999999,24,25,1,24.03304347826087,0.17875012393090764,13819.0,2,24,25,24
2948,575,22999999.99999999,24,27,3,24.250434782608696,0.629613257835596,13944.0,3,24,27,24
2949,577,23079999.99999999,24,35,11,29.419410745233968,3.8378084896025593,16975.0,7,31,30,31
2950,575,22999999.99999999,30,54,24,33.740869565217395,3.4177006166025943,19401.0,7,31,54,34
2951,578,23119999.99999999,33,70,37,50.79065743944636,14.51628780640906,29357.0,8,33,42,45
2952,577,23079999.99999999,42,73,31,68.157712305026,5.400854958354563,39327.0,11,72,42,69
2953,89,3559999.999999998,33,37,4,35.53932584269663,1.4304566708170439,3163.0,3,37,33,35
2954,575,22999999.99999999,26,37,11,29.56695652173913,3.5369287030252043,17001.0,5,26,37,32
2955,576,23039999.99999999,26,27,1,26.203125,0.40232478717449166,15093.0,2,26,27,26
2956,575,22999999.99999999,27,27,0,27.0,0.0,15525.0,1,27,27,27
2957,576,23039999.99999999,26,27,1,26.302083333333332,0.4591611841777956,15150.0,2,26,27,26
2958,576,23039999.99999999,26,26,0,26.0,0.0,14976.0,1,26,26,26
2959,576,23039999.99999999,26,26,0,26.0,0.0,14976.0,1,26,26,26
2960,575,22999999.99999999,26,28,2,27.008695652173913,0.9999621921019209,15530.0,2,28,26,28
2961,575,22999999.99999999,26,28,2,27.85913043478261,0.42033023294295135,16019.0,3,28,26,28
2962,575,22999999.99999999,26,28,2,26.68,0.5550088130910062,15341.0,3,27,28,27
2963,575,22999999.99999999,25,26,1,25.276521739130434,0.4472778408536735,14534.0,2,25,26,25
2964,576,23039999.99999999,24,26,2,24.946180555555557,0.6309874278195262,14369.0,3,25,26,25
2965,577,23079999.99999999,24,24,0,24.0,0.0,13848.0,1,24,24,24
2966,576,23039999.99999999,24,26,2,24.130208333333332,0.46999256606118545,13899.0,3,24,25,24
2967,576,23039999.99999999,24,30,6,25.92534722222222,1.7617610402009896,14933.0,4,26,30,26
2968,576,23039999.99999999,25,33,8,29.243055555555557,1.1257499215200564,16844.0,5,30,33,29
2969,574,22959999.99999999,29,45,16,34.113240418118465,4.049269597496528,19581.0,8,34,45,34
2970,104,4159999.9999999977,27,37,10,27.375,1.136691386301624,2847.0,4,27,32,27
2971,575,22999999.99999999,26,32,6,26.452173913043477,1.0652085181529347,15210.0,3,26,32,26
2972,574,22959999.99999999,26,27,1,26.425087108013937,0.494356206205912,15168.0,2,26,27,26
2973,577,23079999.99999999,27,27,0,27.0,0.0,15579.0,1,27,27,27
2974,574,22959999.99999999,26,27,1,26.548780487804876,0.4976147747098482,15239.0,2,27,26,27
2975,575,22999999.99999999,26,27,1,26.022608695652174,0.14865242188785419,14963.0,2,26,27,26
2976,575,22999999.99999999,26,28,2,26.375652173913043,0.668364818935715,15166.0,3,26,28,26
2977,576,23039999.99999999,26,28,2,27.649305555555557,0.7605276428405711,15926.0,2,28,26,28
2978,577,23079999.99999999,28,28,0,28.0,0.0,16156.0,1,28,28,28
2979,576,23039999.99999999,26,28,2,27.039930555555557,0.8144544838654424,15575.0,3,28,26,27
2980,576,23039999.99999999,25,26,1,25.43923611111111,0.4962940154858573,14653.0,2,25,26,25
2981,576,23039999.99999999,24,25,1,24.901041666666668,0.29860606423383673,14343.0,2,25,24,25
2982,573,22919999.99999999,24,25,1,24.233856893542757,0.4232822307695662,13886.0,2,24,25,24
2983,578,23119999.99999999,24,25,1,24.069204152249135,0.25380098021999964,13912.0,2,24,25,24
2984,574,22959999.99999999,24,26,2,24.785714285714285,0.7188876147827119,14227.0,3,25,26,25
2985,577,23079999.99999999,24,29,5,25.63951473136915,1.6085877979941874,14794.0,5,24,29,25
2986,119,4759999.999999997,27,28,1,27.294117647058822,0.4556450995539085,3248.0,2,27,28,27
2987,575,22999999.99999999,26,28,2,26.813913043478262,0.5734543621614427,15418.0,3,27,28,27
2988,576,23039999.99999999,26,27,1,26.59375,0.4911323014219285,15318.0,2,27,26,27
2989,575,22999999.99999999,27,32,5,28.231304347826086,1.8063831370468562,16233.0,4,27,32,27
2990,576,23039999.99999999,26,28,2,27.1875,0.6843361544023684,15660.0,3,27,26,27
2991,577,23079999.99999999,26,27,1,26.337954939341422,0.4730131058608381,15197.0,2,26,27,26
2992,575,22999999.99999999,27,28,1,27.69913043478261,0.45863609751440493,15927.0,2,28,27,28
2993,575,22999999.99999999,28,29,1,28.04,0.19595917942272656,16123.0,2,28,29,28
2994,575,22999999.99999999,28,28,0,28.0,0.0,16100.0,1,28,28,28
2995,576,23039999.99999999,25,28,3,26.18923611111111,1.1428926385012765,15085.0,3,26,28,26
2996,576,23039999.99999999,25,26,1,25.022569444444443,0.14852630952783583,14413.0,2,25,26,25
2997,575,22999999.99999999,25,25,0,25.0,0.0,14375.0,1,25,25,25
2998,577,23079999.99999999,24,25,1,24.185441941074522,0.38865566709496335,13955.0,2,24,25,24
2999,574,22959999.99999999,24,24,0,24.0,0.0,13776.0,1,24,24,24
3000,577,23079999.99999999,24,24,0,24.0,0.0,13848.0,1,24,24,24
3001,576,23039999.99999999,24,24,0,24.0,0.0,13824.0,1,24,24,24
3002,135,5399999.999999997,27,28,1,27.340740740740742,0.47395831920133746,3691.0,2,27,28,27
3003,575,22999999.99999999,26,28,2,26.35478260869565,0.6152049468706473,15154.0,3,26,28,26
3004,575,22999999.99999999,26,32,6,26.08,0.3546461800773983,14996.0,3,26,32,26
3005,576,23039999.99999999,26,32,6,28.23263888888889,2.32917277462261,16262.0,3,27,26,27
3006,574,22959999.99999999,26,28,2,26.738675958188153,0.45109505501109876,15348.0,3,27,28,27
3007,575,22999999.99999999,26,27,1,26.761739130434783,0.42601951551455525,15388.0,2,27,26,27
3008,576,23039999.99999999,26,28,2,27.741319444444443,0.5244981020617738,15979.0,3,28,26,28
3009,577,23079999.99999999,28,29,1,28.211438474870018,0.40832860077966776,16278.0,2,28,29,28
3010,575,22999999.99999999,28,29,1,28.003478260869564,0.058874124799732,16102.0,2,28,29,28
3011,575,22999999.99999999,25,28,3,26.62782608695652,1.1738859900264271,15311.0,3,26,25,26
3012,575,22999999.99999999,25,25,0,25.0,0.0,14375.0,1,25,25,25
3013,576,23039999.99999999,25,25,0,25.0,0.0,14400.0,1,25,25,25
3014,576,23039999.99999999,24,25,1,24.87326388888889,0.3326771246291526,14327.0,2,25,24,25
3015,577,23079999.99999999,24,25,1,24.157712305025996,0.36447103296335137,13939.0,2,24,25,24
3016,574,22959999.99999999,24,24,0,24.0,0.0,13776.0,1,24,24,24
3017,576,23039999.99999999,24,24,0,24.0,0.0,13824.0,1,24,24,24
3018,103,4119999.9999999977,87,91,4,89.10679611650485,0.9844679343540592,9178.0,4,89,88,89
3019,331,13239999.999999993,84,90,6,87.29909365558912,1.8323953979837986,28896.0,7,89,88,87
3020,504,20159999.99999999,83,89,6,85.67063492063492,1.9217455466532336,43178.0,5,84,89,85
3021,576,23039999.99999999,83,90,7,86.49826388888889,1.9552272636665682,49823.0,7,88,83,86
3022,575,22999999.99999999,85,90,5,87.52,1.669949231199395,50324.0,6,86,88,87
3023,577,23079999.99999999,86,94,8,89.02253032928942,2.035519558064788,51366.0,7,89,92,89
3024,575,22999999.99999999,89,99,10,91.82782608695652,1.2812729964741054,52801.0,5,92,99,92
3025,574,22959999.99999999,91,99,8,97.57839721254355,2.21492094283066,56010.0,6,99,92,99
3026,464,18559999.99999999,89,99,10,97.43318965517241,2.3368897319307553,45209.0,5,99,89,99
3027,50,1999999.9999999988,90,93,3,92.28,0.9600000000001697,4614.0,3,93,90,93
3028,253,10119999.999999994,86,92,6,89.67588932806323,1.0951256085145407,22688.0,6,90,86,90
3029,343,13719999.999999993,85,91,6,88.79591836734694,1.9939517041752395,30457.0,5,87,86,87
3030,558,22319999.99999999,85,91,6,85.9068100358423,1.1193589129942825,47936.0,6,85,87,86
3031,576,23039999.99999999,83,87,4,84.67708333333333,1.1471110300567149,48774.0,5,85,87,85
3032,575,22999999.99999999,79,84,5,82.45739130434782,1.3645869494223268,47413.0,4,83,79,83
3033,576,23039999.99999999,83,99,16,86.14930555555556,4.313488156156466,49622.0,6,84,91,85
3034,576,23039999.99999999,84,99,15,88.18402777777777,3.510523132795991,50794.0,7,87,84,87
3035,576,23039999.99999999,85,92,7,88.24305555555556,2.8271907134550642,50828.0,6,92,88,87
3036,575,22999999.99999999,86,92,6,90.42434782608696,1.1560495930646328,51994.0,5,90,89,90
3037,576,23039999.99999999,91,99,8,94.17013888888889,2.6244464988173224,54242.0,4,94,91,94
3038,574,22959999.99999999,91,99,8,97.7439024390244,2.3483086279457406,56105.0,6,99,92,99
3039,461,18439999.99999999,88,98,10,97.20824295010846,1.6440312583055365,44813.0,4,98,88,98
3040,14,559999.9999999997,93,95,2,94.28571428571429,0.9583148474994451,1320.0,2,95,93,95
3041,304,12159999.999999993,87,95,8,93.22697368421052,2.247322102166726,28341.0,5,94,91,94
3042,560,22399999.99999999,84,95,11,90.58571428571429,3.003535331870834,50728.0,8,90,84,90
3043,576,23039999.99999999,75,92,17,83.70833333333333,4.2953059003728455,48216.0,9,83,76,83
3044,574,22959999.99999999,75,87,12,81.80139372822299,4.5208303955343885,46954.0,7,87,85,81
3045,576,23039999.99999999,71,85,14,78.57465277777777,4.544301592408979,45259.0,7,85,75,79
3046,575,22999999.99999999,68,85,17,77.74956521739131,4.469400775185088,44706.0,10,78,68,78
3047,577,23079999.99999999,68,84,16,75.32928942807625,3.7206238199356236,43465.0,11,77,80,77
3048,574,22959999.99999999,71,91,20,79.4006968641115,5.808476282720305,45576.0,6,77,73,79
3049,576,23039999.99999999,69,89,20,80.390625,4.36111076554758,46305.0,7,84,89,79
3050,575,22999999.99999999,69,87,18,80.72695652173913,4.605503734694349,46418.0,10,83,69,83
3051,577,23079999.99999999,77,89,12,86.18024263431542,3.0345368354901487,49726.0,7,89,77,87
3052,576,23039999.99999999,87,94,7,89.203125,1.4902660877013802,51381.0,7,90,91,89
3053,575,22999999.99999999,88,97,9,90.62608695652175,3.0396248898010585,52110.0,5,90,91,90
3054,523,20919999.99999999,88,97,9,89.59847036328871,2.671168482828124,46860.0,5,88,93,88
3055,61,2439999.9999999986,92,94,2,93.80327868852459,0.5956033483472314,5722.0,2,94,92,94
3056,458,18319999.99999999,88,95,7,93.01310043668123,1.866693476648836,42600.0,5,94,92,94
3057,576,23039999.99999999,79,93,14,85.359375,5.197590483252526,49167.0,7,79,88,83
3058,575,22999999.99999999,72,91,19,80.53565217391305,4.104932161793828,46308.0,10,79,90,79
3059,577,23079999.99999999,72,85,13,73.72097053726169,1.9204618597526417,42537.0,8,73,81,73
3060,576,23039999.99999999,71,76,5,72.94444444444444,1.8067303870136446,42016.0,5,71,76,73
3061,576,23039999.99999999,68,75,7,70.25,1.5034682127223928,40464.0,6,70,68,70
3062,576,23039999.99999999,66,73,7,67.46701388888889,1.3852980926005904,38861.0,5,68,73,67
3063,575,22999999.99999999,66,79,13,68.12869565217392,3.4172138464821344,39174.0,8,67,74,67
3064,575,22999999.99999999,66,74,8,68.60347826086957,1.9832310236090942,39447.0,4,68,66,68
3065,574,22959999.99999999,65,77,12,70.28571428571429,2.908938183239236,40344.0,8,68,65,69
3066,576,23039999.99999999,65,87,22,75.64409722222223,6.896310397716946,43571.0,10,78,65,78
3067,576,23039999.99999999,75,87,12,82.88541666666667,3.98661769671011,47742.0,5,87,75,84
3068,576,23039999.99999999,78,90,12,87.52604166666667,1.856674042007344,50415.0,7,88,78,88
3069,537,21479999.99999999,85,90,5,87.56424581005587,1.5796857049875264,47022.0,4,88,85,88
3070,57,2279999.9999999986,92,95,3,93.9298245614035,1.3093409233014512,5354.0,3,95,94,95
3071,501,20039999.99999999,82,94,12,90.81037924151697,3.4138926067506796,45496.0,5,92,82,92
3072,576,23039999.99999999,77,92,15,84.68229166666667,3.781547709813698,48777.0,8,81,82,85
3073,575,22999999.99999999,72,88,16,76.37217391304348,3.123085091939181,43914.0,9,75,88,75
3074,575,22999999.99999999,71,79,8,72.88,1.4256775658400067,41906.0,6,73,79,73
3075,576,23039999.99999999,70,73,3,70.59201388888889,0.7673041551262088,40661.0,4,70,73,70
3076,576,23039999.99999999,68,73,5,70.10590277777777,0.7126582798802603,40381.0,5,70,73,70
3077,575,22999999.99999999,68,70,2,68.5391304347826,0.6989054364315304,39410.0,3,68,70,68
3078,575,22999999.99999999,67,69,2,67.62782608695652,0.5538086039006984,38886.0,3,68,69,68
3079,576,23039999.99999999,64,67,3,65.85243055555556,0.592863515452661,37931.0,4,66,64,66
3080,577,23079999.99999999,64,67,3,65.0363951473137,1.1893779609439774,37526.0,3,64,67,64
3081,576,23039999.99999999,64,68,4,65.02951388888889,1.1818199417877828,37457.0,4,65,66,65
3082,575,22999999.99999999,64,68,4,65.98260869565217,0.9397743364248046,37940.0,4,66,64,66
3083,576,23039999.99999999,63,75,12,64.73263888888889,1.6587449179823517,37286.0,5,65,75,65
3084,574,22959999.99999999,63,78,15,69.60801393728222,5.394668153613426,39955.0,6,65,63,69
3085,575,22999999.99999999,65,88,23,76.40173913043478,8.005237227114653,43931.0,8,85,72,78
3086,555,22199999.99999999,72,88,16,84.42342342342343,3.449375317644293,46855.0,9,86,73,85
3087,577,23079999.99999999,74,92,18,82.4055459272097,5.580217325087353,47548.0,9,83,74,83
3088,576,23039999.99999999,73,83,10,76.39409722222223,2.8258295028958558,44003.0,8,74,82,75
3089,575,22999999.99999999,72,77,5,72.71826086956521,0.4869751549229166,41813.0,3,73,77,73
3090,577,23079999.99999999,71,72,1,71.27036395147314,0.44414781910582163,41123.0,2,71,72,71
3091,575,22999999.99999999,69,71,2,69.69739130434783,0.5917491932818585,40076.0,3,70,71,70
3092,577,23079999.99999999,68,70,2,68.55112651646448,0.527808601548367,39554.0,3,69,70,69
3093,575,22999999.99999999,66,68,2,67.51130434782608,0.5067827280599891,38819.0,3,68,66,68
3094,576,23039999.99999999,65,68,3,66.35416666666667,0.8577162020932876,38220.0,4,67,68,67
3095,574,22959999.99999999,64,67,3,64.61846689895471,1.0029957313256246,37091.0,4,64,66,64
3096,576,23039999.99999999,60,64,4,63.505208333333336,0.6123502864079422,36579.0,3,64,60,64
3097,576,23039999.99999999,59,66,7,62.604166666666664,1.826573712659245,36060.0,7,62,66,63
3098,576,23039999.99999999,59,66,7,62.614583333333336,1.6075113940325414,36066.0,7,62,66,63
3099,576,23039999.99999999,60,64,4,62.87847222222222,1.4728403773002976,36218.0,4,64,62,64
3100,576,23039999.99999999,59,65,6,62.939236111111114,1.4172016538182053,36253.0,6,64,59,63
3101,576,23039999.99999999,59,72,13,63.34722222222222,3.05804822568533,36488.0,7,64,59,64
3102,5,199999.99999999988,92,92,0,92.0,0.0,460.0,1,92,92,92
3103,574,22959999.99999999,74,85,11,74.93728222996516,2.42006067259099,43014.0,5,74,78,74
3104,577,23079999.99999999,72,74,2,73.59618717504333,0.5181483025214494,42465.0,3,74,72,74
3105,576,23039999.99999999,70,73,3,71.45138888888889,0.9616237794533038,41156.0,4,71,70,71
3106,576,23039999.99999999,68,72,4,70.09895833333333,0.9403746436852235,40377.0,5,70,72,70
3107,575,22999999.99999999,68,70,2,68.49391304347826,0.5528246764335163,39384.0,3,68,70,68
3108,577,23079999.99999999,65,69,4,67.61178509532063,0.6300392842855205,39012.0,4,68,65,68
3109,575,22999999.99999999,65,68,3,66.32521739130435,0.7577820586376673,38137.0,4,66,68,66
3110,577,23079999.99999999,62,67,5,65.06585788561524,1.500720451100491,37543.0,5,66,65,66
3111,575,22999999.99999999,59,65,6,62.48173913043478,1.9761879249089649,35927.0,6,64,62,64
3112,575,22999999.99999999,57,64,7,60.15652173913043,1.94082593062997,34590.0,6,60,64,60
3113,575,22999999.99999999,57,60,3,57.94086956521739,0.8747566769429947,33316.0,4,58,60,58
3114,576,23039999.99999999,57,78,21,59.01909722222222,2.625591841533167,33995.0,7,58,60,58
3115,574,22959999.99999999,58,78,20,61.569686411149824,4.246070645848562,35341.0,8,58,75,60
3116,575,22999999.99999999,57,66,9,59.67478260869565,2.3613497790094384,34313.0,6,59,62,59
