AREA,COUNT,HUC12,MAJORITY,MAX,MEAN,MEDIAN,MIN,MINORITY,RANGE,STD,SUM,VARIETY,ZONE_CODE
33919999.999999985,848,031300030804,5,5,5.0,5,5,5,0,0.0,4240.0,1,933
65199999.99999998,1630,030701060404,3,6,3.0061349693251533,3,1,1,5,0.15653191192850496,4900.0,3,934
30439999.99999999,761,031300060604,2,5,2.3771353482260182,2,1,5,4,0.6349047287053147,1809.0,4,935
45039999.999999985,1126,031300030705,5,5,5.0,5,5,5,0,0.0,5630.0,1,936
98079999.99999997,2452,030701040601,7,7,6.924959216965743,7,1,3,6,0.6643424842252129,16980.0,3,937
396479999.9999999,9912,030701060405,3,7,4.455306698950767,3,1,6,6,1.9652499873748468,44161.0,4,938
30719999.99999999,768,030701040701,7,7,6.765625,7,1,1,6,1.1624621969659916,5196.0,2,939
11039999.999999996,276,031300070105,7,7,4.8768115942028984,7,1,5,6,2.549375878582905,1346.0,4,940
24119999.999999993,603,030701060103,7,7,6.741293532338308,7,1,1,6,1.2187328540579196,4065.0,2,941
43599999.999999985,1090,031300030606,5,5,5.0,5,5,5,0,0.0,5450.0,1,942
17639999.999999993,441,031300060504,5,5,4.675736961451247,5,1,2,4,1.0886243222240188,2062.0,3,943
107119999.99999996,2678,031300031101,5,7,4.75429424943988,5,1,3,6,0.8520777259921671,12732.0,5,944
36879999.999999985,922,030701040505,7,7,6.9989154013015185,7,6,6,1,0.03291538157374541,6453.0,2,945
34959999.999999985,874,031300031002,5,5,4.917620137299771,5,1,1,4,0.5680959505421652,4298.0,2,946
83999999.99999997,2100,031501100701,7,7,6.6657142857142855,7,1,2,6,1.3710148185388302,13998.0,3,947
47719999.999999985,1193,030701040807,7,7,6.808885163453478,7,1,1,6,1.0536432691053106,8123.0,2,948
11559999.999999996,289,031300070202,7,7,7.0,7,7,7,0,0.0,2023.0,1,949
6879999.999999997,172,031300060402,5,5,5.0,5,5,5,0,0.0,860.0,1,950
34919999.999999985,873,031300030703,5,5,4.857961053837342,5,1,1,4,0.740257200183581,4241.0,2,951
12999999.999999994,325,031300070704,2,7,2.393846153846154,2,2,5,5,1.340020312484039,778.0,3,952
33999999.999999985,850,030701050403,7,7,6.858823529411764,7,1,1,6,0.9094657924747153,5830.0,2,953
23159999.999999993,579,031300030702,5,5,4.8549222797927465,5,1,1,4,0.7478391109914485,2811.0,2,954
20479999.999999993,512,031300070203,7,7,6.7890625,7,1,1,6,1.105047678199339,3476.0,2,955
18479999.999999993,462,031300060507,5,5,4.748917748917749,5,1,1,4,0.9701993132962292,2194.0,2,956
64599999.99999998,1615,030701040504,3,7,3.7944272445820433,3,1,6,6,1.729322751741609,6128.0,4,957
23999999.999999993,600,031300070705,3,7,3.8233333333333333,3,1,1,6,1.864257373743109,2294.0,3,958
69599999.99999997,1740,031501100501,3,7,3.5735632183908046,3,1,1,6,1.6315115176456254,6218.0,3,959
25319999.999999993,633,030701050402,7,7,6.889415481832543,7,1,3,6,0.7991495121056543,4361.0,3,960
42119999.999999985,1053,030701060101,7,7,6.863247863247863,7,1,1,6,0.8954393746125686,7227.0,2,961
15679999.999999994,392,030701021404,7,7,7.0,7,7,7,0,0.0,2744.0,1,962
75799999.99999997,1895,030602030504,6,6,5.977836411609498,6,3,3,3,0.25690375731226844,11328.0,2,963
37359999.999999985,934,031300060403,5,5,4.918629550321199,5,1,1,4,0.5646774731067927,4594.0,2,964
15679999.999999994,392,031300060401,5,5,5.0,5,5,5,0,0.0,1960.0,1,965
22599999.999999993,565,031300060106,5,5,3.1168141592920353,2,1,2,4,1.8242662559349383,1761.0,3,966
66679999.99999998,1667,030602030505,6,6,5.967606478704259,6,3,3,3,0.31005035666046776,9948.0,2,967
19759999.999999993,494,031300060505,2,5,2.2975708502024292,2,2,5,3,0.8967519945431349,1135.0,2,968
24079999.999999993,602,031300030604,5,5,4.940199335548173,5,1,1,4,0.4854137805403002,2974.0,2,969
40559999.999999985,1014,031300030605,5,5,5.0,5,5,5,0,0.0,5070.0,1,970
19199999.999999993,480,031300070104,7,7,6.6875,7,1,5,6,1.3142845011640363,3210.0,3,971
43039999.999999985,1076,031300030803,5,5,4.271375464684015,5,1,1,4,1.543892621848911,4596.0,2,972
15879999.999999994,397,031300070702,3,3,2.8337531486146097,3,1,1,2,0.552137380708121,1125.0,2,973
76399999.99999997,1910,031300031001,5,5,5.0,5,5,5,0,0.0,9550.0,1,974
51999999.99999998,1300,031300030802,5,5,5.0,5,5,5,0,0.0,6500.0,1,975
80959999.99999997,2024,030701060303,3,7,2.8300395256916997,3,1,7,6,0.662196905399537,5728.0,4,976
37479999.999999985,937,030701021405,7,7,7.0,7,7,7,0,0.0,6559.0,1,977
37079999.999999985,927,031300030602,5,5,5.0,5,5,5,0,0.0,4635.0,1,978
30359999.99999999,759,031300030801,5,5,4.926218708827404,5,1,1,4,0.5382206664215788,3739.0,2,979
19399999.999999993,485,031300070703,7,7,4.756701030927835,7,1,3,6,2.558708889002172,2307.0,4,980
16919999.999999993,423,031300060506,5,5,4.612293144208038,5,1,1,4,1.1834317965728995,1951.0,2,981
457079999.9999998,11427,030602040301,4,6,3.945917563665004,4,1,6,5,0.3412352604316286,45090.0,5,982
7039999.999999997,176,031300060104,5,5,5.0,5,5,5,0,0.0,880.0,1,983
11839999.999999996,296,031300070103,7,7,7.0,7,7,7,0,0.0,2072.0,1,984
103559999.99999996,2589,030701060201,7,7,7.0,7,7,7,0,0.0,18123.0,1,985
45319999.999999985,1133,030701060106,7,7,6.740511915269197,7,1,1,6,1.2204894273477158,7637.0,2,986
25799999.99999999,645,031300030603,5,5,4.547286821705426,5,1,1,4,1.267242475367963,2933.0,2,987
15559999.999999994,389,031300060103,5,5,4.856041131105399,5,1,1,4,0.7450579303953428,1889.0,2,988
19079999.999999993,477,031300060503,5,5,4.262054507337526,5,1,1,4,1.5515213245421522,2033.0,2,989
119959999.99999996,2999,030602030506,6,6,5.977992664221407,6,3,3,3,0.2560032900329723,17928.0,2,990
106279999.99999996,2657,030701060306,7,7,6.378246142265713,7,1,2,6,1.8143888807383166,16947.0,4,991
13999999.999999994,350,030701060202,7,7,6.691428571428571,7,1,1,6,1.3252215833202983,2342.0,2,992
20159999.999999993,504,031300070106,7,7,5.968253968253968,7,2,2,5,2.023420441901899,3008.0,2,993
35159999.999999985,879,030701040506,3,7,3.9943117178612058,3,1,1,6,1.8247980730744886,3511.0,3,994
55399999.99999998,1385,030701040502,7,7,6.8613718411552345,7,1,1,6,0.901416211660242,9503.0,2,995
24999999.999999993,625,030701060305,7,7,6.8544,7,1,2,6,0.901332702169405,4284.0,3,996
53279999.99999998,1332,030602030503,3,6,3.0225225225225225,3,3,6,3,0.25896004237486253,4026.0,2,997
36959999.999999985,924,031300030504,5,5,4.961038961038961,5,1,1,4,0.39284372629231656,4584.0,2,998
16599999.999999994,415,031300070701,3,3,2.6626506024096384,3,1,1,2,0.7489286876106055,1105.0,2,999
426759999.9999998,10669,030602040201,3,6,3.2167025963070577,3,1,4,5,0.9707978943270202,34319.0,4,1000
15879999.999999994,397,031300060105,5,5,5.0,5,5,5,0,0.0,1985.0,1,1001
118439999.99999996,2961,030701040507,7,7,6.741303613644039,7,1,1,6,1.1488123712131568,19961.0,3,1002
55959999.99999998,1399,030701050203,7,7,6.291636883488206,7,1,2,6,1.8521112407938851,8802.0,3,1003
19039999.999999993,476,031300070102,7,7,7.0,7,7,7,0,0.0,3332.0,1,1004
23119999.999999993,578,031300060304,5,5,5.0,5,5,5,0,0.0,2890.0,1,1005
8439999.999999996,211,031300060206,5,5,3.947867298578199,5,1,3,4,1.7557306850182075,833.0,3,1006
17359999.999999993,434,031300060502,5,5,4.244239631336406,5,1,2,4,1.4935426284943518,1842.0,3,1007
56319999.99999998,1408,031501100304,7,7,6.578125,7,1,1,6,1.5340376411206473,9262.0,2,1008
59039999.99999998,1476,030701021403,7,7,7.0,7,7,7,0,0.0,10332.0,1,1009
31759999.99999999,794,031300030601,5,5,3.9370277078085643,5,1,1,4,1.5866458551804319,3126.0,3,1010
34959999.999999985,874,030701040404,7,7,6.988558352402746,7,2,2,5,0.23890861576453687,6108.0,2,1011
28839999.99999999,721,030701060105,7,7,6.742024965325936,7,1,1,6,1.2170863114542452,4861.0,2,1012
35319999.999999985,883,030701060102,7,7,6.667044167610419,7,1,1,6,1.3736358352981524,5887.0,2,1013
51719999.99999998,1293,030701070506,7,7,6.410672853828307,7,1,1,6,1.6365254524597115,8289.0,3,1014
83119999.99999997,2078,030602030507,6,6,5.162656400384986,6,3,3,3,1.3456918276592207,10728.0,2,1015
8359999.999999997,209,031300060211,5,5,3.4210526315789473,5,1,2,4,1.7943923394963859,715.0,3,1016
83039999.99999997,2076,030701040501,7,7,6.904624277456647,7,1,3,6,0.742695841625516,14334.0,3,1017
32119999.99999999,803,031300030306,5,5,4.457036114570361,5,1,1,4,1.3700531963532316,3579.0,2,1018
56119999.99999998,1403,030701060304,7,7,5.6571632216678545,7,1,3,6,2.378643322426862,7937.0,4,1019
26959999.99999999,674,030701040403,7,7,6.660237388724036,7,1,2,6,1.3798004210054542,4489.0,4,1020
37199999.999999985,930,031300060107,5,5,4.789247311827957,5,1,1,4,0.8936408994201367,4454.0,2,1021
34839999.999999985,871,030701050401,7,7,6.616532721010333,7,1,3,6,1.4644356165009513,5763.0,3,1022
16079999.999999994,402,031300060205,5,7,5.0049751243781095,5,5,7,2,0.09962678803235046,2012.0,2,1023
43119999.999999985,1078,030602030502,3,7,2.968460111317254,3,1,7,6,0.38876575997236446,3200.0,3,1024
55119999.99999998,1378,030602030603,6,6,5.9927431059506535,6,4,4,2,0.12025442024079731,8258.0,2,1025
26719999.99999999,668,031300030307,5,5,4.245508982035928,5,1,1,4,1.564834616075394,2836.0,2,1026
24799999.999999993,620,031300060209,5,5,4.929032258064516,5,1,1,4,0.5280478646358829,3056.0,2,1027
32839999.99999999,821,031300030503,5,5,4.651644336175396,5,1,1,4,0.9636324144306732,3819.0,3,1028
19439999.999999993,486,031300060501,5,5,4.744855967078189,5,1,1,4,0.9774853728581501,2306.0,2,1029
16759999.999999994,419,031300060207,5,5,4.484486873508353,5,1,1,4,1.3402606919481732,1879.0,2,1030
24599999.999999993,615,031300070101,7,7,7.0,7,7,7,0,0.0,4305.0,1,1031
58439999.99999998,1461,030701050202,4,7,3.8898015058179327,4,1,2,6,0.6052802352638154,5683.0,4,1032
10439999.999999996,261,031300060212,5,5,5.0,5,5,5,0,0.0,1305.0,1,1033
22759999.999999993,569,031300060208,5,5,4.370826010544816,5,1,1,4,1.2497843130437067,2487.0,3,1034
46479999.999999985,1162,031501100303,7,7,5.536144578313253,7,1,5,6,2.4096374784851307,6433.0,4,1035
46359999.999999985,1159,031300030106,5,5,4.796376186367558,5,1,1,4,0.8792227232343048,5559.0,2,1036
8959999.999999996,224,031300060210,2,5,3.3526785714285716,2,2,5,3,1.4927479347444004,751.0,2,1037
14839999.999999994,371,030701021402,7,7,6.67654986522911,7,1,1,6,1.3550205972390355,2477.0,2,1038
24719999.999999993,618,030701070501,7,7,6.555016181229774,7,1,2,6,1.569650183565527,4051.0,3,1039
41159999.999999985,1029,030701021401,7,7,7.0,7,7,7,0,0.0,7203.0,1,1040
17479999.999999993,437,031300060302,5,5,4.979405034324943,5,2,2,3,0.24771100987645983,2176.0,2,1041
12319999.999999996,308,031300030105,5,5,4.376623376623376,5,1,1,4,1.4508301344175523,1348.0,2,1042
50719999.999999985,1268,030602030501,3,6,2.6813880126182967,3,1,6,5,0.6874728311797095,3400.0,4,1043
13679999.999999994,342,031300060204,5,5,4.871345029239766,5,1,1,4,0.705739173873479,1666.0,2,1044
114639999.99999996,2866,030602040602,2,4,2.489532449406839,2,1,3,3,1.0272263574070617,7135.0,4,1045
13759999.999999994,344,031300060203,2,5,2.627906976744186,2,1,1,4,1.2763183938616045,904.0,3,1046
30799999.99999999,770,030701040405,7,7,6.057142857142857,7,1,1,6,2.183612434775485,4664.0,2,1047
128479999.99999996,3212,030602030606,6,6,5.9962640099626405,6,3,3,3,0.10580176033752076,19260.0,2,1048
48719999.999999985,1218,030701060104,7,7,6.017241379310345,7,1,1,6,2.0861254716837974,7329.0,3,1049
30199999.99999999,755,031300030308,5,5,4.947019867549669,5,1,1,4,0.4572894437518456,3735.0,2,1050
40999999.999999985,1025,030701040503,7,7,5.149268292682927,7,1,2,6,2.653329606586744,5278.0,3,1051
63719999.99999998,1593,030602030605,6,6,6.0,6,6,6,0,0.0,9558.0,1,1052
11919999.999999996,298,031300060303,5,5,3.6140939597315436,5,1,1,4,1.6080969675188685,1077.0,3,1053
52119999.99999998,1303,030701050201,4,4,3.4850345356868764,4,1,2,3,1.0481347586689067,4541.0,3,1054
32199999.99999999,805,030602030308,1,7,1.7515527950310559,1,1,7,6,1.3094546581959492,1410.0,3,1055
62239999.99999998,1556,031300030502,5,5,4.910025706940874,5,1,1,4,0.5931288214418642,7640.0,2,1056
42199999.999999985,1055,030701070504,7,7,5.430331753554502,7,1,1,6,2.4058832676425763,5729.0,3,1057
16959999.999999993,424,030602030309,6,6,4.85377358490566,6,1,1,5,1.9648647045602838,2058.0,3,1058
28119999.99999999,703,030701070505,7,7,5.130867709815078,7,1,6,6,2.440751747025374,3607.0,4,1059
35679999.999999985,892,030701040402,7,7,6.569506726457399,7,1,1,6,1.548429908872269,5860.0,2,1060
16199999.999999994,405,031300060202,3,5,3.6790123456790123,3,2,2,3,0.9587435256603991,1490.0,3,1061
22879999.999999993,572,031300030305,5,5,5.0,5,5,5,0,0.0,2860.0,1,1062
57039999.99999998,1426,030602030602,6,6,5.981065918653576,6,3,3,3,0.23757892289265792,8529.0,2,1063
54759999.99999998,1369,031300030501,5,7,4.906501095690285,5,1,7,6,0.632705034947478,6717.0,3,1064
26039999.99999999,651,030602030310,6,6,3.783410138248848,6,1,2,5,2.3803021757251828,2463.0,3,1065
17199999.999999993,430,030701021304,7,7,7.0,7,7,7,0,0.0,3010.0,1,1066
28879999.99999999,722,030701070503,7,7,6.426592797783933,7,1,1,6,1.7639862226625072,4640.0,2,1067
36639999.999999985,916,031300030302,5,5,4.716157205240175,5,1,1,4,0.9121935229552136,4320.0,3,1068
24119999.999999993,603,030701040401,7,7,4.772802653399668,7,1,1,6,2.5010359258411006,2878.0,3,1069
30759999.99999999,769,030701050304,7,7,6.906371911573472,7,1,1,6,0.7436412519600825,5311.0,2,1070
26039999.99999999,651,030701050302,7,7,6.857142857142857,7,1,4,6,0.9071437642870754,4464.0,3,1071
38239999.999999985,956,030701021306,7,7,7.0,7,7,7,0,0.0,6692.0,1,1072
9239999.999999996,231,031300030104,5,5,4.316017316017316,5,1,1,4,1.27230019043932,997.0,3,1073
27879999.99999999,697,031300051505,4,4,3.8278335724533714,4,1,1,3,0.6977521077472412,2668.0,2,1074
19039999.999999993,476,031300030301,5,5,3.5105042016806722,5,1,1,4,1.5603729077777797,1671.0,3,1075
14999999.999999994,375,031300060301,5,5,4.8933333333333335,5,1,1,4,0.644429118591711,1835.0,2,1076
65279999.99999998,1632,030602030604,6,6,5.995098039215686,6,2,2,4,0.13994218062373148,9784.0,2,1077
146119999.99999994,3653,030602040601,2,4,2.2304954831645225,2,1,4,3,0.5630085201900498,8148.0,4,1078
17439999.999999993,436,031300030101,5,5,3.9908256880733943,5,1,2,4,1.6644993342850987,1740.0,3,1079
42759999.999999985,1069,031300051604,5,5,4.4377923292797,5,1,4,4,1.1842090072177227,4744.0,4,1080
61239999.99999998,1531,030602030601,6,6,5.471587197909863,6,2,3,4,1.3493385764146943,8377.0,3,1081
19959999.999999993,499,031300060101,5,5,4.825651302605211,5,1,2,4,0.8130100228458452,2408.0,3,1082
17359999.999999993,434,031300030208,5,5,4.585253456221198,5,1,1,4,1.2194144002506884,1990.0,2,1083
36319999.999999985,908,030701021301,7,7,6.8744493392070485,7,1,1,6,0.8588020705215835,6242.0,2,1084
13999999.999999994,350,030701021303,7,7,7.0,7,7,7,0,0.0,2450.0,1,1085
90639999.99999997,2266,030602020605,6,6,6.0,6,6,6,0,0.0,13596.0,1,1086
49119999.999999985,1228,031501100401,7,7,5.248371335504886,7,1,1,6,2.520800558989376,6445.0,3,1087
59559999.99999998,1489,031300030403,5,5,4.790463398253862,5,1,1,4,0.8912018960444544,7133.0,2,1088
48799999.999999985,1220,030701040303,3,7,2.9581967213114755,3,1,1,6,1.6024745292947498,3609.0,4,1089
20319999.999999993,508,030701070502,2,7,2.311023622047244,2,1,1,6,1.2649564025014461,1174.0,3,1090
19599999.999999993,490,031300051504,2,5,2.983673469387755,2,2,3,3,1.0019057226362313,1462.0,4,1091
31879999.99999999,797,031300051507,4,5,4.053952321204517,4,1,1,4,0.6303491794755534,3231.0,3,1092
13079999.999999994,327,031300060102,5,5,5.0,5,5,5,0,0.0,1635.0,1,1093
52199999.99999998,1305,030701040301,7,7,6.217624521072797,7,1,2,6,1.9869680084687846,8114.0,3,1094
30519999.99999999,763,030602030307,6,6,5.263433813892529,6,1,2,5,1.767646399070319,4016.0,3,1095
49679999.999999985,1242,030701070404,3,7,2.820450885668277,3,2,7,5,0.852655484238478,3503.0,3,1096
19079999.999999993,477,030701040203,7,7,4.949685534591195,7,1,5,6,2.714505044563477,2361.0,4,1097
34519999.999999985,863,031300030402,3,5,3.6651216685979144,3,1,1,4,1.0087796295190323,3163.0,3,1098
52319999.99999998,1308,030602020507,6,6,5.568807339449541,6,2,2,4,1.2405013227277324,7284.0,2,1099
18759999.999999993,469,030701040302,7,7,5.554371002132196,7,1,1,6,2.5659171435824955,2605.0,2,1100
15239999.999999994,381,031300051503,4,4,3.1181102362204722,4,2,2,2,0.9930004894761857,1188.0,2,1101
33479999.99999999,837,031300030103,5,5,3.942652329749104,5,1,2,4,1.7029201540789891,3300.0,3,1102
69039999.99999997,1726,031501100301,2,7,3.209154113557358,2,1,1,6,2.3410656283762927,5539.0,3,1103
35759999.999999985,894,030701021305,7,7,6.926174496644295,7,1,1,6,0.6614399558452074,6192.0,2,1104
39679999.999999985,992,030701050103,4,4,3.7379032258064515,4,1,2,3,0.845919307325305,3708.0,3,1106
21319999.999999993,533,030701050301,7,7,6.127579737335835,7,1,4,6,2.1030330004223003,3266.0,3,1107
43559999.999999985,1089,030701050303,7,7,4.945821854912764,7,1,1,6,2.4899805630286864,5386.0,3,1108
36999999.999999985,925,030701021207,7,7,7.0,7,7,7,0,0.0,6475.0,1,1109
15279999.999999994,382,031300030204,3,5,3.0523560209424083,3,1,1,4,0.6286211945467496,1166.0,3,1110
26679999.99999999,667,031300030401,2,5,1.9910044977511245,2,1,5,4,0.501789940022522,1328.0,4,1111
13839999.999999994,346,031300051603,2,5,2.1647398843930636,2,2,5,3,0.683432823084574,749.0,2,1112
31559999.99999999,789,031300030304,5,5,4.515842839036756,5,1,2,4,1.3017741450049405,3563.0,3,1113
11199999.999999996,280,031300051502,4,4,4.0,4,4,4,0,0.0,1120.0,1,1114
15639999.999999994,391,031300051506,2,4,2.8491048593350383,2,2,4,2,0.988549774429038,1114.0,2,1115
11999999.999999996,300,031300060201,3,3,2.5933333333333333,3,1,1,2,0.5726740395334469,778.0,3,1116
56319999.99999998,1408,030602020506,6,6,6.0,6,6,6,0,0.0,8448.0,1,1117
16599999.999999994,415,030701021205,7,7,7.0,7,7,7,0,0.0,2905.0,1,1118
37279999.999999985,932,030701040207,7,7,6.703862660944206,7,1,1,6,1.299664076118024,6248.0,2,1119
20639999.999999993,516,030701021302,7,7,7.0,7,7,7,0,0.0,3612.0,1,1120
16959999.999999993,424,030602030305,6,6,5.658018867924528,6,1,1,5,1.2621230390424454,2399.0,2,1121
50439999.999999985,1261,030602020508,6,6,5.881839809674862,6,1,2,5,0.7574081036018204,7417.0,3,1122
28839999.99999999,721,030602030410,6,6,5.897364771151179,6,1,4,5,0.6971360006620801,4252.0,3,1123
31759999.99999999,794,030701040204,7,7,6.183879093198993,7,1,1,6,2.056859768260429,4910.0,2,1124
22399999.999999993,560,030602030306,6,6,5.642857142857143,6,1,1,5,1.2876968840942813,3160.0,2,1125
40039999.999999985,1001,031300021306,4,5,3.8131868131868134,4,1,2,4,0.8895362046631529,3817.0,4,1126
31999999.99999999,800,031300030102,5,5,2.8275,2,1,2,4,1.7543499508364915,2262.0,3,1127
27279999.99999999,682,031300021301,5,5,5.0,5,5,5,0,0.0,3410.0,1,1128
15439999.999999994,386,030701021202,7,7,7.0,7,7,7,0,0.0,2702.0,1,1129
16359999.999999994,409,031300021304,4,4,3.39119804400978,4,1,1,3,1.2065513028268389,1387.0,2,1130
34639999.999999985,866,031501100203,5,5,4.584295612009238,5,1,1,4,1.2206585983674043,3970.0,2,1131
67599999.99999997,1690,030602020503,6,6,5.642603550295858,6,1,2,5,1.287199736775245,9536.0,3,1132
31999999.99999999,800,031300051601,5,5,4.59,5,1,1,4,1.2132188590687176,3672.0,2,1133
41359999.999999985,1034,031300051602,5,5,3.4593810444874276,2,1,1,4,1.5338835820229915,3577.0,3,1134
16479999.999999994,412,031300030303,5,5,4.213592233009709,5,1,1,4,1.589715034834391,1736.0,2,1135
20679999.999999993,517,031300051501,4,4,2.918762088974855,4,1,2,3,1.3110068242035235,1509.0,3,1136
37519999.999999985,938,030701021204,7,7,7.0,7,7,7,0,0.0,6566.0,1,1137
68519999.99999997,1713,030701070304,7,7,6.505545826036194,7,1,1,6,1.5523925219224168,11144.0,3,1138
8919999.999999996,223,031300021302,5,6,4.8475336322869955,5,1,6,5,0.7946461645888546,1081.0,3,1139
94119999.99999997,2353,030701070405,7,7,6.813854653633659,7,1,3,6,1.0353850700187943,16033.0,3,1140
14239999.999999994,356,031300030203,3,3,2.7808988764044944,3,1,1,2,0.6246574619983325,990.0,2,1141
15479999.999999994,387,030602030408,4,6,3.1963824289405687,4,1,6,5,1.347861676592276,1237.0,3,1142
51999999.99999998,1300,030601100303,4,4,3.999230769230769,4,3,3,1,0.027724340447590215,5199.0,2,1143
12279999.999999996,307,031300021303,4,4,3.501628664495114,4,1,1,3,1.1165751288926933,1075.0,2,1144
17959999.999999993,449,031300021105,6,6,6.0,6,6,6,0,0.0,2694.0,1,1145
52679999.99999998,1317,030602020502,6,6,5.715261958997722,6,1,1,5,1.1587124116956602,7527.0,2,1146
45039999.999999985,1126,030602030301,6,6,5.702486678507993,6,1,1,5,1.1828154678540628,6421.0,2,1147
44599999.999999985,1115,030701050102,4,7,3.5076233183856504,4,1,7,6,0.9378370314574087,3911.0,4,1148
27679999.99999999,692,030701070403,7,7,4.839595375722543,7,2,2,5,2.4768276041718904,3349.0,2,1149
31279999.99999999,782,031300030207,5,5,4.662404092071611,5,1,1,4,1.1119409312834745,3646.0,2,1150
27119999.99999999,678,031300030205,5,5,3.9572271386430677,5,1,1,4,1.545647417608065,2683.0,3,1151
23599999.999999993,590,030701040105,7,7,6.4711864406779664,7,1,1,6,1.7009519615231241,3818.0,2,1152
19159999.999999993,479,030602030409,2,6,2.258872651356994,2,1,6,5,1.005101591508068,1082.0,4,1153
34439999.999999985,861,031300021305,2,4,2.4006968641114983,2,1,1,3,0.9312983343435884,2067.0,3,1154
19919999.999999993,498,031300030202,5,5,4.477911646586345,5,1,1,4,1.3475077606026755,2230.0,2,1155
21719999.999999993,543,030701040202,7,7,6.613259668508287,7,1,1,6,1.4733885790747652,3591.0,2,1156
26199999.99999999,655,030701021004,7,7,6.981679389312977,7,4,4,3,0.2337224578108046,4573.0,2,1157
17799999.999999993,445,031300021108,6,6,6.0,6,6,6,0,0.0,2670.0,1,1158
18319999.999999993,458,031300030201,5,5,4.93886462882096,5,1,1,4,0.49071779171633934,2262.0,2,1159
19519999.999999993,488,031300030206,5,5,5.0,5,5,5,0,0.0,2440.0,1,1160
39759999.999999985,994,030701040201,7,7,5.347082494969819,7,1,5,6,2.5491657488926402,5315.0,4,1161
29319999.99999999,733,030701021201,7,7,7.0,7,7,7,0,0.0,5131.0,1,1162
23159999.999999993,579,030602030302,6,6,5.238341968911917,6,1,2,5,1.7890034509892345,3033.0,3,1163
37479999.999999985,937,030701021104,7,7,6.488794023479189,7,1,2,6,1.6734898055855163,6080.0,3,1164
475439999.9999998,11886,030602040101,4,6,4.125609961299007,4,1,1,5,0.6319940537000448,49037.0,5,1165
30759999.99999999,769,031501100202,2,5,2.4499349804941484,2,1,5,4,0.6059120271038595,1884.0,4,1166
20759999.999999993,519,031501090801,5,5,4.460500963391137,5,1,1,4,1.366359006972018,2315.0,2,1167
42599999.999999985,1065,030701021006,7,7,6.819718309859155,7,1,1,6,1.0242991033116413,7263.0,2,1168
84879999.99999997,2122,030602020604,6,6,5.9033930254476905,6,1,1,5,0.6882600999835708,12527.0,2,1169
46319999.999999985,1158,030701021105,7,7,6.991364421416235,7,2,2,5,0.20761338998568418,8096.0,2,1170
122439999.99999996,3061,030601100202,4,6,3.9196341065011433,4,1,6,5,0.46372143170221775,11998.0,4,1171
11239999.999999996,281,031300051404,5,5,3.505338078291815,5,1,1,4,1.935105533718597,985.0,2,1172
47479999.999999985,1187,031501100201,5,5,3.7278854254422913,5,1,1,4,1.6079800450006698,4425.0,3,1173
24879999.999999993,622,031300051402,3,5,3.2315112540192925,3,1,1,4,0.659657881003335,2010.0,3,1174
75079999.99999997,1877,030701040107,7,7,6.997336174746937,7,2,2,5,0.11537777212415969,13134.0,2,1175
41559999.999999985,1039,031300021206,5,5,4.853705486044273,5,1,1,4,0.7508501654853414,5043.0,2,1176
39479999.999999985,987,031300021106,2,6,2.8470111448834854,2,1,1,5,1.7010333240954714,2810.0,3,1177
16319999.999999994,408,031300051401,3,3,2.75,3,1,1,2,0.6614378277661477,1122.0,2,1178
52279999.99999998,1307,030601100302,4,4,3.9992348890589136,4,3,3,1,0.027650055087367738,5227.0,2,1179
15959999.999999994,399,030701021002,2,7,1.9573934837092732,2,1,7,6,0.645547094087143,781.0,3,1181
40239999.999999985,1006,030701021206,7,7,4.976143141153082,7,1,1,6,2.479624209044426,5006.0,3,1182
59839999.99999998,1496,030701070402,7,7,5.232620320855615,7,1,1,6,2.065609692390674,7828.0,3,1183
27559999.99999999,689,030602030304,6,6,4.095791001451379,6,1,2,5,2.288888346016163,2822.0,3,1184
90559999.99999997,2264,030601100301,3,4,3.08613074204947,3,1,1,3,0.29438540615800435,6987.0,3,1185
51279999.99999998,1282,030701040206,3,7,3.6497659906396254,3,1,2,6,2.197315219309403,4679.0,4,1186
27999999.99999999,700,031300051405,5,5,3.665714285714286,5,1,1,4,1.6560612233580632,2566.0,3,1187
73759999.99999997,1844,030602020505,6,6,5.9728850325379605,6,1,1,5,0.3672051413715905,11014.0,2,1188
34719999.999999985,868,030602030406,4,4,2.835253456221198,4,1,1,3,1.4620551015921874,2461.0,2,1189
45239999.999999985,1131,031300021208,5,6,4.682581786030062,5,1,2,5,1.0848392014494972,5296.0,4,1190
17199999.999999993,430,030602030303,2,6,2.883720930232558,2,1,1,5,2.0140125669405555,1240.0,3,1191
21319999.999999993,533,030701021005,7,7,7.0,7,7,7,0,0.0,3731.0,1,1192
19239999.999999993,481,031300021109,6,6,5.991683991683992,6,5,5,1,0.09081218157107229,2882.0,2,1194
27879999.99999999,697,030701021003,7,7,4.228120516499283,2,1,1,6,2.7279121666430357,2947.0,3,1195
63279999.99999998,1582,030601100304,3,4,2.8761061946902653,3,1,1,3,1.0087220182429097,4550.0,3,1196
23039999.999999993,576,031300051403,5,5,3.453125,5,1,1,4,1.573839064530318,1989.0,3,1197
33839999.999999985,846,030701021203,7,7,6.822695035460993,7,1,1,6,1.0160672894960556,5772.0,2,1198
24799999.999999993,620,030701020906,7,7,6.17741935483871,7,1,1,6,2.0636969140776893,3830.0,2,1199
