HUC12,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5
030502060401,0.0,4040000.0,11880000.0,0.0,0.0
030502070703,0.0,0.0,0.0,4160000.0,0.0
030502020205,0.0,0.0,40000.0,30080000.0,0.0
030502060404,0.0,0.0,8400000.0,15320000.0,0.0
030502060402,0.0,5360000.0,29800000.0,5400000.0,0.0
030502020201,0.0,0.0,800000.0,0.0,0.0
030502010708,0.0,0.0,0.0,2440000.0,0.0
030502020104,0.0,0.0,5480000.0,0.0,0.0
030502020202,2080000.0,12240000.0,27320000.0,120000.0,0.0
030502090207,0.0,0.0,0.0,600000.0,0.0
030502090204,0.0,0.0,0.0,18160000.0,0.0
030502010605,10680000.0,10120000.0,22080000.0,1000000.0,0.0
030502020105,0.0,0.0,5240000.0,0.0,0.0
030502010707,0.0,0.0,16720000.0,77800000.0,1480000.0
030502010604,0.0,4720000.0,7920000.0,0.0,0.0
030502090206,0.0,0.0,0.0,4440000.0,0.0
030502010402,0.0,0.0,0.0,52480000.0,0.0
030502090203,0.0,0.0,0.0,81000000.0,0.0
030502010603,0.0,0.0,40000.0,0.0,0.0
030502010703,0.0,0.0,0.0,320000.0,0.0
030502010706,0.0,0.0,6800000.0,1240000.0,0.0
030502010705,0.0,0.0,7440000.0,520000.0,0.0
030502010401,0.0,0.0,0.0,23320000.0,0.0
030502010305,0.0,0.0,0.0,200000.0,0.0
030502090205,0.0,0.0,1480000.0,52960000.0,0.0
030502010704,0.0,0.0,0.0,1160000.0,0.0
030502010702,0.0,0.0,0.0,1720000.0,0.0
030502010306,0.0,0.0,0.0,1840000.0,0.0
030502090201,0.0,0.0,0.0,2760000.0,0.0
030502090102,0.0,0.0,1120000.0,2120000.0,0.0
030502090101,0.0,0.0,1800000.0,94400000.0,0.0
030502090202,0.0,0.0,9920000.0,75480000.0,0.0
030501120304,0.0,0.0,0.0,40000.0,40000.0
030501120404,0.0,0.0,0.0,0.0,2000000.0
030502010701,0.0,0.0,0.0,7960000.0,0.0
030501120303,0.0,0.0,9280000.0,21440000.0,2360000.0
030402070210,0.0,0.0,0.0,400000.0,40000.0
030501120403,0.0,0.0,24320000.0,22280000.0,7160000.0
030402070209,0.0,0.0,0.0,40000.0,0.0
030402070208,0.0,0.0,57280000.0,40040000.0,3120000.0
030402080404,0.0,0.0,0.0,360000.0,0.0
030402080402,0.0,0.0,8160000.0,15040000.0,0.0
030402080403,0.0,0.0,0.0,200000.0,0.0
030402080401,0.0,0.0,0.0,5960000.0,0.0
030402061003,0.0,0.0,7520000.0,0.0,0.0
030402070207,0.0,0.0,1560000.0,0.0,0.0
030402080310,0.0,0.0,0.0,7440000.0,8040000.0
030402080314,0.0,0.0,0.0,0.0,40000.0
030402080307,0.0,0.0,0.0,0.0,600000.0
030402080306,0.0,0.0,0.0,560000.0,5440000.0
030402080312,0.0,0.0,0.0,360000.0,0.0
030402080301,0.0,0.0,0.0,1720000.0,3440000.0
030402080305,0.0,0.0,0.0,15920000.0,0.0
030402080309,0.0,0.0,0.0,120000.0,0.0
030402080304,0.0,0.0,0.0,9480000.0,0.0
030402080303,0.0,0.0,0.0,3280000.0,0.0
030402080302,0.0,0.0,0.0,40000.0,0.0
030402080205,0.0,0.0,0.0,280000.0,0.0
030300050804,0.0,0.0,0.0,1560000.0,0.0
