Unique,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
2923,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2924,574,22959999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2925,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2926,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2927,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2928,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2929,574,22959999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2930,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2931,576,23039999.99999999,0,3,3,1.3854166666666667,1.4956171501163733,798.0,2,0,3,0
2932,575,22999999.99999999,0,3,3,2.5043478260869567,1.114129904559789,1440.0,2,3,0,3
2933,576,23039999.99999999,3,3,0,3.0,0.0,1728.0,1,3,3,3
2934,572,22879999.99999999,0,3,3,2.9737762237762237,0.2792555142372184,1701.0,2,3,0,3
2935,74,2959999.9999999986,0,0,0,0.0,0.0,0.0,1,0,0,0
2936,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2937,574,22959999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2938,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2939,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2940,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2941,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2942,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2943,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2944,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2945,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2946,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2947,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2948,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2949,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2950,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2951,578,23119999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2952,572,22879999.99999999,0,3,3,1.0017482517482517,1.4148304475675086,573.0,2,0,3,0
2953,89,3559999.999999998,0,0,0,0.0,0.0,0.0,1,0,0,0
2954,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2955,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2956,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2957,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2958,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2959,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2960,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2961,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2962,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2963,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2964,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2965,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2966,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2967,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2968,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2969,570,22799999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2970,104,4159999.9999999977,0,0,0,0.0,0.0,0.0,1,0,0,0
2971,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2972,574,22959999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2973,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2974,574,22959999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2975,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2976,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2977,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2978,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2979,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2980,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2981,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2982,573,22919999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2983,578,23119999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2984,574,22959999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2985,572,22879999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2986,119,4759999.999999997,0,0,0,0.0,0.0,0.0,1,0,0,0
2987,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2988,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2989,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2990,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2991,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2992,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2993,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2994,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2995,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2996,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2997,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2998,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
2999,574,22959999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3000,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3001,571,22839999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3002,135,5399999.999999997,0,0,0,0.0,0.0,0.0,1,0,0,0
3003,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3004,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3005,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3006,573,22919999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3007,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3008,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3009,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3010,574,22959999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3011,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3012,574,22959999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3013,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3014,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3015,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3016,574,22959999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3017,571,22839999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3018,103,4119999.9999999977,5,5,0,5.0,0.0,515.0,1,5,5,5
3019,331,13239999.999999993,5,5,0,5.0,0.0,1655.0,1,5,5,5
3020,504,20159999.99999999,5,5,0,5.0,0.0,2520.0,1,5,5,5
3021,576,23039999.99999999,5,5,0,5.0,0.0,2880.0,1,5,5,5
3022,575,22999999.99999999,3,5,2,3.5582608695652174,0.7123729615130664,2046.0,3,3,5,3
3023,577,23079999.99999999,3,5,2,3.8145580589254764,0.6623807074247434,2201.0,3,4,5,4
3024,575,22999999.99999999,4,5,1,4.314782608695652,0.46442923891418875,2481.0,2,4,5,4
3025,574,22959999.99999999,4,5,1,4.928571428571429,0.25753937681885286,2829.0,2,5,4,5
3026,464,18559999.99999999,5,5,0,5.0,0.0,2320.0,1,5,5,5
3027,50,1999999.9999999988,4,4,0,4.0,0.0,200.0,1,4,4,4
3028,253,10119999.999999994,4,4,0,4.0,0.0,1012.0,1,4,4,4
3029,343,13719999.999999993,3,5,2,3.8425655976676385,0.4094315987257695,1318.0,3,4,5,4
3030,558,22319999.99999999,3,5,2,3.8530465949820787,0.9891434156651102,2150.0,2,3,5,3
3031,576,23039999.99999999,3,5,2,4.204861111111111,0.9787910528577198,2422.0,2,5,3,5
3032,575,22999999.99999999,3,5,2,4.52695652173913,0.8498922426970367,2603.0,2,5,3,5
3033,576,23039999.99999999,3,5,2,4.84375,0.5067898356320892,2790.0,3,5,4,5
3034,576,23039999.99999999,3,5,2,3.1840277777777777,0.5780911109520095,1834.0,2,3,5,3
3035,576,23039999.99999999,3,4,1,3.3697916666666665,0.4827481640882289,1941.0,2,3,4,3
3036,575,22999999.99999999,3,4,1,3.9356521739130437,0.245371521095746,2263.0,2,4,3,4
3037,576,23039999.99999999,4,5,1,4.196180555555555,0.39710671761816096,2417.0,2,4,5,4
3038,574,22959999.99999999,4,5,1,4.878048780487805,0.3272294601219217,2800.0,2,5,4,5
3039,461,18439999.99999999,4,5,1,4.89587852494577,0.30541806345853145,2257.0,2,5,4,5
3040,14,559999.9999999997,4,4,0,4.0,0.0,56.0,1,4,4,4
3041,304,12159999.999999993,3,4,1,3.9342105263157894,0.24791373265022099,1196.0,2,4,3,4
3042,560,22399999.99999999,4,4,0,4.0,0.0,2240.0,1,4,4,4
3043,576,23039999.99999999,4,4,0,4.0,0.0,2304.0,1,4,4,4
3044,574,22959999.99999999,3,4,1,3.5400696864111496,0.49839183403313536,2032.0,2,4,3,4
3045,576,23039999.99999999,3,3,0,3.0,0.0,1728.0,1,3,3,3
3046,575,22999999.99999999,3,3,0,3.0,0.0,1725.0,1,3,3,3
3047,577,23079999.99999999,3,3,0,3.0,0.0,1731.0,1,3,3,3
3048,574,22959999.99999999,3,4,1,3.1254355400696863,0.3312121153537619,1794.0,2,3,4,3
3049,576,23039999.99999999,0,3,3,2.8489583333333335,0.6559812611123549,1641.0,2,3,0,3
3050,575,22999999.99999999,0,3,3,2.9791304347826086,0.2493454569464033,1713.0,2,3,0,3
3051,577,23079999.99999999,3,4,1,3.0259965337954937,0.15912483786673307,1746.0,2,3,4,3
3052,576,23039999.99999999,3,4,1,3.5069444444444446,0.4999517723654524,2020.0,2,4,3,4
3053,575,22999999.99999999,3,5,2,4.135652173913043,0.43222202514102953,2378.0,3,4,3,4
3054,523,20919999.99999999,3,5,2,3.774378585086042,0.6049140277397405,1974.0,3,4,5,4
3055,61,2439999.9999999986,4,5,1,4.049180327868853,0.21624435997168437,247.0,2,4,5,4
3056,458,18319999.99999999,3,4,1,3.890829694323144,0.31185276980536514,1782.0,2,4,3,4
3057,576,23039999.99999999,3,4,1,3.2760416666666665,0.44703765493586284,1887.0,2,3,4,3
3058,575,22999999.99999999,3,4,1,3.1913043478260867,0.3933281001008235,1835.0,2,3,4,3
3059,577,23079999.99999999,3,4,1,3.2235701906412477,0.41663720488919886,1860.0,2,3,4,3
3060,576,23039999.99999999,3,4,1,3.1458333333333335,0.3529390488770295,1812.0,2,3,4,3
3061,576,23039999.99999999,0,3,3,1.7135416666666667,1.4847221816209328,987.0,2,3,0,3
3062,576,23039999.99999999,0,3,3,2.5677083333333335,1.0535648603339784,1479.0,2,3,0,3
3063,575,22999999.99999999,0,3,3,2.0295652173913044,1.4034103749542757,1167.0,2,3,0,3
3064,575,22999999.99999999,0,3,3,0.30782608695652175,0.9103413431557424,177.0,2,0,3,0
3065,574,22959999.99999999,0,3,3,1.0662020905923344,1.4359036784525412,612.0,2,0,3,0
3066,576,23039999.99999999,0,3,3,1.9791666666666667,1.4214075086179738,1140.0,2,3,0,3
3067,576,23039999.99999999,3,3,0,3.0,0.0,1728.0,1,3,3,3
3068,576,23039999.99999999,3,4,1,3.0833333333333335,0.27638539919628335,1776.0,2,3,4,3
3069,537,21479999.99999999,3,4,1,3.202979515828678,0.4022173939334718,1720.0,2,3,4,3
3070,57,2279999.9999999986,4,5,1,4.947368421052632,0.223296878269437,282.0,2,5,4,5
3071,501,20039999.99999999,3,5,2,4.301397205588822,0.5606686590328833,2155.0,3,4,3,4
3072,576,23039999.99999999,3,4,1,3.1006944444444446,0.30092370013421715,1786.0,2,3,4,3
3073,575,22999999.99999999,3,3,0,3.0,0.0,1725.0,1,3,3,3
3074,575,22999999.99999999,3,3,0,3.0,0.0,1725.0,1,3,3,3
3075,576,23039999.99999999,0,3,3,1.3072916666666667,1.4875696616508045,753.0,2,0,3,0
3076,576,23039999.99999999,0,3,3,0.53125,1.1452176376130434,306.0,2,0,3,0
3077,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3078,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3079,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3080,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3081,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3082,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3083,576,23039999.99999999,0,3,3,0.052083333333333336,0.39183839320425057,30.0,2,0,3,0
3084,574,22959999.99999999,0,3,3,1.7770034843205575,1.4742011632318945,1020.0,2,3,0,3
3085,575,22999999.99999999,3,3,0,3.0,0.0,1725.0,1,3,3,3
3086,555,22199999.99999999,3,4,1,3.126126126126126,0.3319914553637534,1735.0,2,3,4,3
3087,577,23079999.99999999,3,5,2,4.5944540727902945,0.8041295637787689,2651.0,2,5,3,5
3088,576,23039999.99999999,3,3,0,3.0,0.0,1728.0,1,3,3,3
3089,575,22999999.99999999,3,3,0,3.0,0.0,1725.0,1,3,3,3
3090,577,23079999.99999999,3,3,0,3.0,0.0,1731.0,1,3,3,3
3091,575,22999999.99999999,0,3,3,0.20869565217391303,0.7632385480866675,120.0,2,0,3,0
3092,577,23079999.99999999,0,4,4,0.01386481802426343,0.2350894274913438,8.0,2,0,4,0
3093,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3094,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3095,574,22959999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3096,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3097,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3098,576,23039999.99999999,0,4,4,0.006944444444444444,0.16652192789280276,4.0,2,0,4,0
3099,576,23039999.99999999,0,4,4,0.013888888888888888,0.23529269925135302,8.0,2,0,4,0
3100,576,23039999.99999999,0,3,3,1.34375,1.4918397827850014,774.0,2,0,3,0
3101,576,23039999.99999999,3,3,0,3.0,0.0,1728.0,1,3,3,3
3102,5,199999.99999999988,4,4,0,4.0,0.0,20.0,1,4,4,4
3103,574,22959999.99999999,3,5,2,4.127177700348432,0.9160930790035441,2369.0,3,5,4,4
3104,577,23079999.99999999,3,3,0,3.0,0.0,1731.0,1,3,3,3
3105,576,23039999.99999999,0,3,3,2.7239583333333335,0.867136666428014,1569.0,2,3,0,3
3106,576,23039999.99999999,0,3,3,1.125,1.4523687548277813,648.0,2,0,3,0
3107,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3108,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3109,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3110,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3111,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3112,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3113,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3114,576,23039999.99999999,0,3,3,0.03125,0.3045873232752801,18.0,2,0,3,0
3115,574,22959999.99999999,0,3,3,0.12020905923344948,0.5883680478905677,69.0,2,0,3,0
3116,575,22999999.99999999,0,3,3,1.462608695652174,1.4726173604705222,841.0,3,0,2,2
3117,577,23079999.99999999,3,4,1,3.902946273830156,0.29603091123461156,2252.0,2,4,3,4
3118,575,22999999.99999999,4,4,0,4.0,0.0,2300.0,1,4,4,4
3119,576,23039999.99999999,3,4,1,3.4722222222222223,0.4992277987669843,2000.0,2,3,4,3
3120,576,23039999.99999999,0,3,3,2.984375,0.2159417962669571,1719.0,2,3,0,3
3121,576,23039999.99999999,0,3,3,0.7864583333333334,1.319415889676396,453.0,2,0,3,0
3122,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3123,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3124,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3125,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3126,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3127,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3128,576,23039999.99999999,0,3,3,0.22916666666666666,0.7968579791210532,132.0,2,0,3,0
3129,576,23039999.99999999,0,3,3,0.2760416666666667,0.867136666428014,159.0,2,0,3,0
3130,577,23079999.99999999,0,3,3,0.9774696707105719,1.4060448268005832,564.0,2,0,3,0
3131,575,22999999.99999999,0,3,3,2.9791304347826086,0.2493454569464033,1713.0,2,3,0,3
3132,45,1799999.999999999,5,5,0,5.0,0.0,225.0,1,5,5,5
3133,578,23119999.99999999,3,5,2,3.6453287197231834,0.6088908566683744,2107.0,3,4,5,4
3134,575,22999999.99999999,3,4,1,3.7182608695652175,0.44984685484799714,2138.0,2,4,3,4
3135,576,23039999.99999999,3,4,1,3.2604166666666665,0.43886196735293537,1878.0,2,3,4,3
3136,575,22999999.99999999,0,3,3,2.64,0.9748846085563152,1518.0,2,3,0,3
3137,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3138,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3139,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3140,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3141,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3142,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3143,574,22959999.99999999,0,3,3,0.11498257839721254,0.5759572396079127,66.0,2,0,3,0
3144,575,22999999.99999999,0,3,3,1.9773913043478262,1.4220047617828433,1137.0,2,3,0,3
3145,575,22999999.99999999,3,3,0,3.0,0.0,1725.0,1,3,3,3
3146,576,23039999.99999999,0,4,4,3.2152777777777777,0.45891167215435513,1852.0,3,3,0,3
3147,34,1359999.9999999993,4,5,1,4.911764705882353,0.2836367870880229,167.0,2,5,4,5
3148,575,22999999.99999999,4,5,1,4.989565217391305,0.10161642544689344,2869.0,2,5,4,5
3149,576,23039999.99999999,0,3,3,2.84375,0.6665852814906732,1638.0,2,3,0,3
3150,576,23039999.99999999,0,3,3,2.0625,1.3905372163304368,1188.0,2,3,0,3
3151,576,23039999.99999999,0,3,3,0.20833333333333334,0.7626252174051302,120.0,2,0,3,0
3152,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3153,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3154,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3155,575,22999999.99999999,0,3,3,0.48,1.0998181667894016,276.0,2,0,3,0
3156,577,23079999.99999999,0,3,3,2.464471403812825,1.1488232724084755,1422.0,2,3,0,3
3157,575,22999999.99999999,3,3,0,3.0,0.0,1725.0,1,3,3,3
3158,287,11479999.999999994,4,5,1,4.522648083623693,0.4994868009348941,1298.0,2,5,4,5
3159,576,23039999.99999999,3,5,2,4.375,0.5936586186989586,2520.0,3,4,3,4
3160,576,23039999.99999999,3,4,1,3.185763888888889,0.3889160146789601,1835.0,2,3,4,3
3161,576,23039999.99999999,0,3,3,2.8958333333333335,0.5492260969360029,1668.0,2,3,0,3
3162,575,22999999.99999999,0,3,3,0.24521739130434783,0.8219006052528091,141.0,2,0,3,0
3163,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3164,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3165,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3166,576,23039999.99999999,0,3,3,0.3854166666666667,1.0038446060300148,222.0,2,0,3,0
3167,575,22999999.99999999,0,3,3,2.3530434782608696,1.2338220391112316,1353.0,2,3,0,3
3168,576,23039999.99999999,3,3,0,3.0,0.0,1728.0,1,3,3,3
3170,531,21239999.99999999,4,5,1,4.531073446327683,0.49903350682426173,2406.0,2,5,4,5
3171,576,23039999.99999999,3,4,1,3.6927083333333335,0.46137132362543826,2127.0,2,4,3,4
3172,575,22999999.99999999,3,3,0,3.0,0.0,1725.0,1,3,3,3
3173,577,23079999.99999999,3,3,0,3.0,0.0,1731.0,1,3,3,3
3174,576,23039999.99999999,0,3,3,2.875,0.5994789404140899,1656.0,2,3,0,3
3175,576,23039999.99999999,0,3,3,0.5208333333333334,1.1363241786078868,300.0,2,0,3,0
3176,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3177,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3178,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3179,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3180,576,23039999.99999999,0,3,3,2.265625,1.2898908323478386,1305.0,2,3,0,3
3181,8,319999.9999999998,5,5,0,5.0,0.0,40.0,1,5,5,5
3182,569,22759999.99999999,3,5,2,3.757469244288225,0.7552170694502737,2138.0,3,3,5,4
3183,577,23079999.99999999,3,4,1,3.3102253032928943,0.4625857374473694,1910.0,2,3,4,3
3184,575,22999999.99999999,3,3,0,3.0,0.0,1725.0,1,3,3,3
3185,576,23039999.99999999,3,3,0,3.0,0.0,1728.0,1,3,3,3
3186,576,23039999.99999999,0,3,3,2.640625,0.9741532781728962,1521.0,2,3,0,3
3187,577,23079999.99999999,0,3,3,0.2703639514731369,0.8590664631815411,156.0,2,0,3,0
3188,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3189,577,23079999.99999999,0,4,4,0.02772963604852686,0.3318879501860887,16.0,2,0,4,0
3190,574,22959999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3191,577,23079999.99999999,0,3,3,0.6395147313691508,1.2286436027055587,369.0,2,0,3,0
3192,575,22999999.99999999,0,3,3,2.728695652173913,0.8604109450308743,1569.0,2,3,0,3
3193,184,7359999.999999996,4,5,1,4.059782608695652,0.23708363164333612,747.0,2,4,5,4
3194,576,23039999.99999999,3,5,2,3.7065972222222223,0.5058939601153319,2135.0,3,4,5,4
3195,577,23079999.99999999,3,4,1,3.2807625649913343,0.4493717248457247,1893.0,2,3,4,3
3196,575,22999999.99999999,3,3,0,3.0,0.0,1725.0,1,3,3,3
3197,575,22999999.99999999,3,3,0,3.0,0.0,1725.0,1,3,3,3
3198,576,23039999.99999999,3,3,0,3.0,0.0,1728.0,1,3,3,3
3199,575,22999999.99999999,0,4,4,1.7165217391304348,1.4913040943085092,987.0,3,3,4,3
3200,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3201,575,22999999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3202,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3203,576,23039999.99999999,0,3,3,0.005208333333333333,0.12489144591960206,3.0,2,0,3,0
3204,172,6879999.999999996,4,5,1,4.017441860465116,0.13091081685114264,691.0,2,4,5,4
3205,560,22399999.99999999,4,5,1,4.073214285714286,0.26048791542340516,2281.0,2,4,5,4
3206,576,23039999.99999999,3,3,0,3.0,0.0,1728.0,1,3,3,3
3207,575,22999999.99999999,0,4,4,2.9982608695652173,0.24671145219207505,1724.0,3,3,0,3
3208,576,23039999.99999999,0,3,3,0.15104166666666666,0.6559812611123549,87.0,2,0,3,0
3209,576,23039999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3210,577,23079999.99999999,0,0,0,0.0,0.0,0.0,1,0,0,0
3211,576,23039999.99999999,0,3,3,0.10416666666666667,0.5492260969360029,60.0,2,0,3,0
3212,575,22999999.99999999,0,3,3,0.23478260869565218,0.8057449675555044,135.0,2,0,3,0
3213,394,15759999.99999999,4,5,1,4.01015228426396,0.10024577491437128,1580.0,2,4,5,4
3214,577,23079999.99999999,3,4,1,3.4922010398613517,0.49993917252077436,2015.0,2,3,4,3
3215,575,22999999.99999999,3,4,1,3.0017391304347827,0.04166660365465173,1726.0,2,3,4,3
3216,578,23119999.99999999,3,3,0,3.0,0.0,1734.0,1,3,3,3
3217,575,22999999.99999999,0,3,3,2.942608695652174,0.4109503026264045,1692.0,2,3,0,3
3218,577,23079999.99999999,0,3,3,2.5060658578856154,1.1125787565816996,1446.0,2,3,0,3
3219,574,22959999.99999999,0,3,3,0.5749128919860628,1.1807683272286777,330.0,2,0,3,0
3220,577,23079999.99999999,0,4,4,0.006932409012131715,0.16637781629116116,4.0,2,0,4,0
3221,575,22999999.99999999,0,3,3,0.16695652173913045,0.687746381354466,96.0,2,0,3,0
3222,1,39999.99999999998,5,5,0,5.0,0.0,5.0,1,5,5,5
3223,187,7479999.999999996,4,5,1,4.754010695187166,0.4306722265604485,889.0,2,5,4,5
3224,537,21479999.99999999,3,5,2,3.983240223463687,0.19704125238601317,2139.0,3,4,5,4
3225,574,22959999.99999999,3,4,1,3.3902439024390243,0.48780487804878114,1946.0,2,3,4,3
3226,577,23079999.99999999,3,4,1,3.0051993067590987,0.07191852312390455,1734.0,2,3,4,3
3227,576,23039999.99999999,3,3,0,3.0,0.0,1728.0,1,3,3,3
3228,575,22999999.99999999,0,3,3,0.3652173913043478,0.980952817928513,210.0,2,0,3,0
3229,576,23039999.99999999,0,3,3,0.390625,1.0095974986968816,225.0,2,0,3,0
3230,293,11719999.999999994,5,5,0,5.0,0.0,1465.0,1,5,5,5
3231,576,23039999.99999999,4,5,1,4.586805555555555,0.49240714406341834,2642.0,2,5,4,5
3232,577,23079999.99999999,4,4,0,4.0,0.0,2308.0,1,4,4,4
3233,575,22999999.99999999,3,3,0,3.0,0.0,1725.0,1,3,3,3
3234,575,22999999.99999999,3,3,0,3.0,0.0,1725.0,1,3,3,3
3235,577,23079999.99999999,3,3,0,3.0,0.0,1731.0,1,3,3,3
3236,576,23039999.99999999,0,3,3,2.859375,0.6341132464907195,1647.0,2,3,0,3
3237,576,23039999.99999999,0,4,4,0.043402777777777776,0.3950978486302905,25.0,3,0,3,0
3238,64,2559999.9999999986,5,5,0,5.0,0.0,320.0,1,5,5,5
3239,336,13439999.999999993,5,5,0,5.0,0.0,1680.0,1,5,5,5
3240,567,22679999.99999999,4,5,1,4.915343915343915,0.2783692367823444,2787.0,2,5,4,5
3241,576,23039999.99999999,4,5,1,4.234375,0.4236075534914362,2439.0,2,4,5,4
3242,577,23079999.99999999,4,4,0,4.0,0.0,2308.0,1,4,4,4
3243,574,22959999.99999999,3,4,1,3.5470383275261326,0.49778247834123596,2036.0,2,4,3,4
3244,577,23079999.99999999,3,3,0,3.0,0.0,1731.0,1,3,3,3
3245,576,23039999.99999999,3,3,0,3.0,0.0,1728.0,1,3,3,3
