HUC12,VALUE_0,VALUE_1,VALUE_25,VALUE_50,VALUE_100,VALUE_200,VALUE_300,VALUE_400,VALUE_500,VALUE_600,VALUE_700,VALUE_800,VALUE_900,VALUE_950,VALUE_975,VALUE_1000,UrbArea,PixelArea60m,PercentUrb
031101020905,363157200.0,2822400.0,457200.0,658800.0,676800.0,828000.0,662400.0,468000.0,457200.0,345600.0,252000.0,205200.0,237600.0,212400.0,147600.0,2170800.0,6992820.0,373759200.0,0.0187094257479147
031102050703,36367200.0,4176000.0,349200.0,604800.0,651600.0,784800.0,579600.0,504000.0,464400.0,432000.0,514800.0,547200.0,824400.0,759600.0,586800.0,16858800.0,24996600.0,65005200.0,0.3845323143379299
031300110706,256402800.0,284400.0,3600.0,7200.0,10800.0,10800.0,25200.0,7200.0,7200.0,3600.0,7200.0,0.0,3600.0,7200.0,7200.0,108000.0,434430.0,256896000.0,0.0016910734304932736
031101020904,103316400.0,1760400.0,262800.0,381600.0,345600.0,406800.0,306000.0,262800.0,298800.0,183600.0,93600.0,100800.0,104400.0,97200.0,64800.0,1526400.0,4280490.0,109512000.0,0.03908694937541091
031102050702,31032000.0,8211600.0,748800.0,1296000.0,1123200.0,1454400.0,1072800.0,882000.0,864000.0,817200.0,896400.0,1051200.0,1486800.0,1213200.0,910800.0,25308000.0,40450410.0,78368400.0,0.5161571500757959
031101020804,43556400.0,626400.0,316800.0,540000.0,489600.0,586800.0,417600.0,295200.0,298800.0,201600.0,158400.0,133200.0,165600.0,140400.0,90000.0,1609200.0,3538170.0,49626000.0,0.07129669931084512
031101010201,124729200.0,3675600.0,1170000.0,1926000.0,1389600.0,1393200.0,932400.0,878400.0,676800.0,669600.0,752400.0,734400.0,1051200.0,813600.0,572400.0,13230000.0,22211280.0,154594800.0,0.14367417274060965
031300110703,65185200.0,6930000.0,824400.0,1216800.0,1116000.0,1137600.0,918000.0,810000.0,777600.0,514800.0,327600.0,298800.0,392400.0,302400.0,230400.0,3978000.0,13959090.0,84960000.0,0.16430190677966103
031300110705,113904000.0,1400400.0,43200.0,79200.0,75600.0,54000.0,68400.0,28800.0,39600.0,14400.0,0.0,0.0,0.0,7200.0,3600.0,93600.0,1588230.0,115812000.0,0.013713863848305875
031300110804,460929600.0,16491600.0,284400.0,597600.0,626400.0,802800.0,640800.0,558000.0,608400.0,352800.0,198000.0,126000.0,122400.0,111600.0,97200.0,3146400.0,21379860.0,485694000.0,0.04401919727235667
031300130504,153266400.0,5292000.0,216000.0,223200.0,194400.0,298800.0,194400.0,118800.0,187200.0,79200.0,10800.0,3600.0,18000.0,14400.0,21600.0,273600.0,5969700.0,160412400.0,0.03721470410018178
031101020902,124473600.0,10044000.0,694800.0,1357200.0,1069200.0,1342800.0,986400.0,892800.0,644400.0,745200.0,622800.0,547200.0,853200.0,788400.0,475200.0,17492400.0,32273370.0,163029600.0,0.1979601863710639
031102050701,51174000.0,27050400.0,1710000.0,2862000.0,2055600.0,2707200.0,1972800.0,1828800.0,1796400.0,1609200.0,1663200.0,1825200.0,2527200.0,2304000.0,1602000.0,68637600.0,108457560.0,173325600.0,0.6257446101441448
031101020805,64094400.0,10569600.0,446400.0,788400.0,766800.0,1123200.0,864000.0,770400.0,702000.0,540000.0,385200.0,219600.0,295200.0,194400.0,183600.0,6145200.0,19383750.0,88088400.0,0.22004883730434427
031300110702,60181200.0,302400.0,115200.0,194400.0,176400.0,262800.0,183600.0,151200.0,154800.0,108000.0,82800.0,93600.0,90000.0,79200.0,61200.0,896400.0,1888110.0,63133200.0,0.02990676854650168
031101020901,114904800.0,8290800.0,388800.0,640800.0,658800.0,867600.0,709200.0,529200.0,554400.0,446400.0,367200.0,284400.0,338400.0,266400.0,154800.0,4734000.0,15468570.0,134136000.0,0.11532004830917875
031101020506,130237200.0,367200.0,54000.0,147600.0,147600.0,190800.0,100800.0,97200.0,104400.0,61200.0,75600.0,54000.0,68400.0,57600.0,36000.0,468000.0,1302390.0,132267600.0,0.009846629106447837
031300130305,220687200.0,4212000.0,61200.0,136800.0,216000.0,255600.0,180000.0,219600.0,252000.0,140400.0,90000.0,25200.0,43200.0,32400.0,28800.0,817200.0,5643270.0,227397600.0,0.024816752683405628
031102050604,111142800.0,4212000.0,910800.0,1177200.0,709200.0,846000.0,604800.0,565200.0,450000.0,507600.0,486000.0,608400.0,813600.0,756000.0,504000.0,24598800.0,32838390.0,148892400.0,0.22055114968930584
031401010704,353779200.0,13874400.0,648000.0,1105200.0,1065600.0,1180800.0,828000.0,763200.0,759600.0,554400.0,230400.0,237600.0,208800.0,176400.0,100800.0,2192400.0,18552240.0,377704800.0,0.04911835909948722
031300130402,47023200.0,1778400.0,169200.0,288000.0,349200.0,370800.0,273600.0,234000.0,259200.0,122400.0,57600.0,72000.0,64800.0,64800.0,39600.0,1504800.0,4046040.0,52671600.0,0.07681634884833573
031300130503,292849200.0,2102400.0,61200.0,90000.0,68400.0,133200.0,122400.0,115200.0,97200.0,97200.0,43200.0,28800.0,43200.0,28800.0,14400.0,486000.0,2951190.0,296380800.0,0.009957426391993004
031300130502,74203200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74203200.0,0.0
031101020802,71730000.0,2228400.0,230400.0,504000.0,435600.0,518400.0,486000.0,331200.0,324000.0,298800.0,198000.0,108000.0,172800.0,176400.0,133200.0,1825200.0,5529330.0,79700400.0,0.06937643976692714
031101020803,117871200.0,644400.0,176400.0,280800.0,277200.0,252000.0,158400.0,162000.0,147600.0,104400.0,64800.0,36000.0,61200.0,36000.0,46800.0,583200.0,1782000.0,120902400.0,0.0147391615054788
031102050603,101664000.0,13478400.0,2055600.0,2509200.0,1058400.0,1425600.0,961200.0,932400.0,846000.0,806400.0,874800.0,1080000.0,1533600.0,1436400.0,972000.0,41706000.0,62489250.0,173340000.0,0.3605010384215992
031300110701,96692400.0,1987200.0,590400.0,982800.0,795600.0,982800.0,644400.0,547200.0,453600.0,280800.0,248400.0,241200.0,385200.0,320400.0,154800.0,5158800.0,9462330.0,110466000.0,0.08565830210200423
031300130403,340920000.0,10267200.0,561600.0,1044000.0,957600.0,1173600.0,824400.0,770400.0,745200.0,590400.0,399600.0,399600.0,457200.0,428400.0,360000.0,5346000.0,19061100.0,365245200.0,0.05218713346540899
031300130304,107344800.0,61200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61200.0,107406000.0,0.0005698005698005698
031101020605,94215600.0,5155200.0,525600.0,752400.0,734400.0,907200.0,806400.0,608400.0,550800.0,504000.0,450000.0,421200.0,504000.0,601200.0,352800.0,9658800.0,18203400.0,116748000.0,0.1559204440333025
031300110803,178740000.0,2966400.0,136800.0,277200.0,180000.0,316800.0,234000.0,295200.0,212400.0,57600.0,28800.0,14400.0,21600.0,14400.0,25200.0,795600.0,4279050.0,184316400.0,0.023215785464559855
031102050602,57722400.0,3553200.0,309600.0,633600.0,698400.0,766800.0,608400.0,576000.0,457200.0,381600.0,360000.0,435600.0,601200.0,457200.0,349200.0,10753200.0,17355870.0,78663600.0,0.220634067090751
031101020505,198331200.0,230400.0,273600.0,489600.0,518400.0,543600.0,352800.0,334800.0,266400.0,252000.0,302400.0,295200.0,381600.0,360000.0,241200.0,3697200.0,6012090.0,206870400.0,0.029062108450508144
031401010702,78314400.0,1191600.0,381600.0,673200.0,615600.0,792000.0,536400.0,342000.0,298800.0,298800.0,331200.0,295200.0,399600.0,388800.0,266400.0,4680000.0,8217900.0,89805600.0,0.09150765653812235
031200031203,80449200.0,716400.0,140400.0,158400.0,151200.0,226800.0,133200.0,90000.0,75600.0,28800.0,18000.0,3600.0,7200.0,7200.0,14400.0,370800.0,1332990.0,82591200.0,0.016139612936971495
031300130501,67640400.0,46800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46800.0,67687200.0,0.0006914158068290607
031300130401,77832000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77832000.0,0.0
031300110802,98773200.0,428400.0,14400.0,39600.0,21600.0,39600.0,39600.0,14400.0,10800.0,7200.0,0.0,0.0,7200.0,3600.0,3600.0,262800.0,744390.0,99666000.0,0.007468845945457829
031200031204,112428000.0,3178800.0,774000.0,1303200.0,1141200.0,1422000.0,1036800.0,896400.0,885600.0,806400.0,709200.0,666000.0,741600.0,651600.0,324000.0,7466400.0,15356070.0,134431200.0,0.11422995554603396
031101020503,117172800.0,9223200.0,705600.0,1238400.0,1393200.0,1522800.0,1141200.0,892800.0,896400.0,781200.0,712800.0,781200.0,1011600.0,885600.0,522000.0,16200000.0,30947670.0,155080800.0,0.19955835925530432
031102060701,30841200.0,5616000.0,1882800.0,2973600.0,979200.0,1292400.0,860400.0,781200.0,637200.0,626400.0,730800.0,860400.0,1191600.0,900000.0,673200.0,22420800.0,33637680.0,73267200.0,0.45910966981132073
031300130303,83862000.0,198000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198000.0,84060000.0,0.002355460385438972
031102050601,88873200.0,4550400.0,1670400.0,2491200.0,1911600.0,2127600.0,1544400.0,1335600.0,1242000.0,1072800.0,1152000.0,1288800.0,1702800.0,1468800.0,1029600.0,28350000.0,41714820.0,141811200.0,0.29415744313566206
031300130302,52203600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52203600.0,0.0
031401010703,147877200.0,5230800.0,1040400.0,2041200.0,1821600.0,2160000.0,1411200.0,1238400.0,1083600.0,903600.0,856800.0,921600.0,1130400.0,1044000.0,579600.0,13582800.0,25469820.0,182923200.0,0.139237778477525
031102060703,42688800.0,216000.0,104400.0,212400.0,208800.0,230400.0,158400.0,172800.0,64800.0,82800.0,104400.0,129600.0,176400.0,93600.0,75600.0,1026000.0,2019060.0,45745200.0,0.04413708979302747
031300130203,71308800.0,28800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28800.0,71337600.0,0.0004037141703673799
031300120606,79376400.0,9630000.0,734400.0,1274400.0,1238400.0,1580400.0,1166400.0,1011600.0,921600.0,756000.0,507600.0,475200.0,658800.0,666000.0,446400.0,9507600.0,23724900.0,109951200.0,0.21577663545281908
030801021101,38995200.0,6519600.0,583200.0,961200.0,972000.0,1173600.0,856800.0,687600.0,651600.0,612000.0,489600.0,496800.0,687600.0,493200.0,392400.0,11700000.0,22049370.0,66272400.0,0.33270818621326526
031200031202,110509200.0,219600.0,28800.0,64800.0,36000.0,90000.0,57600.0,46800.0,61200.0,32400.0,50400.0,25200.0,18000.0,10800.0,3600.0,165600.0,582210.0,111420000.0,0.005225363489499192
031102050504,77954400.0,5612400.0,3942000.0,5454000.0,3690000.0,2710800.0,1962000.0,1573200.0,1425600.0,1540800.0,1386000.0,1789200.0,2239200.0,2088000.0,1519200.0,33814800.0,51446430.0,148701600.0,0.3459709243209219
031102050503,48967200.0,460800.0,770400.0,990000.0,428400.0,500400.0,320400.0,259200.0,248400.0,241200.0,241200.0,309600.0,374400.0,316800.0,180000.0,4503600.0,6874740.0,59112000.0,0.11630024360535932
031101020703,88639200.0,669600.0,86400.0,205200.0,187200.0,241200.0,205200.0,194400.0,144000.0,104400.0,64800.0,25200.0,57600.0,32400.0,18000.0,871200.0,2059830.0,91746000.0,0.022451442024720422
031101020504,101109600.0,2138400.0,360000.0,774000.0,684000.0,820800.0,601200.0,486000.0,435600.0,396000.0,284400.0,338400.0,442800.0,410400.0,248400.0,5562000.0,10311210.0,115092000.0,0.08959102283390678
031300110605,74808000.0,504000.0,25200.0,25200.0,36000.0,25200.0,14400.0,28800.0,25200.0,14400.0,0.0,0.0,0.0,0.0,0.0,64800.0,616410.0,75571200.0,0.008156678734756097
031101020801,165218400.0,306000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306000.0,165524400.0,0.0018486700450205528
031102050501,68554800.0,633600.0,136800.0,180000.0,208800.0,244800.0,144000.0,129600.0,108000.0,90000.0,54000.0,43200.0,54000.0,32400.0,32400.0,439200.0,1541430.0,71085600.0,0.021684138559708296
031102060302,60998400.0,4150800.0,1998000.0,3452400.0,2131200.0,2484000.0,1814400.0,1494000.0,1339200.0,1076400.0,1144800.0,1220400.0,1825200.0,1548000.0,885600.0,19782000.0,33077070.0,107344800.0,0.3081385404789054
031300110801,117093600.0,1746000.0,122400.0,212400.0,154800.0,320400.0,241200.0,162000.0,183600.0,57600.0,28800.0,28800.0,28800.0,32400.0,32400.0,1407600.0,3641850.0,121852800.0,0.029887290238714254
031102060505,25750800.0,5072400.0,993600.0,2282400.0,2516400.0,2527200.0,1566000.0,1357200.0,1314000.0,1854000.0,1598400.0,1764000.0,2293200.0,1933200.0,1292400.0,38354400.0,54795510.0,92469600.0,0.5925786420618235
031102060504,47210400.0,14655600.0,892800.0,1418400.0,1440000.0,1911600.0,1278000.0,1224000.0,1292400.0,1735200.0,1555200.0,1666800.0,2095200.0,1710000.0,1296000.0,42375600.0,67406940.0,123757200.0,0.544670855513861
031200031201,57106800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57106800.0,0.0
031101020501,183002400.0,2538000.0,925200.0,1461600.0,1098000.0,1148400.0,788400.0,709200.0,619200.0,622800.0,597600.0,655200.0,882000.0,842400.0,522000.0,12582000.0,19804680.0,208994400.0,0.09476177352120439
031200030903,90147600.0,273600.0,3600.0,3600.0,3600.0,0.0,3600.0,7200.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,283590.0,90450000.0,0.0031353233830845773
031300130202,92322000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92322000.0,0.0
031300130301,61740000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61740000.0,0.0
031200010903,113220000.0,8103600.0,478800.0,648000.0,583200.0,939600.0,676800.0,568800.0,543600.0,759600.0,482400.0,345600.0,316800.0,252000.0,126000.0,10494000.0,21307860.0,138538800.0,0.15380427721331497
031101020403,44197200.0,1962000.0,540000.0,957600.0,579600.0,669600.0,489600.0,396000.0,363600.0,338400.0,320400.0,378000.0,529200.0,406800.0,288000.0,8049600.0,12625200.0,60465600.0,0.20879971421767088
031300110604,133088400.0,453600.0,3600.0,10800.0,14400.0,7200.0,10800.0,14400.0,14400.0,3600.0,0.0,0.0,0.0,0.0,3600.0,68400.0,547380.0,133693200.0,0.004094299485688128
031102050502,84855600.0,3060000.0,604800.0,892800.0,691200.0,781200.0,640800.0,439200.0,464400.0,378000.0,428400.0,442800.0,615600.0,543600.0,363600.0,6955200.0,13206330.0,102157200.0,0.12927458857525462
031200031101,81273600.0,1526400.0,410400.0,439200.0,522000.0,601200.0,316800.0,356400.0,252000.0,324000.0,169200.0,176400.0,226800.0,180000.0,115200.0,2628000.0,5664060.0,89517600.0,0.06327314405211935
031300130201,45367200.0,273600.0,0.0,0.0,0.0,3600.0,0.0,3600.0,3600.0,10800.0,0.0,0.0,0.0,0.0,0.0,100800.0,384840.0,45763200.0,0.008409376966645688
031200031102,81802800.0,2764800.0,464400.0,871200.0,777600.0,1015200.0,885600.0,669600.0,594000.0,460800.0,356400.0,270000.0,266400.0,226800.0,216000.0,6130800.0,11469870.0,97772400.0,0.11731194079310726
031300120605,57877200.0,2955600.0,403200.0,828000.0,939600.0,615600.0,475200.0,478800.0,511200.0,338400.0,252000.0,248400.0,302400.0,216000.0,198000.0,3978000.0,9040410.0,70617600.0,0.12801921900489396
031101020701,76741200.0,1803600.0,280800.0,561600.0,514800.0,766800.0,540000.0,406800.0,403200.0,226800.0,133200.0,79200.0,75600.0,111600.0,61200.0,1605600.0,4701870.0,84312000.0,0.05576750640478224
031102060506,23241600.0,5994000.0,673200.0,1404000.0,1548000.0,1958400.0,1393200.0,1112400.0,1137600.0,1540800.0,1404000.0,1270800.0,1821600.0,1555200.0,1036800.0,38440800.0,53551710.0,85532400.0,0.626098531082958
031102060704,60264000.0,15987600.0,2304000.0,3812400.0,3456000.0,3470400.0,1926000.0,1720800.0,1868400.0,1634400.0,1738800.0,1821600.0,2412000.0,1846800.0,1371600.0,43027200.0,71420670.0,148662000.0,0.48042317471848894
030801030601,70938000.0,10490400.0,684000.0,1404000.0,1274400.0,1814400.0,1393200.0,1144800.0,972000.0,2098800.0,1389600.0,1404000.0,1803600.0,1389600.0,1278000.0,13294800.0,33269310.0,112773600.0,0.2950097363212667
031101020602,104277600.0,212400.0,126000.0,241200.0,252000.0,309600.0,208800.0,144000.0,151200.0,104400.0,79200.0,90000.0,122400.0,64800.0,25200.0,608400.0,1505340.0,107017200.0,0.01406633700003364
031101020604,186602400.0,990000.0,399600.0,738000.0,615600.0,720000.0,547200.0,432000.0,338400.0,273600.0,169200.0,162000.0,216000.0,194400.0,93600.0,2001600.0,4632750.0,194493600.0,0.023819549846370268
031101020603,129204000.0,136800.0,147600.0,277200.0,226800.0,237600.0,187200.0,118800.0,86400.0,68400.0,50400.0,25200.0,75600.0,43200.0,50400.0,511200.0,1137330.0,131446800.0,0.008652397776134527
031102060503,40953600.0,3729600.0,604800.0,1134000.0,1299600.0,1414800.0,907200.0,856800.0,1008000.0,1404000.0,1224000.0,1105200.0,1450800.0,1213200.0,982800.0,25023600.0,36356670.0,84312000.0,0.4312158411614005
031200010902,125128800.0,3042000.0,219600.0,392400.0,392400.0,547200.0,378000.0,388800.0,363600.0,338400.0,388800.0,370800.0,532800.0,442800.0,280800.0,10573200.0,16185510.0,143780400.0,0.1125710458449135
031300120604,81572400.0,5130000.0,914400.0,1490400.0,1382400.0,2073600.0,1407600.0,1141200.0,997200.0,882000.0,594000.0,622800.0,759600.0,709200.0,428400.0,10324800.0,20700810.0,110430000.0,0.1874563977180114
031102060101,145242000.0,12855600.0,1965600.0,3088800.0,2854800.0,4208400.0,2952000.0,2502000.0,2131200.0,1987200.0,2048400.0,1947600.0,2073600.0,1526400.0,1026000.0,27640800.0,53280090.0,216050400.0,0.246609541107075
031101020502,156776400.0,3150000.0,928800.0,1231200.0,979200.0,1335600.0,928800.0,777600.0,716400.0,540000.0,489600.0,500400.0,669600.0,486000.0,414000.0,8002800.0,15085530.0,177926400.0,0.08478522580123017
031401010701,74736000.0,993600.0,428400.0,662400.0,612000.0,745200.0,554400.0,457200.0,306000.0,270000.0,226800.0,230400.0,223200.0,198000.0,180000.0,2595600.0,5415030.0,83419200.0,0.06491347315725876
031200031003,55465200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55465200.0,0.0
030801030502,56930400.0,31086000.0,205200.0,442800.0,450000.0,831600.0,799200.0,723600.0,828000.0,1548000.0,1177200.0,1144800.0,1198800.0,882000.0,626400.0,23029200.0,60493230.0,121903200.0,0.4962398854172819
031401010503,61711200.0,687600.0,399600.0,777600.0,648000.0,885600.0,644400.0,511200.0,424800.0,428400.0,442800.0,334800.0,349200.0,226800.0,180000.0,4460400.0,7589070.0,73112400.0,0.10380003939140282
031300110603,111164400.0,4089600.0,360000.0,594000.0,630000.0,828000.0,658800.0,576000.0,446400.0,327600.0,252000.0,255600.0,338400.0,284400.0,219600.0,7639200.0,14013630.0,128664000.0,0.1089164801343033
031102060104,69220800.0,885600.0,748800.0,1364400.0,1267200.0,1504800.0,914400.0,720000.0,622800.0,594000.0,493200.0,522000.0,543600.0,576000.0,388800.0,6465600.0,11274300.0,86832000.0,0.12984038142620233
030801030603,119937600.0,5198400.0,979200.0,2041200.0,1821600.0,2484000.0,1753200.0,1274400.0,1044000.0,1882800.0,1227600.0,1346400.0,1648800.0,1443600.0,972000.0,12535200.0,26965980.0,157590000.0,0.17111479154768702
031102050406,45792000.0,1260000.0,601200.0,1040400.0,921600.0,1148400.0,882000.0,727200.0,745200.0,799200.0,748800.0,957600.0,1314000.0,1072800.0,702000.0,14169600.0,21402540.0,72882000.0,0.2936601630032107
031200010901,19026000.0,12240000.0,518400.0,1119600.0,1112400.0,1526400.0,1148400.0,1119600.0,828000.0,853200.0,802800.0,795600.0,907200.0,835200.0,525600.0,32803200.0,50567760.0,76161600.0,0.663953488372093
031300130102,50400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50400000.0,0.0
031101020402,42069600.0,2833200.0,781200.0,1080000.0,1011600.0,1285200.0,1011600.0,896400.0,810000.0,633600.0,702000.0,608400.0,846000.0,842400.0,590400.0,15804000.0,23631570.0,71805600.0,0.32910483304923294
031300130103,73335600.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,73425600.0,0.0012257305353990978
031200011102,186919200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186919200.0,0.0
031102050407,39646800.0,2412000.0,1044000.0,1216800.0,1018800.0,1310400.0,1008000.0,806400.0,752400.0,763200.0,712800.0,806400.0,1087200.0,936000.0,529200.0,16326000.0,24175710.0,70376400.0,0.34352012890684946
031200030902,115808400.0,370800.0,21600.0,82800.0,68400.0,133200.0,93600.0,64800.0,39600.0,72000.0,72000.0,28800.0,64800.0,7200.0,32400.0,324000.0,1020150.0,117284400.0,0.008698087725221768
031102060405,81158400.0,2977200.0,990000.0,1681200.0,1465200.0,1684800.0,1202400.0,1195200.0,918000.0,986400.0,932400.0,1047600.0,1224000.0,824400.0,716400.0,19591200.0,29124360.0,118594800.0,0.2455787268919042
031101020405,136836000.0,514800.0,151200.0,291600.0,223200.0,399600.0,230400.0,190800.0,140400.0,126000.0,97200.0,104400.0,108000.0,86400.0,64800.0,1692000.0,3012660.0,141256800.0,0.021327539629950557
031101020601,127886400.0,100800.0,39600.0,75600.0,39600.0,68400.0,72000.0,46800.0,25200.0,10800.0,7200.0,7200.0,3600.0,3600.0,0.0,75600.0,275670.0,128462400.0,0.0021459197399394687
031101020203,54856800.0,9345600.0,1616400.0,2088000.0,1965600.0,2646000.0,1850400.0,1468800.0,1281600.0,1270800.0,1184400.0,1339200.0,1702800.0,1720800.0,1260000.0,32824800.0,51883110.0,118422000.0,0.43812053503571974
031200010803,57261600.0,1083600.0,126000.0,259200.0,169200.0,306000.0,223200.0,216000.0,158400.0,122400.0,115200.0,64800.0,25200.0,54000.0,68400.0,2588400.0,4345380.0,62841600.0,0.06914814390467461
031102060103,90118800.0,3333600.0,1047600.0,1504800.0,1461600.0,1918800.0,1278000.0,1054800.0,921600.0,824400.0,766800.0,752400.0,1000800.0,802800.0,496800.0,12999600.0,22011750.0,120283200.0,0.18299937148329942
030801030901,84888000.0,2473200.0,975600.0,1051200.0,925200.0,1170000.0,835200.0,835200.0,586800.0,640800.0,540000.0,594000.0,781200.0,576000.0,514800.0,14727600.0,21472200.0,112114800.0,0.19151976367080886
031102060102,39870000.0,14101200.0,475200.0,752400.0,896400.0,1324800.0,1054800.0,889200.0,903600.0,907200.0,849600.0,777600.0,853200.0,702000.0,583200.0,22226400.0,41620140.0,87166800.0,0.47747697517862303
031200030901,98406000.0,424800.0,93600.0,183600.0,140400.0,158400.0,126000.0,122400.0,144000.0,86400.0,93600.0,75600.0,21600.0,18000.0,14400.0,511200.0,1380420.0,100620000.0,0.013719141323792487
031102060606,70153200.0,7776000.0,1944000.0,3384000.0,3463200.0,3945600.0,2217600.0,1933200.0,2304000.0,2808000.0,2343600.0,2091600.0,2739600.0,2008800.0,1393200.0,39175200.0,61625970.0,149680800.0,0.4117159315022368
031102060208,68619600.0,1580400.0,658800.0,1087200.0,950400.0,1288800.0,817200.0,752400.0,547200.0,561600.0,576000.0,511200.0,792000.0,572400.0,475200.0,11707200.0,17399970.0,91497600.0,0.1901685945860875
031200010703,18874800.0,12535200.0,154800.0,374400.0,439200.0,622800.0,511200.0,579600.0,547200.0,540000.0,424800.0,298800.0,270000.0,208800.0,154800.0,15120000.0,29957760.0,51656400.0,0.579942853160499
031102050203,54990000.0,1987200.0,1454400.0,1436400.0,1317600.0,1638000.0,1130400.0,914400.0,817200.0,756000.0,720000.0,975600.0,1191600.0,1022400.0,579600.0,14778000.0,22793130.0,85708800.0,0.2659368699596774
030801030902,97668000.0,802800.0,1530000.0,3308400.0,2289600.0,1760400.0,1180800.0,799200.0,572400.0,644400.0,547200.0,511200.0,648000.0,612000.0,345600.0,8035200.0,13263030.0,121255200.0,0.10938112344872632
031102050405,102816000.0,3751200.0,1695600.0,2908800.0,2512800.0,3157200.0,2347200.0,1958400.0,1738800.0,1861200.0,1742400.0,1990800.0,2844000.0,2530800.0,1634400.0,34758000.0,52423110.0,170247600.0,0.30792275485821824
