HUC12,VALUE_0,VALUE_1,VALUE_25,VALUE_50,VALUE_100,VALUE_200,VALUE_300,VALUE_400,VALUE_500,VALUE_600,VALUE_700,VALUE_800,VALUE_900,VALUE_950,VALUE_975,VALUE_1000,UrbArea,PixelArea60m,PercentUrb
031102050602,69764400.0,3553200.0,234000.0,396000.0,385200.0,486000.0,298800.0,327600.0,234000.0,270000.0,320400.0,356400.0,439200.0,428400.0,324000.0,846000.0,6687810.0,78663600.0,0.08501784815340259
031101020505,205498800.0,230400.0,75600.0,108000.0,115200.0,140400.0,93600.0,46800.0,54000.0,79200.0,57600.0,57600.0,97200.0,64800.0,36000.0,115200.0,784350.0,206870400.0,0.0037915042461367115
031401010702,86529600.0,1191600.0,115200.0,172800.0,165600.0,234000.0,118800.0,118800.0,104400.0,97200.0,129600.0,129600.0,201600.0,140400.0,115200.0,241200.0,2322900.0,89805600.0,0.025865870279804377
031200031203,81421200.0,716400.0,57600.0,64800.0,75600.0,75600.0,25200.0,14400.0,18000.0,14400.0,28800.0,18000.0,25200.0,14400.0,10800.0,10800.0,866970.0,82591200.0,0.01049712318019353
031300130501,67640400.0,46800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46800.0,67687200.0,0.0006914158068290607
031300130401,77832000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77832000.0,0.0
031300110802,99028800.0,428400.0,10800.0,28800.0,7200.0,32400.0,7200.0,7200.0,18000.0,18000.0,10800.0,3600.0,28800.0,18000.0,7200.0,10800.0,533430.0,99666000.0,0.0053521762687375836
031200031204,126612000.0,3178800.0,381600.0,489600.0,586800.0,608400.0,284400.0,201600.0,270000.0,183600.0,252000.0,244800.0,334800.0,277200.0,201600.0,324000.0,5261760.0,134431200.0,0.039140913716458677
031101020503,137469600.0,9223200.0,374400.0,612000.0,626400.0,738000.0,486000.0,410400.0,331200.0,370800.0,432000.0,496800.0,666000.0,676800.0,424800.0,1742400.0,14270220.0,155080800.0,0.09201796740795766
031102060701,57909600.0,5616000.0,403200.0,792000.0,626400.0,777600.0,680400.0,550800.0,417600.0,525600.0,622800.0,583200.0,885600.0,784800.0,428400.0,1663200.0,11358450.0,73267200.0,0.15502776139937108
031300130303,83862000.0,198000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198000.0,84060000.0,0.002355460385438972
031102050601,126270000.0,4550400.0,640800.0,972000.0,921600.0,1076400.0,741600.0,612000.0,525600.0,583200.0,640800.0,561600.0,954000.0,727200.0,500400.0,1533600.0,10471230.0,141811200.0,0.07383923131600324
031300130302,52203600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52203600.0,0.0
031401010703,170316000.0,5230800.0,464400.0,835200.0,871200.0,925200.0,428400.0,324000.0,374400.0,388800.0,302400.0,374400.0,604800.0,464400.0,270000.0,748800.0,8743680.0,182923200.0,0.04779973234668976
031102060703,44910000.0,216000.0,36000.0,86400.0,64800.0,79200.0,39600.0,36000.0,25200.0,25200.0,28800.0,50400.0,43200.0,39600.0,25200.0,39600.0,498690.0,45745200.0,0.01090147162981034
031300130203,71308800.0,28800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28800.0,71337600.0,0.0004037141703673799
031300120606,93286800.0,9630000.0,417600.0,849600.0,968400.0,946800.0,356400.0,266400.0,291600.0,298800.0,273600.0,356400.0,489600.0,464400.0,302400.0,752400.0,12913380.0,109951200.0,0.11744646715997642
030801021101,53571600.0,6519600.0,342000.0,547200.0,464400.0,572400.0,388800.0,334800.0,266400.0,266400.0,388800.0,302400.0,540000.0,493200.0,223200.0,1051200.0,9997470.0,66272400.0,0.15085420174914443
031200031202,110944800.0,219600.0,18000.0,36000.0,39600.0,36000.0,28800.0,7200.0,14400.0,14400.0,10800.0,3600.0,14400.0,10800.0,7200.0,14400.0,315450.0,111420000.0,0.0028311793214862682
031102050504,131590800.0,5612400.0,658800.0,1108800.0,896400.0,1152000.0,910800.0,619200.0,565200.0,568800.0,784800.0,586800.0,885600.0,813600.0,428400.0,1519200.0,11674800.0,148701600.0,0.07851159637825013
031102050503,57034800.0,460800.0,75600.0,180000.0,122400.0,122400.0,136800.0,79200.0,82800.0,97200.0,118800.0,79200.0,151200.0,108000.0,75600.0,187200.0,1326960.0,59112000.0,0.022448233861144945
031101020703,90018000.0,669600.0,57600.0,147600.0,140400.0,165600.0,46800.0,18000.0,18000.0,43200.0,36000.0,39600.0,104400.0,57600.0,64800.0,118800.0,1169280.0,91746000.0,0.012744751814793015
031101020504,110228400.0,2138400.0,147600.0,277200.0,280800.0,360000.0,194400.0,129600.0,100800.0,126000.0,147600.0,162000.0,187200.0,140400.0,147600.0,324000.0,3494880.0,115092000.0,0.030365968095089145
031300110605,74901600.0,504000.0,10800.0,28800.0,25200.0,36000.0,0.0,3600.0,0.0,3600.0,3600.0,10800.0,7200.0,10800.0,7200.0,18000.0,571950.0,75571200.0,0.007568359375
031101020801,165218400.0,306000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306000.0,165524400.0,0.0018486700450205528
031102050501,69847200.0,633600.0,61200.0,86400.0,118800.0,104400.0,18000.0,21600.0,10800.0,28800.0,14400.0,28800.0,32400.0,39600.0,18000.0,21600.0,847980.0,71085600.0,0.01192899827813228
031102060302,94780800.0,4150800.0,421200.0,907200.0,799200.0,831600.0,568800.0,439200.0,396000.0,428400.0,450000.0,432000.0,723600.0,572400.0,392400.0,1051200.0,8543700.0,107344800.0,0.0795911865316252
031300110801,118681200.0,1746000.0,111600.0,118800.0,241200.0,144000.0,64800.0,54000.0,57600.0,57600.0,46800.0,90000.0,115200.0,86400.0,86400.0,151200.0,2438010.0,121852800.0,0.020007829118411723
031102060505,72626400.0,5072400.0,802800.0,1234800.0,1087200.0,1324800.0,1126800.0,903600.0,820800.0,939600.0,860400.0,936000.0,1188000.0,1040400.0,590400.0,1915200.0,13101030.0,92469600.0,0.14167931947364323
031102060504,90763200.0,14655600.0,788400.0,1350000.0,1094400.0,1807200.0,1314000.0,1148400.0,1000800.0,1108800.0,993600.0,1177200.0,1641600.0,1314000.0,997200.0,2602800.0,25171020.0,123757200.0,0.20339034819792304
031200031201,57106800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57106800.0,0.0
031101020501,201294000.0,2538000.0,280800.0,471600.0,370800.0,500400.0,367200.0,334800.0,208800.0,241200.0,345600.0,302400.0,367200.0,374400.0,208800.0,788400.0,5360940.0,208994400.0,0.025651117924690804
031200030903,90158400.0,273600.0,0.0,7200.0,3600.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,278280.0,90450000.0,0.0030766169154228854
031300130202,92322000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92322000.0,0.0
031300130301,61740000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61740000.0,0.0
031200010903,123789600.0,8103600.0,352800.0,525600.0,712800.0,957600.0,370800.0,288000.0,219600.0,241200.0,230400.0,324000.0,428400.0,338400.0,237600.0,1418400.0,11660040.0,138538800.0,0.08416443624457552
031101020403,55249200.0,1962000.0,169200.0,284400.0,244800.0,288000.0,230400.0,190800.0,111600.0,165600.0,212400.0,194400.0,248400.0,248400.0,136800.0,529200.0,3789450.0,60465600.0,0.06267117170754942
031300110604,133117200.0,453600.0,10800.0,7200.0,18000.0,14400.0,0.0,3600.0,3600.0,0.0,14400.0,0.0,10800.0,10800.0,7200.0,21600.0,520830.0,133693200.0,0.0038957104774214393
031102050502,96217200.0,3060000.0,104400.0,219600.0,201600.0,280800.0,144000.0,180000.0,108000.0,165600.0,147600.0,187200.0,244800.0,226800.0,165600.0,504000.0,4772790.0,102157200.0,0.04672005497409874
031200031101,86302800.0,1526400.0,100800.0,187200.0,241200.0,198000.0,97200.0,61200.0,43200.0,64800.0,68400.0,72000.0,72000.0,108000.0,82800.0,291600.0,2361330.0,89517600.0,0.026378388160540497
031300130201,45378000.0,273600.0,3600.0,7200.0,3600.0,14400.0,10800.0,3600.0,7200.0,3600.0,10800.0,10800.0,3600.0,10800.0,7200.0,14400.0,338850.0,45763200.0,0.007404421019509126
031200031102,91177200.0,2764800.0,248400.0,414000.0,410400.0,568800.0,194400.0,129600.0,118800.0,147600.0,151200.0,176400.0,234000.0,212400.0,108000.0,716400.0,4685670.0,97772400.0,0.04792426083434589
031300120605,64522800.0,2955600.0,226800.0,403200.0,432000.0,450000.0,129600.0,104400.0,104400.0,165600.0,126000.0,151200.0,223200.0,187200.0,133200.0,302400.0,4366980.0,70617600.0,0.06183982463295269
031101020701,80118000.0,1803600.0,183600.0,349200.0,417600.0,306000.0,97200.0,61200.0,100800.0,79200.0,72000.0,126000.0,144000.0,136800.0,82800.0,234000.0,2805660.0,84312000.0,0.03327711357813835
031102060506,64936800.0,5994000.0,903600.0,1141200.0,1008000.0,1292400.0,946800.0,774000.0,691200.0,810000.0,716400.0,864000.0,1173600.0,928800.0,691200.0,2660400.0,14323770.0,85532400.0,0.16746601287932994
031102060704,113752800.0,15987600.0,975600.0,1472400.0,1310400.0,1782000.0,1173600.0,1015200.0,918000.0,943200.0,921600.0,1134000.0,1555200.0,1288800.0,928800.0,3502800.0,26940870.0,148662000.0,0.1812223029422448
030801030601,93913200.0,10490400.0,442800.0,813600.0,748800.0,954000.0,655200.0,493200.0,558000.0,655200.0,507600.0,586800.0,774000.0,745200.0,324000.0,111600.0,14530590.0,112773600.0,0.1288474430185788
031101020602,106261200.0,212400.0,14400.0,86400.0,75600.0,72000.0,28800.0,14400.0,32400.0,36000.0,14400.0,25200.0,43200.0,28800.0,18000.0,54000.0,459270.0,107017200.0,0.004291553133514986
031101020604,191581200.0,990000.0,140400.0,259200.0,270000.0,288000.0,79200.0,57600.0,90000.0,82800.0,75600.0,93600.0,133200.0,147600.0,61200.0,144000.0,1824120.0,194493600.0,0.00937881760633769
031101020603,130798800.0,136800.0,54000.0,72000.0,100800.0,39600.0,32400.0,14400.0,10800.0,21600.0,21600.0,21600.0,39600.0,32400.0,14400.0,36000.0,342450.0,131446800.0,0.0026052364911127546
031102060503,72255600.0,3729600.0,428400.0,673200.0,586800.0,817200.0,540000.0,464400.0,403200.0,442800.0,403200.0,421200.0,680400.0,532800.0,378000.0,1555200.0,8472600.0,84312000.0,0.10049103330486764
031200010902,136749600.0,3042000.0,172800.0,313200.0,363600.0,500400.0,172800.0,201600.0,133200.0,190800.0,194400.0,194400.0,320400.0,230400.0,172800.0,828000.0,5307300.0,143780400.0,0.036912541625979615
031300120604,98647200.0,5130000.0,486000.0,727200.0,820800.0,831600.0,324000.0,298800.0,244800.0,367200.0,338400.0,324000.0,540000.0,471600.0,241200.0,637200.0,8288820.0,110430000.0,0.07505949470252649
031102060101,185943600.0,12855600.0,936000.0,1688400.0,1587600.0,1882800.0,1137600.0,842400.0,964800.0,810000.0,878400.0,990000.0,1263600.0,1108800.0,903600.0,2257200.0,21881070.0,216050400.0,0.10127761855567034
031101020502,169783200.0,3150000.0,295200.0,558000.0,547200.0,640800.0,262800.0,212400.0,187200.0,226800.0,230400.0,212400.0,417600.0,316800.0,226800.0,658800.0,5649570.0,177926400.0,0.031752286338620914
031401010701,80784000.0,993600.0,172800.0,234000.0,176400.0,180000.0,97200.0,64800.0,75600.0,57600.0,64800.0,86400.0,126000.0,100800.0,61200.0,144000.0,1718010.0,83419200.0,0.02059489901605386
031200031003,55465200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55465200.0,0.0
030801030502,72586800.0,31086000.0,457200.0,856800.0,921600.0,1350000.0,1022400.0,964800.0,1152000.0,1234800.0,1094400.0,1353600.0,1771200.0,1684800.0,1166400.0,3200400.0,42893190.0,121903200.0,0.35186270745968934
031401010503,70092000.0,687600.0,158400.0,252000.0,259200.0,370800.0,140400.0,108000.0,93600.0,86400.0,108000.0,129600.0,129600.0,122400.0,93600.0,280800.0,1772460.0,73112400.0,0.02424294647693141
031300110603,119818800.0,4089600.0,216000.0,514800.0,396000.0,554400.0,248400.0,201600.0,219600.0,284400.0,241200.0,291600.0,442800.0,313200.0,266400.0,565200.0,6629940.0,128664000.0,0.05152909904868495
031102060104,83091600.0,885600.0,212400.0,255600.0,248400.0,313200.0,219600.0,140400.0,158400.0,165600.0,162000.0,169200.0,198000.0,216000.0,111600.0,284400.0,2317140.0,86832000.0,0.02668532338308458
030801030603,144817200.0,5198400.0,410400.0,774000.0,687600.0,669600.0,658800.0,543600.0,518400.0,478800.0,493200.0,561600.0,702000.0,759600.0,255600.0,61200.0,8869950.0,157590000.0,0.05628498001142204
031102050406,67521600.0,1260000.0,190800.0,378000.0,313200.0,421200.0,313200.0,244800.0,205200.0,212400.0,298800.0,237600.0,370800.0,223200.0,187200.0,504000.0,3452670.0,72882000.0,0.047373425537169674
031200010901,48196800.0,12240000.0,637200.0,1015200.0,975600.0,1263600.0,781200.0,655200.0,640800.0,738000.0,777600.0,831600.0,1353600.0,1047600.0,734400.0,4273200.0,22328910.0,76161600.0,0.2931780582340707
031300130102,50400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50400000.0,0.0
031101020402,62056800.0,2833200.0,370800.0,759600.0,626400.0,691200.0,496800.0,291600.0,273600.0,374400.0,363600.0,381600.0,608400.0,442800.0,316800.0,918000.0,6463350.0,71805600.0,0.0900117818108894
031300130103,73335600.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,73425600.0,0.0012257305353990978
031200011102,186919200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186919200.0,0.0
031102050407,61682400.0,2412000.0,320400.0,554400.0,532800.0,594000.0,450000.0,342000.0,309600.0,356400.0,378000.0,316800.0,568800.0,417600.0,324000.0,817200.0,5820030.0,70376400.0,0.0826986035091309
031200030902,116586000.0,370800.0,25200.0,21600.0,43200.0,50400.0,7200.0,36000.0,18000.0,10800.0,10800.0,25200.0,25200.0,10800.0,21600.0,21600.0,522270.0,117284400.0,0.004453021885263513
031102060405,106444800.0,2977200.0,712800.0,986400.0,918000.0,1072800.0,655200.0,518400.0,532800.0,489600.0,432000.0,558000.0,586800.0,522000.0,403200.0,784800.0,7265520.0,118594800.0,0.06126339434781289
031101020405,139845600.0,514800.0,57600.0,97200.0,104400.0,108000.0,57600.0,68400.0,32400.0,50400.0,36000.0,54000.0,61200.0,50400.0,36000.0,82800.0,933480.0,141256800.0,0.006608389826188899
031101020601,128178000.0,100800.0,32400.0,32400.0,25200.0,32400.0,3600.0,0.0,7200.0,0.0,18000.0,0.0,7200.0,25200.0,0.0,0.0,159930.0,128462400.0,0.0012449557224526399
031101020203,95284800.0,9345600.0,709200.0,1206000.0,1076400.0,1335600.0,921600.0,756000.0,648000.0,673200.0,799200.0,824400.0,1152000.0,954000.0,662400.0,2073600.0,16986690.0,118422000.0,0.1434420124639003
031200010803,59814000.0,1083600.0,72000.0,183600.0,162000.0,223200.0,86400.0,104400.0,68400.0,72000.0,64800.0,122400.0,140400.0,133200.0,72000.0,439200.0,2206080.0,62841600.0,0.035105407882676444
031102060103,110559600.0,3333600.0,345600.0,651600.0,601200.0,676800.0,414000.0,331200.0,288000.0,309600.0,313200.0,381600.0,421200.0,450000.0,291600.0,914400.0,6686550.0,120283200.0,0.05559005746438405
030801030901,103633200.0,2473200.0,248400.0,460800.0,446400.0,547200.0,349200.0,320400.0,316800.0,241200.0,306000.0,331200.0,450000.0,367200.0,255600.0,1368000.0,6042780.0,112114800.0,0.053898147256205245
031102060102,60994800.0,14101200.0,475200.0,957600.0,936000.0,1162800.0,730800.0,561600.0,514800.0,568800.0,594000.0,694800.0,972000.0,824400.0,572400.0,2505600.0,21222990.0,87166800.0,0.24347561227439804
031200030901,99464400.0,424800.0,86400.0,108000.0,136800.0,115200.0,32400.0,25200.0,46800.0,43200.0,21600.0,18000.0,21600.0,21600.0,32400.0,21600.0,660870.0,100620000.0,0.006567978533094813
031102060606,126216000.0,7776000.0,914400.0,1371600.0,1051200.0,1404000.0,1166400.0,954000.0,802800.0,799200.0,795600.0,824400.0,1249200.0,1029600.0,741600.0,2584800.0,16492500.0,149680800.0,0.11018447255760258
031102060208,85431600.0,1580400.0,316800.0,482400.0,388800.0,435600.0,262800.0,241200.0,216000.0,198000.0,259200.0,259200.0,338400.0,280800.0,190800.0,615600.0,3902310.0,91497600.0,0.04264931539187913
031200010703,29145600.0,12535200.0,360000.0,648000.0,655200.0,853200.0,529200.0,367200.0,388800.0,414000.0,349200.0,489600.0,705600.0,622800.0,424800.0,3168000.0,19006200.0,51656400.0,0.3679350477385184
031102050203,78019200.0,1987200.0,302400.0,558000.0,457200.0,604800.0,360000.0,392400.0,270000.0,291600.0,345600.0,313200.0,432000.0,432000.0,230400.0,712800.0,4993380.0,85708800.0,0.058259828629032256
030801030902,117597600.0,802800.0,151200.0,288000.0,241200.0,244800.0,190800.0,147600.0,118800.0,151200.0,129600.0,158400.0,187200.0,172800.0,104400.0,568800.0,2381130.0,121255200.0,0.01963734338815985
031102050405,155142000.0,3751200.0,727200.0,1112400.0,939600.0,1198800.0,936000.0,579600.0,536400.0,640800.0,644400.0,612000.0,972000.0,680400.0,439200.0,1335600.0,9549720.0,170247600.0,0.05609312554185786
031101020404,153759600.0,0.0,3600.0,7200.0,14400.0,14400.0,3600.0,7200.0,10800.0,3600.0,3600.0,3600.0,14400.0,0.0,0.0,0.0,34650.0,153846000.0,0.00022522522522522523
031200031002,112802400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112802400.0,0.0
031102060605,89776800.0,2599200.0,392400.0,514800.0,568800.0,666000.0,388800.0,370800.0,334800.0,320400.0,356400.0,410400.0,597600.0,410400.0,320400.0,1666800.0,6934140.0,99694800.0,0.06955367782472105
