HUC12,VALUE_0,VALUE_1
031102060103,106920000.0,0.0
030801030901,112040000.0,0.0
031102060102,87240000.0,0.0
031200030901,27560000.0,72920000.0
031102060606,149680000.0,0.0
031102060208,71040000.0,20440000.0
031200010703,41360000.0,10440000.0
031102050203,65560000.0,20320000.0
030801030902,85240000.0,36120000.0
031102050405,170320000.0,0.0
031101020404,72160000.0,32840000.0
031200031002,0.0,112760000.0
031102060605,99720000.0,0.0
031200030705,21280000.0,42200000.0
031300110601,16080000.0,40480000.0
030801030804,99640000.0,128320000.0
031300120602,86600000.0,28720000.0
031200011003,53480000.0,24160000.0
031300130101,1760000.0,59320000.0
031102060404,112400000.0,0.0
030801030903,130880000.0,1640000.0
031101020303,124480000.0,3720000.0
031102050305,164040000.0,0.0
031300110602,36400000.0,86960000.0
031200010802,0.0,66840000.0
031401010302,64400000.0,20920000.0
031101020202,127320000.0,4120000.0
030801021102,43360000.0,0.0
030801030504,10240000.0,3280000.0
030801030503,30080000.0,0.0
031102060604,55520000.0,0.0
031300120603,66360000.0,18480000.0
031102060204,109480000.0,0.0
031200011001,109680000.0,1720000.0
031102060403,87840000.0,0.0
031200010702,26800000.0,14400000.0
031200011002,79080000.0,25600000.0
031102050403,91000000.0,0.0
031102060206,86280000.0,360000.0
031200011101,41280000.0,22320000.0
031300120601,76760000.0,66640000.0
031101020401,72640000.0,0.0
031101030505,92320000.0,27680000.0
031101020104,114200000.0,60080000.0
031101020302,104120000.0,18840000.0
031102060207,79360000.0,11200000.0
031300110502,40280000.0,52760000.0
031200030704,23840000.0,30000000.0
031102060202,58960000.0,2520000.0
031102050202,152760000.0,8200000.0
031101030504,1920000.0,97880000.0
031102060603,122080000.0,0.0
030801031102,50960000.0,7160000.0
031200031001,80000.0,95920000.0
031200010704,89200000.0,0.0
031200010801,9160000.0,78000000.0
031200010605,62360000.0,0.0
031200030702,41480000.0,26280000.0
031300110503,32800000.0,64120000.0
030801030904,129600000.0,1160000.0
031200030805,38720000.0,93760000.0
031200030701,55720000.0,12320000.0
030801031001,112720000.0,0.0
031102050402,92000000.0,6360000.0
031102060602,74880000.0,0.0
031102050404,109840000.0,1040000.0
031102050201,86400000.0,0.0
031401010301,53920000.0,9840000.0
031200011103,1440000.0,97000000.0
030801031204,102160000.0,41320000.0
031102050302,42960000.0,0.0
031200010504,47960000.0,17880000.0
031101020201,80160000.0,0.0
031102060601,46440000.0,0.0
031102060402,120160000.0,0.0
031101020301,75520000.0,35680000.0
031300120504,81080000.0,0.0
031200030703,24720000.0,32200000.0
031401010201,54880000.0,0.0
031101020103,181480000.0,0.0
031300110501,61120000.0,4840000.0
030801031103,78000000.0,0.0
031102050401,53360000.0,32120000.0
031102050304,102400000.0,0.0
031102060205,30280000.0,31360000.0
031300120505,107680000.0,40040000.0
031101030503,43000000.0,60360000.0
031200030804,66240000.0,22280000.0
031102050104,87280000.0,0.0
031300120503,88360000.0,7600000.0
031200010701,49400000.0,43160000.0
031200010503,74520000.0,16000000.0
031200010604,87560000.0,0.0
031102060401,160920000.0,0.0
031102010801,97600000.0,0.0
031200030803,44360000.0,32800000.0
031200010602,48800000.0,1600000.0
031200030605,47200000.0,16960000.0
031101030502,31160000.0,56760000.0
031200010603,110640000.0,0.0
031200030604,17400000.0,43000000.0
031200030801,24040000.0,62760000.0
030801031004,90720000.0,0.0
031101020102,92360000.0,26320000.0
030702040401,117160000.0,0.0
031300110404,14840000.0,37960000.0
031101030501,12720000.0,50080000.0
030702040402,49960000.0,23040000.0
030801031303,59320000.0,0.0
031102060201,41840000.0,62160000.0
031102050303,156240000.0,0.0
031401010102,86120000.0,0.0
031102050103,104960000.0,0.0
031102010703,123440000.0,4840000.0
031101030406,57480000.0,43480000.0
031300110402,16320000.0,27880000.0
031200030802,19680000.0,22840000.0
031101030404,25760000.0,26200000.0
031200010501,50320000.0,0.0
031200010404,50320000.0,0.0
031300110403,84360000.0,12480000.0
030801031101,92800000.0,0.0
031300120502,116960000.0,0.0
031200030502,32360000.0,33720000.0
031200010601,82200000.0,0.0
031200030303,44960000.0,3640000.0
030801031002,133480000.0,13120000.0
031101030403,120120000.0,38720000.0
031102050301,154440000.0,5480000.0
030801031304,62920000.0,0.0
031401010101,83600000.0,0.0
031200010403,41840000.0,0.0
031102050102,132320000.0,0.0
031102050105,145360000.0,0.0
031300120501,126320000.0,0.0
031200030603,67840000.0,37640000.0
030801031301,108280000.0,25440000.0
031200010402,59840000.0,0.0
031101020101,74480000.0,54200000.0
031200030404,62400000.0,15960000.0
031102050101,92000000.0,0.0
031300110401,65760000.0,10720000.0
031101030304,38040000.0,4600000.0
031200010303,87680000.0,240000.0
031102010802,138480000.0,2920000.0
030801031302,113400000.0,20680000.0
030802010601,90760000.0,95760000.0
030702040403,47760000.0,22440000.0
030702040301,71280000.0,31200000.0
031101030405,47080000.0,42040000.0
031200030602,64440000.0,800000.0
030702040201,64320000.0,85760000.0
031200030501,66720000.0,11760000.0
030801031003,118400000.0,55560000.0
031200030302,66640000.0,0.0
031300110303,10080000.0,50360000.0
031102030906,65960000.0,0.0
031102010704,103720000.0,53400000.0
031300120403,42040000.0,0.0
030702040302,8320000.0,42040000.0
031300120408,94280000.0,17640000.0
031101030303,78320000.0,47640000.0
031101030402,97600000.0,39560000.0
031200010401,66120000.0,0.0
031200030301,94080000.0,0.0
031200010302,75840000.0,0.0
031300110202,61720000.0,0.0
030801031404,40320000.0,0.0
031300110203,54880000.0,17720000.0
031300110302,44560000.0,46800000.0
031200030403,70040000.0,0.0
031102010902,68880000.0,13960000.0
031200030402,48520000.0,0.0
031402030803,117880000.0,0.0
031200030601,53520000.0,0.0
030801031201,28680000.0,400000.0
031402030804,113240000.0,0.0
031102010904,35320000.0,41840000.0
030702040303,24520000.0,24000000.0
030801031403,82400000.0,0.0
031102030907,152880000.0,0.0
031102010604,18080000.0,45080000.0
030702040501,60480000.0,72760000.0
031200030401,53160000.0,0.0
031200030104,49680000.0,0.0
031101030305,50920000.0,51960000.0
030702040202,6600000.0,110280000.0
031402030802,80280000.0,0.0
030801031402,83640000.0,0.0
031200010301,77200000.0,0.0
031300120401,133200000.0,0.0
030801031604,40200000.0,32240000.0
030801031602,42800000.0,0.0
031300110102,69880000.0,0.0
031102010804,68800000.0,32280000.0
030801031401,88320000.0,14000000.0
031300110201,81960000.0,0.0
031102010701,20000000.0,107520000.0
031300120405,68200000.0,14880000.0
031101030401,58400000.0,0.0
031102010702,77240000.0,68520000.0
031101030205,62680000.0,36000000.0
030801031405,40960000.0,0.0
031300110301,92880000.0,6320000.0
031300120404,114840000.0,0.0
031200030106,78280000.0,31200000.0
031200010203,93000000.0,61840000.0
031102030905,54680000.0,0.0
031300120407,76840000.0,12200000.0
031200030207,77240000.0,8840000.0
031200030208,60120000.0,0.0
031300120402,43840000.0,0.0
031102010606,64360000.0,57160000.0
031200030105,81840000.0,20760000.0
031102010603,40760000.0,29720000.0
030702040105,108480000.0,19600000.0
030702040203,39040000.0,64560000.0
031101030302,97880000.0,19240000.0
031102010903,91520000.0,18720000.0
030702040502,71240000.0,92560000.0
031102030908,121640000.0,440000.0
031300110101,173000000.0,0.0
030801031503,102200000.0,0.0
031300120406,46440000.0,280000.0
031102030904,162560000.0,1880000.0
031300040805,65360000.0,1760000.0
031102010905,114720000.0,0.0
030801031605,140920000.0,2080000.0
031101030204,41480000.0,83680000.0
031200030205,49640000.0,0.0
031200030103,117560000.0,0.0
031200010202,65360000.0,12560000.0
031102010605,45880000.0,36160000.0
031300120304,61960000.0,23080000.0
031102021202,40600000.0,25880000.0
031200010201,105320000.0,85560000.0
031102030903,73400000.0,280000.0
031200030101,44360000.0,0.0
030801031502,107320000.0,2800000.0
031101030203,28960000.0,63960000.0
031300040806,40080000.0,9960000.0
031300080803,21400000.0,0.0
031200030102,120480000.0,2480000.0
031102010602,74920000.0,94400000.0
030702040503,133760000.0,28600000.0
030801031501,94680000.0,25520000.0
031200030206,59200000.0,29160000.0
031300120302,66000000.0,72560000.0
030702040104,94640000.0,15920000.0
031102010503,14600000.0,86400000.0
030801031606,58680000.0,14640000.0
031101030202,40520000.0,59040000.0
031102010601,23920000.0,50240000.0
031200030203,65120000.0,0.0
031102030902,58000000.0,53120000.0
031300120305,101560000.0,21400000.0
031101030301,86240000.0,17920000.0
031300120303,32440000.0,20800000.0
031101030201,74680000.0,43480000.0
031102010504,38440000.0,121920000.0
031101030104,54440000.0,34040000.0
031300040804,87880000.0,24280000.0
030801031603,65520000.0,19320000.0
031402030704,108560000.0,42280000.0
030801031601,139600000.0,560000.0
031200010101,76320000.0,31320000.0
031200020703,62920000.0,0.0
031200030202,56240000.0,32880000.0
031300080802,40160000.0,23240000.0
031300080804,141440000.0,0.0
031300100703,50640000.0,10960000.0
031300120301,11360000.0,49200000.0
031200010102,66640000.0,39320000.0
031102030804,42640000.0,111320000.0
030702050202,69320000.0,8960000.0
031102010401,28080000.0,115200000.0
030702040601,56400000.0,27320000.0
031102030803,17880000.0,31880000.0
031102021201,47520000.0,63320000.0
031402030702,116640000.0,1040000.0
031200030204,82560000.0,0.0
030702040101,59560000.0,77960000.0
031200020701,93280000.0,0.0
031102010505,37920000.0,61120000.0
030702040103,9360000.0,141000000.0
030702040102,440000.0,45160000.0
031102030901,77000000.0,18120000.0
031102010502,5440000.0,156040000.0
030702050102,86440000.0,32680000.0
031200030201,65600000.0,11320000.0
031300040802,96640000.0,400000.0
030702050103,32440000.0,11760000.0
031300120204,33160000.0,74440000.0
031102010402,32280000.0,114840000.0
031200020803,44080000.0,0.0
031300080801,65800000.0,40000.0
031101030103,47480000.0,51600000.0
030702040602,164360000.0,18760000.0
031102030703,112080000.0,56760000.0
031300120105,32360000.0,63600000.0
031300100702,90440000.0,18880000.0
031101030102,79120000.0,29360000.0
031300040803,86000000.0,68480000.0
031200020504,33840000.0,840000.0
031200020802,55840000.0,2760000.0
031300120107,42320000.0,72840000.0
031200020602,64400000.0,1640000.0
031300100803,39160000.0,77200000.0
031300080604,68080000.0,640000.0
031102021102,79920000.0,10320000.0
030702050302,53320000.0,12560000.0
031402030701,50160000.0,20840000.0
031200020702,74480000.0,0.0
031102030801,110760000.0,67600000.0
030702050304,87880000.0,18800000.0
031102030603,64600000.0,56440000.0
031102030702,104920000.0,49360000.0
031300080602,15240000.0,40720000.0
031102010501,19080000.0,106880000.0
031102030802,56240000.0,0.0
031101030101,33880000.0,39560000.0
031300120104,42680000.0,15200000.0
030702050105,83000000.0,28400000.0
030702050303,75800000.0,36280000.0
031300080603,51360000.0,64280000.0
031402030301,99480000.0,23680000.0
030702040701,0.0,113160000.0
030702050104,51600000.0,8320000.0
030702040603,134160000.0,1880000.0
031200020601,71880000.0,23240000.0
030702050101,62480000.0,13040000.0
030702040703,46920000.0,74040000.0
031102021003,28400000.0,86440000.0
031300120203,94400000.0,37440000.0
031300040801,116640000.0,29160000.0
031102021101,76000000.0,400000.0
031200020801,89080000.0,0.0
031102030701,43280000.0,61440000.0
031102010303,58280000.0,79440000.0
031300080703,122800000.0,45080000.0
031300100701,88240000.0,43960000.0
031300100604,16320000.0,6520000.0
031300120102,68000000.0,0.0
030702050301,75760000.0,15200000.0
031200020304,66480000.0,9280000.0
031300100802,69840000.0,9440000.0
031300120106,63240000.0,16000000.0
031300040710,33120000.0,11680000.0
031102010305,132920000.0,58680000.0
030702040903,52400000.0,35800000.0
031300040709,85040000.0,23880000.0
031102010304,93360000.0,360000.0
030702040904,31880000.0,52560000.0
031200020502,76640000.0,4640000.0
031300120103,37440000.0,3000000.0
031300100602,26360000.0,12440000.0
031300100603,31040000.0,7560000.0
030702040803,99480000.0,4720000.0
031300100801,45920000.0,920000.0
031102030601,108440000.0,24560000.0
030702040906,89400000.0,0.0
031200020303,46680000.0,26160000.0
031102030404,126080000.0,29880000.0
031300120202,74360000.0,0.0
031300100405,16120000.0,32760000.0
031300120101,94240000.0,0.0
031102040503,25080000.0,53200000.0
031200020404,36240000.0,28320000.0
031102040504,82200000.0,33440000.0
031200020301,16800000.0,27080000.0
031102030602,36520000.0,24120000.0
031102020902,65880000.0,25480000.0
031102010202,214840000.0,42840000.0
031102030504,101120000.0,36640000.0
031102021002,81880000.0,103640000.0
030702040702,13080000.0,143280000.0
031200020501,65440000.0,25680000.0
031300100504,42160000.0,29800000.0
031300100601,46520000.0,6560000.0
031300080702,59400000.0,67800000.0
030702040905,102200000.0,7000000.0
031300100505,30000000.0,31320000.0
031402010602,103200000.0,0.0
031300040703,56840000.0,10960000.0
030702040902,78600000.0,51040000.0
031300100404,33800000.0,2440000.0
031200020503,65040000.0,36680000.0
030702040907,112760000.0,0.0
031200020302,31240000.0,42240000.0
031300120201,136960000.0,0.0
031300040708,102200000.0,600000.0
031200020105,56160000.0,480000.0
030702040901,151240000.0,11080000.0
031300080601,65640000.0,136120000.0
031102020903,52640000.0,29440000.0
031300040602,49120000.0,0.0
030702040801,70400000.0,5400000.0
031300040701,60960000.0,19200000.0
031300040707,55640000.0,0.0
031102020901,77120000.0,0.0
031300100503,7440000.0,19360000.0
031102040501,60960000.0,22400000.0
031300080701,72000000.0,92360000.0
031300100501,30960000.0,10920000.0
031300080504,10520000.0,37560000.0
031300080506,111480000.0,127720000.0
031300040702,31880000.0,29720000.0
030702030401,151160000.0,0.0
031102040505,98400000.0,22720000.0
031102021001,55760000.0,29720000.0
031102030302,58800000.0,26840000.0
031102020705,18280000.0,0.0
031300100303,10880000.0,4200000.0
031200020405,69000000.0,63400000.0
031402010601,106600000.0,0.0
031300100402,24880000.0,36400000.0
031102030403,107160000.0,37600000.0
031200020402,33920000.0,18720000.0
031102030503,79640000.0,7320000.0
030702040802,93200000.0,29640000.0
031300100403,39640000.0,43400000.0
031102030502,126040000.0,40000.0
031102010201,140600000.0,0.0
031300100401,11960000.0,34680000.0
031200020203,68760000.0,2720000.0
031300080502,41040000.0,22280000.0
031300040601,68840000.0,0.0
031102010302,218800000.0,49080000.0
031300040706,24040000.0,10680000.0
031300040606,73680000.0,2400000.0
031300100502,14120000.0,23320000.0
031102040502,73160000.0,9000000.0
031300080402,37920000.0,61760000.0
031300100302,33440000.0,10160000.0
031102040403,53680000.0,0.0
031300100205,40480000.0,5880000.0
031300040705,59080000.0,3160000.0
031102020704,64360000.0,0.0
031300040603,102920000.0,0.0
031102020803,48720000.0,0.0
031300080505,120000.0,72720000.0
031300091003,53480000.0,13560000.0
031402010207,25080000.0,18720000.0
031200020104,109360000.0,0.0
031300040607,59240000.0,15560000.0
031300100203,40760000.0,1000000.0
031102030401,86280000.0,0.0
031300040704,25600000.0,17560000.0
031102030402,89840000.0,0.0
031300100104,46880000.0,17720000.0
031300040504,27400000.0,25440000.0
031200020106,59560000.0,0.0
031200020403,17320000.0,75360000.0
031200020202,40560000.0,4080000.0
031300091001,105120000.0,11480000.0
031300080503,25680000.0,27440000.0
031102040405,55280000.0,0.0
031300040604,48560000.0,0.0
031300040503,51280000.0,4880000.0
030702030402,123600000.0,29560000.0
031200020401,56800000.0,32960000.0
031300091002,86520000.0,18400000.0
031102030301,119480000.0,0.0
031402010206,70040000.0,640000.0
030702011201,128480000.0,26840000.0
031300040605,37760000.0,0.0
031102010104,228320000.0,360000.0
031300040501,24800000.0,9920000.0
031300080501,40000000.0,112920000.0
031102010301,162560000.0,69800000.0
031402010205,25360000.0,32200000.0
031102040404,97040000.0,0.0
031300040502,45440000.0,600000.0
030702030503,119040000.0,0.0
031300100103,29440000.0,36400000.0
031300100204,34840000.0,920000.0
031300080401,117360000.0,19720000.0
030702011105,222960000.0,11160000.0
031300100202,70760000.0,0.0
031102010102,56960000.0,6720000.0
031200020103,67320000.0,0.0
031102010103,91160000.0,6160000.0
031102040402,76320000.0,200000.0
031300100301,36880000.0,23520000.0
031300080202,17200000.0,32600000.0
031102040307,74080000.0,0.0
031102040401,168560000.0,0.0
031102020802,70640000.0,15200000.0
031300080204,32600000.0,30040000.0
031300040402,76680000.0,0.0
031102020703,103720000.0,35840000.0
031300090603,84640000.0,20960000.0
030702011202,190600000.0,5200000.0
031102010105,790120000.0,1242560000.0
031300090602,64280000.0,2120000.0
031300080107,51360000.0,48760000.0
031300040405,42800000.0,0.0
031300090902,39800000.0,57640000.0
031402010204,44360000.0,34160000.0
031102030204,72160000.0,0.0
031300080203,2160000.0,44400000.0
031102020702,53600000.0,22360000.0
031102030501,66920000.0,23920000.0
031300040403,43640000.0,0.0
031102030203,135040000.0,3600000.0
031300100201,75560000.0,0.0
031300040401,35040000.0,0.0
031102040205,51280000.0,0.0
031300080201,22160000.0,45680000.0
031200020201,74800000.0,6600000.0
031102040305,54080000.0,51240000.0
031102010101,113280000.0,0.0
031300040201,60440000.0,2120000.0
030702010705,237720000.0,1240000.0
031102030104,122480000.0,34160000.0
031300080304,117200000.0,17800000.0
030702030502,23960000.0,360000.0
031300090601,28560000.0,52480000.0
031102040108,47960000.0,0.0
031300040204,65640000.0,20520000.0
031300080106,82680000.0,15760000.0
030702010303,104400000.0,58240000.0
031300080104,14160000.0,35000000.0
031200020102,41800000.0,25720000.0
030702010302,100960000.0,81320000.0
030702011103,156720000.0,60760000.0
030702030302,83160000.0,27160000.0
031300040206,68960000.0,23960000.0
031102040106,64040000.0,0.0
031300100102,125560000.0,18120000.0
031102030202,71840000.0,0.0
031102020801,109520000.0,46680000.0
030702010701,61320000.0,80000.0
031102040204,59400000.0,0.0
031300040303,44960000.0,4760000.0
031402010203,33680000.0,20120000.0
030702030301,194080000.0,0.0
030702011104,226720000.0,200000.0
031300080103,36080000.0,14680000.0
031300090901,33800000.0,73680000.0
031300040404,51200000.0,32200000.0
031300090503,93760000.0,2800000.0
031200020101,23760000.0,43560000.0
031300040304,60600000.0,10520000.0
031300100101,46200000.0,0.0
031300080105,11640000.0,44360000.0
031102020701,54560000.0,55600000.0
031402010201,31320000.0,59840000.0
031102040107,50160000.0,0.0
031102040303,16680000.0,41680000.0
031300040202,47240000.0,15600000.0
031300040203,71480000.0,6280000.0
031102030102,56320000.0,2560000.0
030702010704,191800000.0,7600000.0
031300040104,64200000.0,38880000.0
031102040306,42000000.0,17800000.0
031102030103,74280000.0,680000.0
030702010304,79520000.0,48000000.0
031300040302,13920000.0,18080000.0
031102040203,61120000.0,0.0
031102040304,27600000.0,57520000.0
030702010205,91840000.0,4960000.0
030702010204,68320000.0,44880000.0
030702010301,156320000.0,7640000.0
030702011101,191280000.0,56680000.0
030702010703,204720000.0,21120000.0
031102020403,78040000.0,10000000.0
031300090504,32640000.0,78440000.0
031300090502,43400000.0,8560000.0
031102030101,66640000.0,1840000.0
031300080102,48680000.0,23440000.0
031402010104,56760000.0,13160000.0
030702011004,90760000.0,6000000.0
031300090802,29080000.0,54200000.0
031102030201,115480000.0,0.0
031300060903,36480000.0,32600000.0
031300080303,67880000.0,86240000.0
031102040105,114880000.0,0.0
031300080101,130880000.0,11240000.0
031102040302,34200000.0,6320000.0
030702010702,160120000.0,15040000.0
031300090501,62880000.0,0.0
031300060904,59320000.0,2720000.0
030702030102,226920000.0,0.0
031300040301,34840000.0,42000000.0
031300080302,51160000.0,10160000.0
031300080301,42640000.0,8720000.0
030702010604,74920000.0,64280000.0
031102020402,76520000.0,41040000.0
030702030201,296720000.0,42600000.0
030702010503,64200000.0,29080000.0
031102040301,68480000.0,9360000.0
031300040103,54640000.0,16840000.0
031300040102,66680000.0,35720000.0
031300090405,41960000.0,8600000.0
031102040202,63000000.0,1920000.0
030702010104,51000000.0,40040000.0
030702011102,317120000.0,160000.0
031300090404,82800000.0,5520000.0
031300031600,122240000.0,29000000.0
031402010103,31800000.0,18680000.0
031102040201,46040000.0,6520000.0
031300031312,23320000.0,22040000.0
030702010504,69240000.0,57080000.0
031300040101,25280000.0,44680000.0
030702010904,75280000.0,68560000.0
031300090304,85840000.0,59200000.0
031300060905,51960000.0,3960000.0
031102020305,91840000.0,0.0
031102020602,75440000.0,0.0
031102040104,95680000.0,400000.0
031300090801,80720000.0,24040000.0
031300071003,36840000.0,8320000.0
030702010203,120400000.0,0.0
030702011003,115720000.0,36200000.0
031102020401,85200000.0,1040000.0
030702020502,169760000.0,9520000.0
031300031311,32200000.0,27280000.0
031300090303,59120000.0,16760000.0
030702020501,136720000.0,45840000.0
030702010201,81360000.0,9080000.0
031300060902,41600000.0,74240000.0
031300060803,5720000.0,40480000.0
030702010404,57240000.0,0.0
030702010102,21560000.0,25360000.0
031300060901,33600000.0,63880000.0
030702030101,211600000.0,103840000.0
031300070604,52800000.0,40320000.0
031300090402,60960000.0,0.0
031102040102,34480000.0,11640000.0
031300031309,2760000.0,35920000.0
030702010603,33120000.0,45720000.0
031300090301,33680000.0,42360000.0
030702010202,74960000.0,0.0
031102040103,61640000.0,23320000.0
030701060502,188080000.0,186240000.0
031300090403,69680000.0,0.0
031300031507,24480000.0,43240000.0
031102020603,90760000.0,4600000.0
031300060801,42280000.0,19720000.0
031402010302,25600000.0,79040000.0
031402010101,17840000.0,62880000.0
031300060804,30400000.0,28720000.0
030702010501,86400000.0,0.0
031102020303,91800000.0,0.0
031300071002,13760000.0,49720000.0
031300031310,16080000.0,20840000.0
031300031506,34320000.0,50480000.0
031102020301,77280000.0,0.0
031300031508,71240000.0,27840000.0
031300090302,36200000.0,2600000.0
031300070605,80280000.0,25360000.0
031102020304,96800000.0,0.0
031300060802,35440000.0,19320000.0
031300031308,1480000.0,71560000.0
031300090702,48480000.0,0.0
031102020601,74760000.0,0.0
030702020302,94200000.0,28360000.0
030702010903,90920000.0,42000000.0
031300090202,90800000.0,2120000.0
030702020301,81240000.0,35280000.0
031300060707,1000000.0,48800000.0
031300090401,66640000.0,0.0
031102020503,71480000.0,51240000.0
031102040101,82240000.0,0.0
031300090701,82760000.0,0.0
031300031305,7240000.0,63840000.0
031300070602,57920000.0,11480000.0
030702011002,119320000.0,57840000.0
030702010103,79800000.0,14000000.0
031300070603,19040000.0,52360000.0
031402020201,14760000.0,60760000.0
030702010402,103400000.0,0.0
031300060706,37440000.0,34520000.0
031300031303,50200000.0,4360000.0
030702010502,90880000.0,0.0
030702010601,122160000.0,20120000.0
031300031405,20760000.0,50520000.0
031402020202,4160000.0,48320000.0
030702010101,71080000.0,48120000.0
031300031307,15600000.0,23640000.0
030702010403,75640000.0,0.0
031300060705,20680000.0,44160000.0
031300090104,72760000.0,1440000.0
030702010602,104480000.0,24920000.0
030702011001,79480000.0,2160000.0
031300070601,4560000.0,42400000.0
030702020104,46680000.0,13480000.0
031300031504,56960000.0,26160000.0
031102020501,70440000.0,0.0
031102020502,45400000.0,0.0
031300031505,40560000.0,42920000.0
030702010902,53520000.0,4640000.0
030701060501,116640000.0,54080000.0
031300090201,62080000.0,6840000.0
031300071001,7720000.0,94320000.0
030702010401,138440000.0,0.0
030702020304,76200000.0,9880000.0
030701060402,110040000.0,57240000.0
031300060608,44080000.0,5200000.0
031300070502,42400000.0,5960000.0
031300031304,0.0,69160000.0
031300031302,48480000.0,11000000.0
031300031306,0.0,74920000.0
031102020204,92800000.0,13280000.0
031102020302,79480000.0,0.0
031300060701,13920000.0,74840000.0
031102020205,129400000.0,0.0
031300031301,13160000.0,56120000.0
030702010901,43600000.0,20600000.0
031300070404,37440000.0,6760000.0
031300031202,19960000.0,53400000.0
031300090103,83280000.0,12120000.0
031300070503,45880000.0,28080000.0
031300060610,50400000.0,12240000.0
030701040803,136320000.0,360000.0
031102020106,95320000.0,0.0
030702020404,136000000.0,4680000.0
030702020202,68880000.0,5680000.0
031300031503,22200000.0,51600000.0
031300070804,440000.0,45800000.0
030702010803,42040000.0,53960000.0
031300060609,60400000.0,600000.0
030702020103,96680000.0,35160000.0
030702010802,79560000.0,20240000.0
031300070903,42000000.0,26280000.0
030701060403,277680000.0,84400000.0
030702020403,129760000.0,0.0
031300090101,44640000.0,33200000.0
031300060704,0.0,58240000.0
031300031205,17920000.0,14120000.0
030602040501,298560000.0,171040000.0
031300070403,56480000.0,480000.0
