HUC12,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
031200031202,60,28,1120000.0,0,1,1,0.5357142857142857,0.49872285870603367,15.0,2,1,0,1
031102050504,61,34,1360000.0,0,1,1,0.4411764705882353,0.49652773576865095,15.0,2,0,1,0
031102050503,62,103,4120000.0,0,1,1,0.8252427184466019,0.3797593634098631,85.0,2,1,0,1
031101020703,63,17,680000.0,0,1,1,0.5294117647058824,0.4991341984846218,9.0,2,1,0,1
031101020504,64,43,1720000.0,0,1,1,0.4418604651162791,0.49660829079215396,19.0,2,0,1,0
031300110605,65,10,400000.0,0,1,1,0.3,0.45825756949558405,3.0,2,0,1,0
031101020801,66,89,3560000.0,0,1,1,0.7865168539325843,0.4097658995238307,70.0,2,1,0,1
031102050501,67,136,5440000.0,0,1,1,0.7794117647058824,0.41464329940799066,106.0,2,1,0,1
031102060302,68,34,1360000.0,0,1,1,0.3235294117647059,0.467822756487849,11.0,2,0,1,0
031300110801,69,123,4920000.0,0,1,1,0.4878048780487805,0.49985125687607795,60.0,2,0,1,0
031102060505,70,1,40000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031102060504,71,6,240000.0,0,1,1,0.16666666666666666,0.37267799624996495,1.0,2,0,1,0
031200031201,72,1,40000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031101020501,73,59,2360000.0,0,1,1,0.3389830508474576,0.4733640692803031,20.0,2,0,1,0
031200030903,74,12,480000.0,0,1,1,0.25,0.4330127018922193,3.0,2,0,1,0
031300130202,75,3,120000.0,0,1,1,0.3333333333333333,0.4714045207910317,1.0,2,0,1,0
031300130301,76,1,40000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031200010903,77,85,3400000.0,0,1,1,0.3176470588235294,0.4655613867625736,27.0,2,0,1,0
031101020403,78,4,160000.0,0,1,1,0.75,0.4330127018922193,3.0,2,1,0,1
031300110604,79,57,2280000.0,0,1,1,0.47368421052631576,0.49930699897395464,27.0,2,0,1,0
031102050502,80,38,1520000.0,0,1,1,0.3684210526315789,0.48237638894271995,14.0,2,0,1,0
031200031101,81,28,1120000.0,0,1,1,0.39285714285714285,0.48838551182776224,11.0,2,0,1,0
